Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
747	341.282	7.21726	3.4444	16.1908	4.60646	10.2271	0.00898744	84.852	5.96602	6.89029	2.28479	0.178928	0.672826	0.607709	0.13442	15.7374	4.74898	0.67609	0.327073	11.6886	1.99783	38.8949	0.219015	67.4655	6.01464	0.201458	341.282
748	1032.79	10.5699	4.16116	14.1495	4.3408	7.71239	0.0147239	97.4759	9.60893	5.44429	2.06776	0.171558	0.616821	0.83428	0.362792	14.7843	4.48502	0.239075	0.182212	3.49877	6.0998	43.6388	0.202963	49.4709	0.291084	0.245396	1032.79
749	3617.68	8.695	3.04011	11.5	4.76339	20.8203	0.0140184	76.6766	6.51471	11.3859	1.89084	0.314991	0.589245	0.709087	0.400611	16.4483	4.08007	0.687488	0.059566	4.02527	2.18664	50.57	0.0120893	62.5645	0.925257	0.324727	3617.68
750	10.1422	12.2972	2.39743	7.34396	3.72484	11.306	0.023078	87.3861	2.44064	7.14487	1.89338	0.552312	0.645104	0.661612	0.169367	17.7033	4.89351	0.309453	0.347917	12.7755	5.72929	30.9295	0.184401	73.3611	8.14538	11.5642	10.1422
751	1034.1	18.5191	3.67922	9.47394	5.30741	9.18381	0.007324	61.4503	8.29332	7.34126	1.96314	0.158858	0.639696	0.773628	0.324937	18.5145	4.42785	0.459808	0.447066	6.04561	4.31138	54.6679	0.465651	48.1182	2.20344	0.437238	1034.1
752	5949.81	11.6866	3.72326	17.0814	3.88637	8.08836	0.00545062	93.984	7.24434	6.63525	2.90892	0.483631	0.484938	0.688289	0.145616	19.0797	4.58103	0.671346	0.934603	4.0695	5.89455	45.8576	0.311696	57.6163	0.627984	0.128438	5949.81
753	110.284	16.1121	1.98271	13.3586	4.28647	16.1542	0.00417184	99.3442	7.93432	5.95646	2.40299	0.264107	0.457639	0.752745	0.5723	16.1325	4.74405	0.306479	0.382887	7.66975	2.57621	69.459	0.14305	66.1132	30.7615	0.679947	110.284
754	9882.3	9.88517	3.89387	15.9956	3.11735	5.92996	0.0157891	79.4271	7.16071	8.01096	2.27382	0.342463	0.652405	0.662149	0.50467	15.8965	4.70415	0.134919	0.249886	3.4676	10.1571	36.4501	0.199838	81.9054	0.151109	0.146887	9882.3
755	7312.34	20.9194	3.84862	18.1219	2.60236	8.31341	0.0272644	102.84	8.12976	5.24864	1.87105	0.154171	0.457524	0.743376	0.422821	17.2697	4.66485	0.134715	0.474421	8.96691	4.76946	51.2866	0.0962255	42.1882	0.484304	0.463809	7312.34
756	1216.07	16.3854	3.07059	11.1418	4.04909	9.44625	0.0104025	88.3085	1.61574	3.14613	2.44043	0.411499	0.541122	0.888863	0.240008	13.5961	4.74125	0.0673088	0.220113	9.65445	6.58577	51.8239	0.195486	53.5283	33.0655	25.6139	1216.07
757	60.223	13.9519	3.26097	19.1265	2.37328	9.91405	0.00501231	82.0187	5.53455	2.10093	2.35278	0.468835	0.960596	0.820684	0.410484	19.3366	3.99834	0.295332	0.617833	10.5051	4.13244	60.819	0.233511	61.9033	1.60391	1.0651	60.223
758	1009.44	10.0057	1.6286	7.36743	3.28081	20.7915	0.0253486	70.5139	10.2208	2.19208	1.68962	0.345691	0.116288	0.844264	0.232444	19.434	4.6453	0.142251	0.852806	2.59423	6.73363	47.5498	0.217999	39.1021	4.17928	19.4772	1009.44
759	8486.35	9.22268	2.46042	17.1941	5.9622	6.13895	0.0119955	85.7982	6.09054	8.14548	2.28653	0.0378022	0.560087	0.785965	0.400985	15.7464	5.16469	0.562213	0.152775	2.4138	1.78	44.391	0.192945	25.4459	7.23544	1.94642	8486.35
760	66.8492	8.30716	2.07784	17.4115	4.16932	10.3007	0.00188228	65.3273	8.92557	4.47579	2.33479	0.202566	0.89	0.851899	0.0123943	11.2346	4.43193	0.386659	0.172362	11.2511	5.02693	53.8776	0.232378	69.9564	14.2785	0.775903	66.8492
761	9.21656	10.4751	3.03807	17.9417	3.38648	10.4875	0.00953791	102.663	7.38027	10.3098	1.99744	0.323272	0.435109	0.75517	0.164277	16.969	3.01071	0.331538	0.0814909	12.8914	5.58123	49.6701	0.261244	36.1493	2.13044	8.31894	9.21656
762	704.049	18.0477	3.39217	14.0355	3.58534	8.99184	0.00616326	94.1569	9.16679	11.5499	1.46487	0.36256	0.439581	0.609793	0.0281654	15.0589	4.08448	0.436123	0.130629	5.48831	11.2143	46.3402	0.295083	68.8208	7.19755	9.88194	704.049
763	1653.58	20.9704	3.48568	16.2078	2.4152	14.4634	0.0161356	88.3241	8.3991	5.00748	2.36916	0.231148	0.718099	0.655033	0.558025	14.78	3.3201	0.785247	0.10999	9.99059	7.81695	58.123	0.243342	21.503	1.97225	0.604883	1653.58
764	1065.33	14.2676	2.68271	14.2558	4.27687	11.2823	0.0109827	69.262	3.12386	4.29462	2.32075	0.465174	0.388489	0.761204	0.355105	15.0442	4.57233	0.376093	0.204622	3.51103	8.1001	40.0354	0.339597	57.9579	5.3286	1.03383	1065.33
765	2142.98	11.506	1.85133	11.885	3.25136	10.2646	0.0124392	85.6246	4.24837	11.8657	1.24768	0.342044	0.18873	0.671524	0.0301581	16.4533	4.48827	0.200748	0.249624	1.89196	6.10254	63.5413	0.309424	36.1278	31.4899	33.431	2142.98
766	473.229	16.2375	2.83992	9.58023	3.70564	6.73226	0.0223347	87.9227	6.13974	3.3445	2.23956	0.297026	0.222345	0.813103	0.416247	16.1844	4.31464	0.655383	0.982075	1.10518	12.7254	40.693	0.180789	26.6524	0.719296	17.7094	473.229
767	258.621	14.6889	2.44078	13.219	3.34698	9.88227	0.00922219	82.4399	9.0938	5.32607	1.60999	0.267162	0.183982	0.733557	0.628273	16.1483	4.92969	0.169717	0.418953	2.23637	5.92503	39.8544	0.122685	55.76	0.669457	1.36282	258.621
768	23.5064	9.53822	2.69132	14.8952	4.29039	9.99217	0.0254777	99.8978	8.07146	9.26341	1.47143	0.478897	0.508842	0.748872	0.29549	15.2781	4.41885	0.595214	0.242936	8.32035	6.08773	40.9843	0.162245	44.1727	23.3393	8.59287	23.5064
769	352.249	8.17676	3.25335	14.0466	4.94806	8.42798	0.0207112	74.4597	7.5466	5.55303	1.40464	0.376998	0.116146	0.831974	0.212325	17.4584	3.9089	0.30025	0.140093	12.9917	6.28465	64.8738	0.163377	74.7976	9.91508	0.617945	352.249
770	642.583	17.4709	3.36101	13.4311	4.98898	9.57495	0.0108557	101.819	4.41322	4.90387	1.22075	0.0681873	0.438639	0.660286	0.166589	16.1531	5.08222	0.282804	0.174028	5.71078	4.02747	57.4331	0.0179612	69.3138	6.50908	7.95326	642.583
771	7981.62	17.565	2.99617	11.9707	4.45247	8.91005	0.016324	75.8901	5.03808	4.07359	2.67356	0.24292	0.430271	0.611707	0.634534	16.8188	3.71567	0.21728	0.451348	10.8537	1.75019	37.6269	0.277886	28.2599	8.24573	0.230713	7981.62
772	3739.88	13.1475	2.95499	9.93476	5.19703	7.81567	0.00807059	98.4199	3.84367	11.1286	1.26246	0.125682	0.206906	0.927043	0.241626	17.2318	3.86014	0.311303	0.147097	4.05382	8.0639	51.8827	0.297912	84.2209	2.77197	0.219361	3739.88
773	2093.48	11.7914	3.40646	12.739	3.96175	5.65554	0.00849685	105.396	5.68337	5.24732	2.57614	0.051488	0.712072	0.671	0.601734	16.9397	4.70222	0.246989	0.0679757	10.8805	9.10808	41.7874	0.354388	66.6347	0.524086	6.77943	2093.48
774	861.454	18.4641	1.81012	8.26826	6.26333	11.3831	0.00628023	101.524	2.92345	4.70248	2.35014	0.0858884	0.36526	0.600879	0.00434467	19.9844	3.81359	0.584596	0.167128	6.76745	5.11613	46.2435	0.0773502	34.2932	0.222036	3.40684	861.454
775	322.321	13.4584	3.01142	19.0396	5.18572	7.54643	0.0103471	70.6803	5.7528	6.91198	1.13002	0.230611	0.259846	0.823434	0.230675	16.1529	5.30192	0.159414	0.345683	7.04247	2.1031	70.126	0.16144	75.8786	0.450296	0.109754	322.321
776	153.216	10.1788	2.45614	12.652	3.232	7.09253	0.0190382	92.765	6.94708	8.25168	1.4069	0.354847	0.0482109	0.761255	0.330879	14.9329	3.98548	0.480352	0.212417	4.40573	5.13988	53.8098	0.200109	55.8288	10.9487	1.78845	153.216
777	9.22764	18.5143	3.44665	7.19858	3.92588	9.45474	0.00294375	80.1753	6.5145	9.42159	1.63893	0.33469	0.176342	0.773516	0.252726	14.0007	3.74194	0.495805	0.16558	10.1594	4.88121	46.842	0.250746	37.1306	1.20226	14.5749	9.22764
778	2921.71	16.1027	3.19581	13.3849	2.86057	8.57745	0.00459036	95.2744	7.74357	3.14432	1.74491	0.217339	0.937861	0.765894	0.245321	16.4294	4.35124	0.256385	0.87961	6.31606	3.47794	38.5262	0.178267	47.6161	23.7412	4.70382	2921.71
779	2279.62	7.94394	2.21016	14.3291	5.29954	11.5688	0.00331581	87.2463	6.80031	7.08392	1.83148	0.416428	0.78286	0.842826	0.402243	20.0583	3.73086	0.461503	0.390454	11.5563	5.02985	45.0347	0.28128	55.4629	1.57093	0.203103	2279.62
780	8218.78	13.2117	1.99951	11.787	3.90267	6.13383	0.0186323	104.915	2.23935	2.7082	2.15892	0.139969	0.653504	0.741807	0.00136249	17.2423	5.51445	0.200659	0.289296	5.3116	7.84009	35.8165	0.288256	16.2588	0.212661	3.09132	8218.78
781	184.588	7.05953	1.98984	18.0399	3.34241	11.3178	0.0116572	105.48	8.40944	9.84745	1.93362	0.0643117	0.181403	0.733283	0.352212	13.8299	3.41403	0.139098	0.110518	6.98033	2.82388	76.947	0.429629	43.0163	17.4669	7.98531	184.588
782	3800.03	7.97106	2.10291	16.7453	5.45167	8.00146	0.010424	71.7936	9.65712	5.86938	1.14603	0.465143	0.776494	0.68247	0.367301	13.6961	4.80393	0.0107017	0.398238	3.65643	2.15434	33.0565	0.154219	33.2571	0.21503	4.81985	3800.03
783	2.93731	18.8827	2.79581	16.3543	2.51405	12.9266	0.0312523	82.5531	6.26767	8.45663	1.62017	0.265203	0.744594	0.782373	0.331291	14.0187	5.07993	0.618847	0.651388	5.79759	2.28945	60.6524	0.0635648	33.8021	3.90896	0.613084	2.93731
784	229.318	14.7541	1.93511	13.2807	3.49211	15.3075	0.0444854	105.454	3.76211	6.82091	1.65341	0.545373	0.427579	0.760172	0.155827	16.3607	4.52322	0.129989	0.182697	3.77164	3.06737	50.0544	0.289416	65.1462	7.40028	6.09996	229.318
785	979.342	13.9858	1.92765	11.5865	2.86889	5.87292	0.0154987	104.492	7.5445	7.46049	1.07896	0.193582	0.566214	0.748123	0.690401	17.3958	4.48907	0.301706	0.40887	3.79832	6.89839	47.7711	0.263838	55.7652	0.60514	0.179056	979.342
786	2094.91	9.4908	2.95515	13.374	4.34803	9.53228	0.00611982	69.9525	9.65032	5.26573	2.91897	0.55296	0.496152	0.896855	0.524865	14.0334	4.10639	0.316747	0.285112	11.8454	7.25812	75.8737	0.0400912	45.8612	6.44674	7.99048	2094.91
787	702.464	16.5252	3.42472	14.9216	5.86786	18.1568	0.00354933	72.0413	8.90642	9.22733	1.59062	0.109184	0.447496	0.744036	0.196886	14.3744	3.25379	0.167126	0.306224	11.4438	4.22548	51.026	0.144494	44.477	2.33405	10.4554	702.464
788	18.3178	13.3649	2.68873	18.4802	5.27277	11.4486	0.0120053	95.735	6.9921	6.11697	2.47519	0.176719	0.681524	0.662862	0.39	15.4848	4.42244	0.285343	0.308167	2.60802	8.292	48.1012	0.117768	16.2561	13.9927	4.28821	18.3178
789	175.124	14.6456	2.64512	18.6992	2.02868	16.147	0.00315486	73.0125	3.48961	7.38059	1.94485	0.0436348	0.253641	0.660278	0.0248863	15.6592	4.6366	0.264591	0.109795	6.06565	8.30122	24.4099	0.1515	53.0482	0.228467	6.01481	175.124
790	3915.8	7.29457	2.4061	9.50501	4.45421	7.54333	0.0144661	100.58	12.5617	7.62183	1.94791	0.185068	0.518129	0.710077	0.205026	16.9988	3.97387	0.0923839	0.348722	2.58591	4.42079	54.2173	0.291166	72.952	0.400871	19.3276	3915.8
791	4774.1	13.3668	3.15086	18.765	3.89314	6.85043	0.010456	73.186	5.0941	8.97001	2.77087	0.351327	0.648156	0.745289	0.0973571	17.8125	3.8366	0.365975	0.265457	5.93096	1.79498	21.9858	0.187757	41.434	35.4452	19.5101	4774.1
792	132.344	11.4003	1.71234	15.7554	4.59596	15.6243	0.0281705	65.8956	5.03251	5.55939	2.27941	0.281252	0.707647	0.857359	0.236932	18.1005	3.97217	0.302879	0.277552	10.0573	7.20048	46.6153	0.196307	41.2197	0.195987	2.29983	132.344
793	78.3587	10.3014	3.04424	17.7192	4.81952	23.1649	0.0112156	103.939	4.76496	9.19775	1.47874	0.188976	0.0569189	0.646859	0.337584	16.0411	4.38482	0.402434	0.13611	4.93211	5.35033	48.9851	0.258529	28.1952	24.4852	0.328547	78.3587
794	803.598	16.2328	3.00867	14.1318	4.781	7.1688	0.0345362	97.4371	11.4665	11.7045	2.40635	0.511493	0.326552	0.886859	0.306847	17.1821	4.36517	0.39854	0.104805	12.1053	6.54578	36.4632	0.276098	70.0903	27.1768	9.58399	803.598
795	6918.31	7.252	2.93839	9.09797	5.68013	8.58925	0.0125539	88.9277	6.06351	9.21559	2.30483	0.187797	0.339273	0.739037	0.544721	18.8666	4.7722	0.211199	0.681899	2.50182	5.33453	38.8296	0.0218297	75.8792	31.8212	0.728775	6918.31
796	368.336	8.59465	1.76407	13.2236	3.40139	10.9404	0.0122116	85.477	2.67559	6.95485	2.65778	0.34788	0.611293	0.601457	0.769067	16.1405	4.52662	0.191405	0.338707	7.24324	5.86433	26.4653	0.263666	29.9033	10.0307	13.7451	368.336
797	93.8396	15.2017	2.96461	11.3397	4.74968	14.5816	0.015718	94.6132	8.0796	3.81716	2.74422	0.332263	0.315061	0.707116	0.74168	15.153	4.35666	0.335059	0.160298	7.06244	7.20814	52.475	0.358622	46.3837	1.01573	22.6141	93.8396
798	1198.94	17.5543	1.80122	18.9276	5.57726	7.60412	0.00449187	84.6574	5.66757	11.3128	1.04406	0.393384	0.434055	0.776874	0.352421	15.4852	4.22073	0.21207	0.171953	7.47521	11.5551	66.5758	0.177539	28.4077	0.443901	21.3355	1198.94
799	366.358	18.7176	2.06873	11.1078	3.41212	8.60965	0.00548712	74.9247	4.22766	11.2491	2.12307	0.14688	0.581347	0.764012	0.124492	16.064	4.98534	0.235575	0.371534	13.6495	5.80872	76.707	0.187574	40.6188	1.30467	0.253002	366.358
800	467.31	7.15149	3.86206	11.4845	3.63929	13.145	0.00408454	95.9764	10.2683	3.96243	1.42121	0.12077	0.697261	0.713587	0.602486	14.4779	4.97214	0.258423	0.56168	2.84263	6.08819	52.1993	0.3749	59.6571	3.30752	4.62528	467.31
801	131.547	9.92611	3.57987	11.3693	3.44491	11.6049	0.00624031	61.8159	10.1624	9.3046	2.07571	0.279586	0.251745	0.828306	0.430633	16.7857	4.0459	0.0652796	0.203695	2.04276	8.49525	22.1985	0.145026	87.2255	0.102855	30.5906	131.547
802	8.62749	14.9704	2.74493	11.5926	3.51514	9.19028	0.00449994	77.1274	2.6492	9.98795	1.78014	0.170689	0.193777	0.673663	0.291656	16.1318	4.44988	0.361587	0.198225	4.59725	6.09693	57.5774	0.225337	48.9794	0.102075	4.22377	8.62749
803	21.6551	13.4288	4.32433	13.0303	3.55851	7.90144	0.00265933	97.2655	8.79136	7.83465	1.96267	0.385507	0.555749	0.646496	0.626333	16.4117	4.45663	0.796473	0.286981	2.52588	2.78243	40.0653	0.320819	16.1623	0.200534	17.9154	21.6551
804	792.551	10.0765	3.86368	16.4254	2.61287	11.1529	0.00591657	70.2959	6.51605	8.94833	1.46343	0.0562348	0.932531	0.64921	0.0915081	14.0259	3.73894	0.000152075	0.650227	7.86003	6.3628	24.7247	0.292847	16.2161	0.106292	0.276498	792.551
805	1255.82	14.8931	2.87157	11.4835	3.6384	8.91012	0.0332276	73.0827	6.73755	6.6189	1.58358	0.432363	0.425222	0.819151	0.537376	16.2294	4.90248	0.926342	0.26943	3.41721	5.79026	42.426	0.133478	49.064	2.23631	10.4042	1255.82
806	50.4501	8.93177	1.51517	18.1423	3.78961	8.73213	0.00797374	64.6995	4.13022	10.1998	2.77862	0.463115	0.528208	0.738823	0.323864	16.078	4.46696	0.247741	0.552906	2.69346	5.92329	59.2784	0.118647	49.7576	1.41827	0.780394	50.4501
807	8.11602	16.3824	3.85431	18.9339	5.00739	5.09024	0.0013945	73.2359	5.12719	3.31867	2.28984	0.402518	0.238386	0.814223	0.366972	14.1126	4.34865	0.35979	0.0973891	13.607	6.22166	44.5243	0.180983	29.4762	9.1195	5.71401	8.11602
808	2134.75	7.09324	2.77013	19.9165	4.27613	11.788	0.0110811	96.2295	8.57237	9.63268	2.86667	0.448768	0.487218	0.733785	0.65307	14.2708	5.38096	0.442082	0.213639	3.91876	3.67517	48.7716	0.284028	33.7297	16.869	0.108632	2134.75
809	285.682	11.6775	2.13775	11.6113	4.70618	9.98528	0.00526667	99.2438	5.99724	7.30495	1.36731	0.314195	0.371367	0.690424	0.418815	17.72	4.80747	0.586793	0.171494	7.41823	4.53465	34.2669	0.0653548	59.5007	0.765103	0.131883	285.682
810	78.841	9.78911	2.26587	10.1223	4.50786	6.57877	0.0244051	66.1849	7.35621	8.25007	2.12196	0.444739	0.589259	0.705076	0.000279685	17.8727	4.11309	0.262981	0.156815	4.80483	6.56197	28.4588	0.260328	41.6074	1.38088	1.07236	78.841
811	215.917	9.11172	3.56569	14.9852	2.45462	12.5813	0.00706597	62.3642	1.49871	7.10594	2.22416	0.393117	0.595564	0.66712	0.327427	15.2363	3.91453	0.185014	0.58832	6.8332	5.67226	62.2493	0.0734323	37.119	0.184809	11.3328	215.917
812	296.659	13.6805	2.49471	18.6994	4.76882	11.6929	0.00667815	100.363	13.4847	9.88109	1.42864	0.346678	0.600074	0.705894	0.462693	18.2556	4.82023	0.290872	0.222979	2.96569	9.63653	53.8395	0.229361	45.7087	1.24088	2.28109	296.659
813	282.032	9.75724	3.19241	17.3731	3.85306	9.43161	0.00462193	73.3019	11.0598	8.90869	2.38332	0.438202	0.581596	0.607403	0.503126	17.3116	4.51621	0.0783716	0.563266	2.97502	3.17118	74.0979	0.286276	76.5697	3.51169	5.31262	282.032
814	591.99	12.4426	3.10647	10.3436	4.47338	7.92582	0.00334467	65.7903	5.84135	2.1993	1.36427	0.447737	0.61438	0.664992	0.302608	17.7364	4.26225	0.484757	0.237092	10.0016	4.78003	39.1695	0.195702	32.9156	0.571645	0.884941	591.99
815	1586.88	8.9762	3.18135	15.4708	5.64939	6.54192	0.00483862	94.4762	5.19838	11.3687	2.10655	0.203218	0.62086	0.801336	0.713234	17.8916	5.18812	0.415574	0.169736	5.94033	11.3028	59.394	0.182215	31.6686	3.7832	3.03237	1586.88
816	985.531	20.39	2.8371	16.7827	4.50066	7.73805	0.00370371	96.9716	4.81622	5.368	1.16167	0.29416	0.537927	0.616221	0.191237	14.85	4.69241	0.16238	0.192238	6.84255	4.30039	53.5363	0.0960322	73.839	0.329008	6.35384	985.531
817	2443.97	10.2322	2.41401	14.9024	3.98776	7.74634	0.0197068	70.8802	5.87452	3.80906	2.44391	0.377798	0.417637	0.667713	0.284844	14.3945	3.84908	0.551254	0.230247	7.36342	8.77651	62.0891	0.134396	53.53	0.256345	4.84496	2443.97
818	1.99992	18.3686	2.2032	17.02	3.54103	10.5211	0.0101192	90.2145	4.39263	5.23354	2.52879	0.535607	0.466033	0.749051	0.344021	14.3137	4.5695	0.0854991	0.126965	9.18579	10.7187	64.2046	0.244065	53.828	2.35271	0.202778	1.99992
819	751.159	11.8797	2.26893	16.2433	3.47963	6.43062	0.0205657	90.8343	6.99386	11.3808	2.17457	0.171947	0.751479	0.758474	0.275539	17.6887	3.70086	0.316295	0.25296	6.25042	2.75088	39.4517	0.28766	46.941	4.48277	2.30885	751.159
820	1019.47	15.1992	3.53851	12.734	4.1311	14.499	0.00884455	86.2895	1.18713	11.0958	1.24781	0.189749	0.380198	0.612616	0.102659	16.5004	4.63567	0.0989062	0.347875	3.64088	4.45873	42.4683	0.0736619	42.7955	8.95542	8.66181	1019.47
821	175.014	16.1247	2.84911	10.2974	4.90918	8.70978	0.00774053	81.5845	6.90235	7.90181	1.09498	0.255044	0.381027	0.639747	0.555246	20.1688	4.24313	0.368691	0.295381	6.772	3.27261	35.4608	0.191062	69.7729	32.2696	3.18487	175.014
822	191.06	14.1353	3.45136	12.4437	2.82927	5.47108	0.020157	89.2273	6.65368	11.7738	2.07905	0.540232	0.304418	0.631215	0.209303	13.4597	4.75692	0.147527	0.35461	13.36	12.3589	22.3975	0.364573	64.9449	0.927527	0.153313	191.06
823	7396.08	8.70512	3.86849	10.384	5.14092	8.89335	0.00864267	69.7298	9.68976	7.0029	1.09811	0.115569	0.35722	0.761319	0.20931	18.5287	4.33583	0.362581	0.340432	13.0291	9.30729	60.1935	0.23065	39.0723	3.92501	11.8872	7396.08
824	1460.38	15.5023	2.78751	9.2807	4.57967	21.4683	0.00417275	82.8212	8.55114	3.51385	1.65739	0.283889	0.140464	0.627954	0.67432	15.0768	4.25448	0.0967591	0.0836937	5.67009	3.53722	53.1924	0.258372	56.2865	4.63942	19.4494	1460.38
825	294.82	9.76268	2.32581	7.35214	4.42129	12.1991	0.0111179	96.6247	6.82209	6.22543	1.84408	0.312884	0.608956	0.696614	0.108252	16.8566	3.5841	0.201587	0.154941	4.92899	10.3166	25.9238	0.241118	29.8258	32.9888	1.17359	294.82
826	493.713	16.1644	2.10422	9.69302	3.10811	6.33028	0.021854	82.4012	4.42839	7.83602	2.98518	0.281068	0.72409	0.643244	0.15776	16.9982	4.02104	0.633817	0.177462	7.1178	2.29923	39.2279	0.490897	63.0936	28.1556	0.109787	493.713
827	89.5333	19.2144	2.49759	11.5882	5.93545	18.6461	0.00790782	67.8573	6.08157	7.89468	1.74095	0.226447	0.054952	0.621229	0.495138	14.0792	3.8331	0.257751	0.413858	5.28514	11.084	55.1034	0.365586	38.9234	15.3313	23.347	89.5333
828	8946.76	14.4258	3.27957	8.9933	4.02752	7.53789	0.0148428	78.1753	8.76632	8.5349	2.24536	0.185239	0.71746	0.623189	0.116292	14.1509	4.06593	0.416826	0.194262	7.55931	2.21006	23.98	0.351494	37.8703	0.147261	6.48402	8946.76
829	1282.47	7.92339	2.80138	16.7574	4.4753	8.73666	0.0139491	89.1366	8.83409	9.77666	2.40827	0.501057	0.531231	0.790072	0.139082	13.4379	4.25464	0.464681	0.0923345	4.73513	3.54602	26.4183	0.192392	52.2669	0.394481	11.9843	1282.47
830	9484.94	17.5789	3.99426	18.0509	3.91458	7.91492	0.0265896	88.1026	12.9252	7.84819	1.98476	0.288577	0.156612	0.708708	0.489468	15.6897	4.59543	0.172706	0.207915	5.94398	13.7775	48.5104	0.285317	41.1664	28.2934	7.23228	9484.94
831	3624.49	9.42162	3.16261	15.2942	3.28529	7.94031	0.00324268	95.6437	3.68798	6.34589	2.02893	0.209121	0.560434	0.718545	0.331182	17.9484	4.43544	0.027769	0.514053	12.4833	5.65229	56.1358	0.150196	30.1833	23.9224	32.146	3624.49
832	1377.67	17.1034	2.88127	11.2819	3.57628	21.5122	0.0132365	88.4777	5.12544	3.41069	1.61864	0.114117	0.489187	0.737767	0.136772	16.2313	4.13474	0.321503	0.100787	3.57731	2.89435	48.4787	0.194611	40.9249	4.16054	0.506648	1377.67
833	916.623	7.18277	2.91958	14.9269	4.00174	17.712	0.0173516	98.189	6.64027	3.16975	2.98429	0.198334	0.110909	0.642435	0.548902	16.0341	4.07072	0.199576	0.137461	5.56143	5.45453	53.4067	0.273504	64.6312	8.68605	0.156114	916.623
834	1235.1	11.6223	2.24697	17.7105	4.38652	14.7167	0.0160123	102.447	7.57494	7.98866	1.57735	0.244775	0.403248	0.896	0.113733	15.1338	4.03612	0.116582	0.083086	5.46641	6.8589	44.1407	0.336747	51.8795	1.29535	0.11753	1235.1
835	262.328	7.78043	2.43612	8.38071	3.59054	12.0001	0.0114867	104.374	6.77076	5.86509	2.65827	0.460636	0.72505	0.931863	0.513586	16.2746	4.43122	0.153535	0.181582	7.39927	9.02622	46.9447	0.248683	17.5598	0.657785	0.177805	262.328
836	542.046	20.9824	2.86288	9.39448	4.27124	6.95926	0.0219519	86.5977	10.0584	6.59317	1.1816	0.0681781	0.31682	0.751723	0.296636	15.4041	5.27773	0.346272	0.178681	4.31918	5.29783	41.8444	0.056739	68.719	6.48217	0.188132	542.046
837	2840.31	16.6585	2.63071	8.6903	5.81671	14.2543	0.0122955	82.9714	6.4381	6.06834	2.63643	0.136905	0.293057	0.672546	0.0748703	17.1593	5.12815	0.373955	0.387497	5.44766	1.59533	53.1124	0.128341	102.719	32.6987	4.47331	2840.31
838	502.244	8.29954	4.24049	13.105	2.98582	9.91502	0.00940276	70.5303	1.30258	9.10528	2.44223	0.295087	0.668492	0.66533	0.0399163	16.9136	4.65593	0.26083	0.405947	3.61193	3.19976	43.27	0.163613	49.5817	6.76158	1.86337	502.244
839	110.982	9.07675	2.85463	19.2841	4.83777	5.13026	0.0322123	63.0839	11.5335	3.59189	1.01065	0.235384	0.150038	0.788996	0.225605	16.6055	4.07947	0.389394	0.262697	3.18484	2.54422	43.6689	0.333203	62.8067	0.980923	0.164898	110.982
840	926.863	11.3467	2.74302	8.43889	3.80865	6.55384	0.012568	71.8663	11.8325	6.11567	2.32872	0.0403264	0.411202	0.731953	0.261685	13.4386	4.17967	0.0502343	0.44315	1.46191	2.93634	47.8804	0.123754	32.6627	0.193763	2.21043	926.863
841	98.831	8.01538	3.45386	13.0057	4.24622	12.8932	0.0138466	62.7086	5.97699	3.83342	1.32491	0.11295	0.403678	0.608752	0.248923	15.9801	4.71296	0.31938	0.112785	2.73792	2.06821	41.8662	0.210789	48.4731	18.5837	3.3278	98.831
842	508.307	13.1918	2.3345	15.5906	4.27751	5.04987	0.00556392	72.7825	11.1895	8.94965	2.24415	0.495961	0.228172	0.620163	0.201438	17.032	5.24429	0.205398	0.399201	12.4302	1.7419	33.2954	0.208125	68.5776	0.58022	0.220333	508.307
843	48.1946	11.496	3.59899	7.34375	5.35312	12.0788	0.0047531	90.0898	7.47314	10.1372	1.3967	0.130457	0.54705	0.798326	0.0611677	16.4322	4.67684	0.694111	0.52043	8.08227	3.08286	52.0011	0.156984	66.6353	4.09259	0.160202	48.1946
844	3936.01	20.2357	3.82159	14.9153	3.56437	6.08291	0.00574874	82.4143	8.76843	2.98111	2.58321	0.158418	0.640742	0.760987	0.396326	13.8048	4.33089	0.458559	0.252561	6.42791	8.22897	58.0731	0.206933	87.2002	1.62708	4.3279	3936.01
845	674.98	18.8436	2.41292	15.4895	3.47937	17.1929	0.0356734	100.119	10.2383	9.13921	2.73932	0.184772	0.300465	0.742457	0.176176	17.1039	4.82497	0.322002	0.521962	11.007	5.07939	64.1146	0.379805	77.9266	0.841234	0.236923	674.98
846	328.995	14.0055	3.8868	11.6694	2.22863	7.42088	0.0133022	97.1946	9.76686	5.01618	2.83823	0.290881	0.272283	0.794961	0.365422	16.0608	3.42656	0.250916	0.148928	6.49074	7.37168	50.2777	0.245307	41.6415	5.10737	1.38071	328.995
