Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
949	8152.27	8.08666	3.71567	17.9163	4.59842	6.53697	0.00683564	119.567	10.8385	7.20562	2.06255	0.526618	0.74859	0.670924	17.1662	3.02957	0.477287	0.171072	8.08227	3.08286	34.6234	0.477327	92.0302	16.6559	9.07963	8152.27
950	3936.01	20.2357	3.82159	14.9153	3.56437	6.08291	0.00574874	107.684	6.33447	6.96745	2.83032	0.530712	0.75643	0.590316	16.8588	5.14948	0.510917	0.278361	7.27498	10.5718	21.5115	0.64247	69.1423	4.00136	17.5478	3936.01
951	5935.27	14.3291	3.51364	14.2627	5.51808	8.68424	0.0079168	76.9461	10.0973	7.6808	2.36274	0.453409	0.802632	0.234481	17.3165	3.76167	0.448923	0.179981	9.83256	11.9992	49.814	0.45739	33.1964	7.17389	31.2995	5935.27
952	28.8934	13.984	4.17878	10.5859	3.04913	8.5511	0.00629707	96.2184	10.7954	3.29952	1.55661	0.352867	0.741166	0.2655	19.8011	2.65191	0.35901	0.403725	5.17405	12.4323	8.40705	0.698823	65.2217	7.5087	28.5135	28.8934
953	207.8	10.9239	3.08882	7.17858	4.48823	12.199	0.0203322	71.3701	6.74337	10.4552	2.57917	0.531306	0.753273	0.448522	19.1979	3.13825	0.392034	0.224635	8.3786	4.54477	51.1401	0.411171	61.5222	38.4714	20.577	207.8
954	26.0192	8.91095	3.97011	9.03751	3.59749	14.3088	0.0244436	109.357	3.76044	3.92954	2.1512	0.57438	0.644467	0.283935	19.2626	3.31135	0.0910476	0.0976782	6.43538	4.1058	58.8921	0.612909	64.2121	10.4095	9.19633	26.0192
955	137.409	20.4508	2.96765	16.7385	4.08337	14.8246	0.0018093	84.5254	8.47781	6.50221	2.50562	0.540989	0.645164	0.16142	18.1369	4.72335	0.229345	0.179748	5.10231	4.39224	14.003	0.506209	84.761	9.09761	32.3299	137.409
956	137.117	18.1447	3.22255	8.85534	4.77647	10.0106	0.00810596	81.13	12.2038	11.3094	2.29221	0.528149	0.918217	0.441862	16.7906	2.82685	0.242772	0.0785164	3.24838	5.52475	19.1215	0.482874	27.5388	11.0006	11.8867	137.117
957	833.495	8.32089	3.38907	14.8518	4.61447	13.5622	0.0124495	108.262	9.6372	4.59463	1.52083	0.31772	0.64594	0.57368	17.9115	2.7648	0.775639	0.295238	8.26658	13.2529	36.7696	0.509111	45.7035	11.502	20.5131	833.495
958	1991.41	11.8916	3.03481	11.6816	4.80633	5.65808	0.0129928	78.4313	4.59836	7.99018	1.80164	0.670669	0.787501	0.572231	18.2426	4.80592	0.415821	0.243552	12.1057	13.5232	31.1512	0.611086	44.0716	5.7082	22.9324	1991.41
959	44.2729	10.2091	2.29064	11.0085	3.75968	18.4655	0.00949006	102.483	3.2777	10.1127	2.57239	0.498299	0.698829	0.328666	16.784	3.96304	0.797076	0.298136	5.68332	3.06772	12.2246	0.561214	27.3363	38.4586	10.4763	44.2729
960	4137.67	8.24338	1.94527	19.9421	3.95617	6.62289	0.00724523	87.5504	4.98901	5.04556	1.12273	0.730302	0.761553	0.382907	16.2669	3.4272	0.552196	0.20795	4.3873	2.27047	19.5782	0.556673	96.5339	11.529	25.2964	4137.67
961	14.7768	11.5494	3.28231	13.2005	4.19364	11.2375	0.0124851	105.682	5.68766	11.1645	1.84697	0.414558	0.792948	0.282021	16.1553	2.78788	0.557184	0.365155	6.44397	6.49244	8.53534	0.503536	82.6346	5.2058	10.6426	14.7768
962	7441.9	9.05702	2.44743	7.9974	2.57548	12.404	0.00535959	126.492	8.25193	7.8297	2.72385	0.281134	0.725957	0.709678	19.2647	3.27346	0.807512	0.360561	3.26149	6.09461	35.6373	0.302298	48.4065	34.116	20.9309	7441.9
963	7826.07	15.9948	3.83917	17.5447	3.04567	5.14434	0.0161098	125.927	8.78765	10.0664	1.29924	0.791558	0.674913	0.43938	18.3679	2.54131	0.472134	0.146748	5.52858	4.16174	60.126	0.69745	64.8855	30.2489	17.0707	7826.07
964	2405.14	19.1631	3.96993	14.566	3.27929	5.99654	0.00173366	89.2123	12.8751	9.01824	2.21426	0.294657	0.639107	0.315066	20.1311	2.80805	0.580412	0.499046	5.04486	11.998	6.74142	0.349998	32.0814	10.2486	14.8354	2405.14
965	3229.65	8.13585	1.95088	9.85133	3.74958	12.5588	0.0150082	133.55	8.12183	2.36004	1.42206	0.66166	0.632127	0.316269	20.4038	4.8973	0.144116	0.111737	6.34702	2.98066	30.6064	0.520251	47.5712	37.9977	10.3299	3229.65
966	2237.87	9.66531	1.85158	17.7778	3.20077	7.68518	0.0126763	129.632	8.99724	8.26544	2.50816	0.548021	0.685719	0.430789	17.2576	2.797	0.586603	0.314218	7.23965	7.4304	32.0731	0.549946	77.631	9.31186	27.8581	2237.87
967	7478.45	9.03357	2.0091	14.4388	3.91949	11.4996	0.00422963	96.4452	4.9077	3.8204	2.08098	0.565162	0.651667	0.267449	19.6029	3.90059	0.461592	0.328616	4.15467	5.46831	33.594	0.523198	38.855	18.1159	14.5367	7478.45
968	5204.96	17.1981	2.77383	14.7296	3.30029	8.39615	0.00709434	99.5675	8.90446	4.78085	1.27013	0.566072	0.775712	0.362825	15.8722	4.89349	0.72108	0.220184	8.07514	8.46383	55.3174	0.544136	85.2572	8.09794	11.6066	5204.96
969	1168.29	9.60961	2.3325	10.0366	3.53855	10.2079	0.00706291	71.0281	6.39987	7.99276	2.32469	0.330857	0.719749	0.121885	17.8348	4.14321	0.308829	0.312622	10.1404	4.13983	22.9537	0.64681	46.3811	24.3318	21.8067	1168.29
970	5675.85	12.7349	3.67482	15.9505	4.50239	12.1464	0.00200887	94.2896	10.0028	6.27312	2.67836	0.54192	0.783498	0.103589	18.8441	4.57843	0.206358	0.147066	10.686	3.5069	13.83	0.443107	42.1241	14.9936	22.6914	5675.85
971	604.908	7.50499	2.54909	14.8618	6.17805	5.06554	0.00350945	81.9965	7.90948	7.91625	1.82817	0.508973	0.830354	0.195512	19.0566	3.45884	0.818571	0.357456	8.35741	6.4833	31.1648	0.551728	60.5007	5.30285	8.02591	604.908
972	5029.3	13.9696	3.80425	18.9954	4.77918	10.8843	0.0377493	112.611	4.72019	3.42508	2.22111	0.56817	0.86153	0.159009	16.8653	3.51424	0.818515	0.139937	2.92563	11.2948	39.0457	0.56208	87.3069	5.87669	39.4691	5029.3
973	763.698	17.9339	2.92635	15.4765	3.11383	7.38862	0.00358948	99.4631	8.93731	7.87431	1.63331	0.74223	0.862638	0.43861	17.7036	2.85084	0.520692	0.171445	3.60726	5.41422	21.1939	0.679198	82.9018	32.4196	13.4298	763.698
974	4502.37	15.6846	3.98208	18.6859	2.17788	6.21518	0.00746183	61.8065	2.60353	6.6657	2.13536	0.660937	0.670699	0.316767	15.6361	4.48566	0.216747	0.349758	10.0626	3.55626	24.905	0.672913	45.2069	4.46531	11.6971	4502.37
975	1271.2	9.16987	2.69584	12.078	5.63121	9.88772	0.00368889	105.971	3.76	10.3217	2.04728	0.404838	0.807949	0.0853754	16.5396	4.08715	0.190533	0.51526	4.86669	7.8523	40.1763	0.440423	71.4236	9.08798	9.97169	1271.2
976	9191.93	9.63228	3.16743	13.3546	4.75624	6.26287	0.0171113	85.8658	12.7671	8.55268	2.20569	0.363563	0.7066	0.546072	19.6339	3.18267	0.567136	0.942861	5.33674	5.2845	59.5031	0.671877	96.1154	12.8921	15.1308	9191.93
977	159.58	16.2035	3.57793	10.8149	3.80503	11.6494	0.00764904	112.198	12.2348	4.57655	1.76521	0.554045	0.606749	0.188733	17.7093	4.52854	0.88946	0.300514	12.1604	13.6875	20.5927	0.615574	46.3649	8.25521	21.9612	159.58
978	4969.01	17.5979	2.87234	12.2161	5.26261	6.62217	0.0125552	64.6251	9.32871	9.85767	1.69822	0.669316	0.68591	0.106163	18.5084	3.50212	0.492959	0.457899	11.4582	4.98999	23.1472	0.412778	94.4012	32.5756	14.547	4969.01
979	2447.89	14.8708	2.67949	17.8146	4.78668	7.7537	0.00896761	140.572	8.39805	10.7944	2.93659	0.786364	0.624736	0.225128	20.1511	2.49149	0.423533	0.145472	1.58124	6.90874	33.9005	0.790167	34.9815	30.0607	34.8719	2447.89
980	501.302	9.38517	3.25562	17.8374	4.47064	18.0263	0.00944948	78.0135	7.62071	11.2811	1.44134	0.477672	0.723164	0.602839	18.4829	3.80027	0.190872	0.236624	9.29797	8.53355	23.6595	0.554026	30.9604	21.5174	14.3649	501.302
981	9556.81	14.3735	4.27892	9.40742	3.90123	12.2383	0.00503011	69.5538	3.41173	7.42493	1.30429	0.354477	0.609934	0.616783	16.9931	4.59545	0.808842	0.408204	3.7172	9.39143	60.4126	0.65206	69.4027	25.1634	33.7352	9556.81
982	3979.22	9.73251	2.36423	13.2295	3.57375	8.44123	0.0164224	134.257	4.22107	10.7288	1.76576	0.494702	0.785011	0.34303	16.4649	2.87017	0.52146	0.23077	7.27086	8.29714	25.0065	0.7307	41.8212	5.92353	36.448	3979.22
983	505.91	7.654	3.14685	18.3861	4.62443	8.6771	0.0191546	119.467	5.84714	7.98083	2.29609	0.505068	0.745156	0.432595	18.2763	2.55777	0.794255	0.263527	5.83949	11.2144	31.9575	0.462863	40.7407	6.40472	8.35723	505.91
984	191.623	8.72915	1.65107	15.5994	4.06412	6.38415	0.00339473	94.7492	13.5936	4.61288	2.07508	0.344293	0.735761	0.318616	17.7512	3.99081	0.595419	0.202666	6.54288	12.7395	38.7668	0.479544	25.4048	4.88543	19.7558	191.623
985	6672.59	11.0201	2.5561	14.7863	4.61522	14.6589	0.0130997	114.68	6.84987	6.39587	1.90952	0.562327	0.795732	0.353706	19.1823	2.7457	0.370693	0.159837	3.91117	1.88236	33.251	0.432867	78.7767	17.1807	17.5545	6672.59
986	1726.94	14.0831	2.41805	12.5219	3.91874	9.32254	0.00435024	100.274	10.6205	6.30391	2.37761	0.538255	0.648305	0.209361	17.4884	2.68986	0.623265	0.361435	5.33167	1.51677	49.1336	0.443077	65.675	11.5259	26.6708	1726.94
987	9.30362	14.7211	1.66529	16.1927	2.96561	16.1835	0.0122837	93.4253	4.60592	8.61096	1.37902	0.7934	0.702461	0.488765	16.8065	3.5054	0.477924	0.939475	11.3243	3.2473	30.8248	0.825646	49.5716	5.43126	23.0451	9.30362
988	257.658	17.0156	2.96666	13.0728	3.70478	14.2483	0.00437771	100.426	7.37862	6.6509	1.56208	0.446386	0.603349	0.54238	17.2322	3.22083	0.766201	0.454592	8.11653	8.5897	34.4694	0.801233	71.3055	7.51191	34.9092	257.658
989	358.443	11.4105	2.77926	8.54147	3.62942	9.54931	0.00622096	86.4805	9.6991	6.73015	2.37583	0.438507	0.8145	0.393841	18.0848	2.75941	0.549962	0.201411	5.57275	4.45775	48.4656	0.365583	89.807	37.4223	28.5339	358.443
990	2372.71	12.997	2.93178	8.28791	4.31649	12.9224	0.00451751	128.636	7.76619	10.7896	1.87593	0.405512	0.623486	0.569151	19.8159	2.93942	0.17425	0.372562	4.57153	4.9137	7.56292	0.835679	74.4575	16.6528	25.8824	2372.71
991	561.213	11.1182	2.52094	8.52542	2.84983	11.6852	0.0177397	86.6391	7.30109	2.20184	2.81297	0.778068	0.625459	0.666977	15.9685	3.58371	0.630911	0.395522	5.38695	7.4161	47.0756	0.70216	84.0143	8.54023	14.9479	561.213
992	59.8822	11.6071	3.32506	10.3183	3.93707	8.17794	0.0143056	130.943	4.52275	2.00027	1.96607	0.630411	0.638462	0.611025	17.7695	3.13878	0.393587	0.603846	13.0967	6.59567	19.7863	0.56016	55.1123	7.20087	11.8322	59.8822
993	1534.36	8.11257	3.91909	13.5386	3.2963	9.81051	0.0175332	70.9871	4.65555	8.74402	2.2231	0.731208	0.789684	0.321191	17.2095	3.88615	0.352413	0.285171	5.17466	3.32803	45.9637	0.315922	63.0043	12.2745	8.69657	1534.36
994	6516.78	17.5664	2.81838	13.3696	4.35861	15.9905	0.0133728	98.6238	9.47591	2.64446	1.90933	0.206418	0.739323	0.229112	18.3306	2.24186	0.620705	0.539239	3.51186	6.88558	34.8762	0.651949	31.3357	8.99771	12.3623	6516.78
995	415.535	15.1327	3.21639	14.5319	2.69544	11.0952	0.0152876	110.07	6.83614	7.7044	1.52456	0.675769	0.687475	0.168221	19.2668	3.14321	0.332299	0.250388	4.48876	6.79775	35.5045	0.552009	57.3731	14.8411	8.19007	415.535
996	4330.03	9.57016	2.38463	12.9091	4.9617	15.8884	0.0083898	88.8392	2.07314	8.33349	1.50363	0.536901	0.700131	0.156975	18.1978	4.54058	0.407758	0.262743	5.34448	13.325	13.2046	0.45025	96.31	28.159	33.8836	4330.03
997	2.08422	18.0953	2.0784	9.91217	3.27774	12.541	0.00528956	115.625	7.48264	9.24137	1.36446	0.482003	0.798688	0.661438	20.5113	3.6178	0.606586	0.239194	5.18217	6.72099	7.62445	0.38326	62.6866	5.67939	25.4874	2.08422
998	675.687	12.63	1.61041	14.8484	3.39344	15.9995	0.00255673	79.3832	5.88488	8.6178	1.68833	0.237047	0.739621	0.210487	17.0496	4.47901	0.89822	0.446496	6.90384	5.89877	51.2302	0.637288	71.824	13.2872	26.0004	675.687
999	1880.14	9.11582	3.55279	13.9995	3.27638	6.15259	0.0217952	122.121	4.16302	9.00511	2.42497	0.370344	0.649845	0.739533	19.9585	3.26059	0.449422	0.216973	8.67177	3.41157	29.7078	0.469179	60.2272	6.03791	18.9352	1880.14
1000	2712.89	15.8566	3.16755	15.4059	3.38942	6.32801	0.00609997	95.4949	7.72497	11.5419	2.02452	0.6861	0.718725	0.634633	18.2328	3.29859	0.264999	0.47737	11.068	4.70702	25.9009	0.382059	64.4572	25.9802	8.94166	2712.89
1001	870.212	16.0858	2.28154	14.5536	5.04018	14.4786	0.0053313	106.362	4.60747	6.1298	1.54242	0.687869	0.690746	0.729782	20.1326	2.91195	0.813923	0.128822	5.75222	13.8174	8.78449	0.369165	72.3946	18.7723	10.5965	870.212
1002	415.919	17.9792	1.71838	15.9969	5.18657	26.3086	0.0230123	137.97	8.91633	8.29222	1.11105	0.729958	0.783459	0.683397	18.9355	5.2069	0.25976	0.287241	8.54659	1.47758	21.6531	0.458507	57.8567	38.2802	11.5617	415.919
1003	53.9506	8.40818	3.65303	14.1484	4.6704	16.574	0.00706491	108.487	9.40155	7.09685	1.65667	0.348822	0.644768	0.0165394	16.8965	3.33012	0.636736	0.407821	8.38605	4.35866	17.9413	0.674907	52.2226	5.20298	11.4757	53.9506
1004	124.731	14.4827	2.82125	15.2054	6.57158	11.4719	0.0201833	66.0223	8.51703	6.63943	1.84897	0.408978	0.884124	0.269577	19.747	3.01738	0.812913	0.255939	5.51502	9.03741	30.599	0.487848	48.773	6.00424	25.5065	124.731
1005	167.646	8.59409	2.71787	14.2807	4.55845	17.7996	0.00572058	78.3163	2.47748	3.40598	2.58245	0.427375	0.756873	0.16784	19.5396	2.46671	0.759051	0.514441	10.156	2.26566	46.3413	0.328126	67.4348	6.87061	19.7849	167.646
1006	170.535	15.1276	2.50427	16.9692	4.33828	24.8878	0.0102763	137.906	10.2762	3.49269	1.22945	0.507236	0.821632	0.502739	20.4215	3.53924	0.498726	0.198319	1.68434	4.55241	11.4136	0.506683	85.2003	6.56326	18.1485	170.535
1007	3598.83	7.48325	2.08828	19.1417	4.15038	17.3325	0.00134883	65.7589	8.99321	6.89203	1.06037	0.512986	0.645983	0.333057	17.5193	3.46252	0.228395	0.169239	13.7566	7.91047	35.061	0.350641	60.8127	7.84828	23.022	3598.83
1008	1688.68	7.99802	2.74438	15.0839	3.65342	9.42449	0.014155	97.3247	4.5296	7.38238	1.55131	0.364879	0.683382	0.376055	17.9862	3.95466	0.489092	0.209952	6.07945	4.61971	14.1187	0.571942	66.3332	19.5348	29.2676	1688.68
1009	693.55	14.9148	1.78576	18.2623	4.0321	9.5464	0.0246789	72.5058	10.5639	3.32869	1.23141	0.298762	0.655862	0.573812	17.1692	3.64951	0.484337	0.457425	7.86596	1.62194	30.0676	0.373466	53.4509	26.6158	17.6318	693.55
1010	270.631	16.4091	2.92595	12.9813	4.97743	12.3418	0.00404583	120.32	10.7944	9.66177	2.53681	0.471928	0.64832	0.301435	18.2652	2.86734	0.394746	0.234033	11.8142	2.85233	42.6371	0.518955	68.504	5.80287	25.5943	270.631
1011	1955.59	11.8816	1.79539	9.96396	5.13107	8.33462	0.0324953	69.1364	7.4355	7.23655	1.7512	0.706149	0.758218	0.55064	19.9739	2.79356	0.770086	0.0700565	9.93856	9.14747	56.8448	0.469566	95.281	19.0203	38.8997	1955.59
1012	9.52992	15.4385	2.74496	11.8055	3.13586	14.7222	0.00756802	86.718	7.03079	7.79902	1.70892	0.647721	0.824956	0.335355	20.3769	3.27149	0.370515	0.231634	12.2366	7.57857	28.4217	0.861661	67.3801	33.8907	11.6855	9.52992
1013	87.6428	18.0927	3.09294	15.6804	2.87332	12.9635	0.00236176	107.227	7.6518	4.60817	2.71207	0.452144	0.729615	0.634073	19.8976	3.42499	0.575146	0.124701	3.97044	10.4578	39.8447	0.53095	53.2792	10.357	10.7738	87.6428
1014	53.7885	15.3801	3.01136	10.6233	5.03849	9.60526	0.00288516	69.8298	7.60659	7.67014	2.26738	0.551802	0.852981	0.314299	17.0483	4.51298	0.39623	0.471193	4.76146	2.93803	39.1266	0.558211	88.2913	7.55523	33.3809	53.7885
1015	252.125	19.8343	3.42289	10.6987	4.05008	8.97721	0.00776956	118.929	11.121	7.62394	2.59524	0.299059	0.777961	0.361743	15.7321	4.12919	0.437345	0.321109	3.76848	6.14478	25.2619	0.738111	29.0867	5.65644	10.5779	252.125
1016	2378.65	9.66457	3.01249	7.06135	2.32503	11.67	0.00201757	107.2	4.58886	2.40647	2.70271	0.347061	0.660371	0.316487	18.649	3.08137	0.746866	0.294943	4.37264	9.73809	17.0089	0.381063	27.8399	16.8711	26.9874	2378.65
1017	566.755	14.4172	2.62174	18.7178	2.7973	7.60126	0.00830639	61.715	5.62339	5.69858	1.89237	0.752408	0.708745	0.608155	18.1455	4.14019	0.778568	0.217437	10.1986	13.4703	14.4015	0.690995	51.2195	4.64893	14.9232	566.755
1018	334.817	17.6803	4.24224	10.6943	3.08656	11.804	0.0115254	101.105	6.9553	7.84925	2.1183	0.444312	0.709193	0.648145	15.9873	2.84583	0.164767	0.148059	13.6307	7.16042	67.2005	0.784116	79.58	10.8145	25.7866	334.817
1019	238.279	10.5778	2.67526	16.1815	3.37375	10.3166	0.035564	78.7836	10.3514	6.23058	1.99479	0.359174	0.682615	0.179325	17.3055	2.76882	0.258243	0.206298	11.7449	3.21391	45.0804	0.559508	51.4051	7.06924	20.5859	238.279
1020	563.851	13.3036	4.49213	9.494	5.38616	5.49154	0.011342	103.805	5.49225	11.2452	1.4127	0.28164	0.658778	0.399714	16.2737	4.96147	0.535587	0.447211	4.94019	6.62309	42.3775	0.637591	64.6863	19.0844	18.9349	563.851
1021	2305.58	9.94582	2.29715	14.9668	3.25867	5.50881	0.006656	78.7651	10.7758	5.84838	2.00954	0.391543	0.863658	0.277728	15.6794	3.03927	0.914004	0.22337	5.14027	1.55458	18.0348	0.671684	62.3656	8.77519	17.5703	2305.58
1022	252.384	7.32163	2.55043	17.3369	4.28993	12.332	0.061196	78.6633	9.82083	8.06564	1.71311	0.476095	0.834286	0.674372	19.0693	4.81808	0.732163	0.398588	9.36188	6.08584	28.0029	0.618932	95.7794	21.6326	13.6829	252.384
1023	98.7701	18.6127	3.7761	11.1222	2.13755	12.4874	0.00690563	85.2234	3.16475	3.99473	1.75074	0.572894	0.616589	0.523552	18.5923	3.1865	0.131497	0.271939	9.67004	10.6951	15.2856	0.495986	49.1026	15.0792	10.6295	98.7701
1024	776.865	15.1353	3.97628	11.6006	4.22741	13.3724	0.00938888	113.269	5.60095	6.13248	1.91174	0.643122	0.722449	0.494345	20.1556	2.26423	0.499165	0.126345	1.70867	6.8944	9.39101	0.417035	54.9756	6.4771	8.63929	776.865
1025	184.63	17.3176	2.92379	11.7741	4.08898	9.38712	0.00929516	102.444	5.93636	11.1473	1.76985	0.468931	0.608121	0.440281	19.4508	4.33609	0.722894	0.115723	3.4177	4.57173	13.4237	0.680352	84.5779	31.0623	10.2032	184.63
1026	3984.51	9.97695	1.9899	8.02299	4.57105	11.3684	0.0111558	149.684	9.02706	3.71533	1.35802	0.436244	0.649387	0.246712	17.4935	2.42592	0.602144	0.459867	2.13622	5.43143	33.2912	0.428953	26.8893	30.4339	37.942	3984.51
1027	856.947	11.0314	2.71026	14.6109	2.41075	7.25042	0.0141137	114.166	7.80563	8.7939	2.53222	0.798905	0.618199	0.432594	16.5234	3.41024	0.474281	0.340583	4.37127	11.3321	19.3063	0.681137	72.77	5.73461	14.0937	856.947
1028	1169.08	13.4571	2.33432	18.7291	2.04561	13.101	0.00676626	118.257	3.36593	5.19605	2.23674	0.669654	0.652681	0.484804	17.9838	3.60222	0.460541	0.242949	5.80739	10.9474	23.9927	0.765238	51.9885	11.5204	11.7365	1169.08
1029	1143.98	13.4771	3.69953	11.127	3.53502	7.76137	0.0110474	91.519	1.88542	7.99191	2.92152	0.526155	0.736008	0.587512	19.8333	3.39234	0.524182	0.540205	6.2815	8.43748	52.3509	0.452404	65.9005	4.61615	25.7375	1143.98
1030	3519.82	15.6595	2.85731	18.3786	2.88766	9.87166	0.0068521	123.486	10.8916	6.91755	2.50239	0.206376	0.6912	0.600855	20.1507	4.188	0.315083	0.170771	8.3834	7.78548	15.9115	0.738704	33.5462	20.7494	9.05066	3519.82
1031	49.1899	12.173	3.29709	15.8084	3.24675	14.3228	0.00835142	71.8678	4.71436	3.66047	2.8722	0.510496	0.600735	0.401317	17.8476	2.99033	0.676464	0.150672	5.50721	12.8084	7.99306	0.646342	44.8091	19.2938	10.938	49.1899
1032	9493.11	20.8854	2.86934	9.71608	3.94778	12.843	0.00554341	107.858	7.86028	5.08164	2.54129	0.449767	0.740571	0.458475	20.0511	3.95142	0.439408	0.33488	5.03229	3.97798	13.6539	0.306636	62.6779	12.5902	15.2311	9493.11
1033	1395.49	14.6612	3.50793	9.37146	5.29336	6.86342	0.014033	122.665	7.34837	3.30695	1.71856	0.417417	0.717771	0.336975	19.019	3.51507	0.571383	0.401728	13.2663	9.87963	41.583	0.53949	69.2265	23.0044	10.1561	1395.49
1034	1230.71	14.0682	2.59705	12.79	3.20461	18.5176	0.00198737	70.398	8.9403	9.57165	2.27894	0.559123	0.743875	0.585001	19.0336	2.55682	0.859663	0.333411	3.79051	9.86305	43.2432	0.677323	37.9886	23.2276	21.5876	1230.71
1035	6238.85	12.717	1.6242	12.1462	4.9574	8.48018	0.0110739	103.537	7.14144	8.8519	2.98528	0.239613	0.650516	0.453346	18.7519	3.96579	0.828554	0.139961	4.32318	1.51589	7.83157	0.41496	60.0365	18.9295	8.49288	6238.85
1036	4220.77	9.29919	4.25554	16.5085	4.23583	9.4204	0.00258633	65.3373	13.6517	10.6974	2.46385	0.594712	0.643777	0.477307	18.2541	2.87127	0.801343	0.236507	10.2837	5.30757	10.0901	0.459527	71.3935	8.04632	19.3422	4220.77
1037	54.9864	8.64444	2.52307	8.27937	4.05215	22.7822	0.00138835	60.864	5.9172	7.17027	1.96742	0.798534	0.936374	0.166452	15.6643	3.81967	0.226256	0.124398	4.96987	4.20427	46.6698	0.421498	88.2863	5.13493	9.94098	54.9864
1038	9333.92	11.1073	3.20828	17.6869	3.40181	8.18275	0.0141523	110.463	9.27811	11.0849	2.35478	0.66543	0.727818	0.254865	18.9919	4.54891	0.576904	0.466169	8.72052	4.91614	7.19915	0.45002	72.7362	22.4694	14.4387	9333.92
1039	384.951	13.2572	2.16795	12.0419	3.68063	10.9225	0.0106859	75.6596	7.8831	6.36173	1.85528	0.414185	0.699767	0.214582	17.5581	3.57216	0.895862	0.0850054	4.77367	2.24163	49.8704	0.480928	53.0422	30.9684	8.60213	384.951
1040	2083.75	17.1592	2.6386	18.8321	4.44281	11.1432	0.0112136	97.9652	7.29954	7.78888	1.36723	0.266663	0.779704	0.342308	16.4894	2.7884	0.202377	0.143181	8.02357	3.8736	7.47971	0.763258	38.7584	28.6721	24.1968	2083.75
1041	257.8	19.2717	2.44092	7.55695	4.04722	8.84209	0.00594378	113.143	3.18196	2.86416	1.39461	0.393551	0.624943	0.157834	16.7125	2.8307	0.745598	0.0788276	4.26557	7.79347	31.7603	0.433949	60.5565	26.6407	13.4613	257.8
1042	873.692	8.70098	3.54723	17.9882	4.30083	27.0291	0.0127595	98.4572	8.61228	8.95473	1.6955	0.586244	0.859949	0.664442	18.7113	4.3903	0.718649	0.283041	12.1641	1.82161	16.215	0.419058	79.7559	4.71168	11.8863	873.692
1043	112.619	16.9643	2.24331	10.6448	3.48231	7.64604	0.00508999	83.7924	7.57342	10.6335	2.09201	0.45603	0.812034	0.561405	17.5735	2.7263	0.729176	0.965892	1.70161	7.00402	39.7324	0.679421	29.4029	6.89981	18.2801	112.619
1044	145.684	13.7384	2.89312	11.5686	3.70913	12.6723	0.014427	102.792	11.4761	4.81895	2.28315	0.207293	0.657267	0.47267	16.3666	4.27654	0.107884	0.282954	13.4693	8.24812	46.2553	0.481646	52.7966	9.21864	13.7684	145.684
1045	223.686	16.2356	3.70098	19.6125	5.89297	14.8711	0.00811367	78.1313	3.65238	9.0981	1.02988	0.550872	0.691301	0.218868	18.2119	2.99194	0.325931	0.136203	4.09043	9.9013	24.3688	0.85339	45.7621	17.1278	8.26849	223.686
1046	9705.65	9.35103	3.7332	19.8117	5.72072	7.99587	0.00318445	74.9065	8.37514	9.72138	1.2253	0.349912	0.688561	0.525387	19.5414	3.01363	0.586015	0.0849136	8.10181	5.82675	9.83476	0.541006	52.6366	21.0309	16.0816	9705.65
1047	4493.28	12.3958	2.30734	10.6686	4.57614	19.7783	0.00970428	78.2159	6.82352	10.519	1.69852	0.368881	0.903869	0.372508	17.3672	3.3507	0.442697	0.137894	6.86571	10.2211	25.9067	0.518368	73.2891	32.9192	37.4031	4493.28
1048	6132.28	7.22008	3.10426	17.822	2.62635	11.0519	0.00658471	119.18	3.24559	6.20043	2.50748	0.702043	0.784206	0.3175	16.5291	3.80378	0.54789	0.908392	4.73557	4.7479	15.7392	0.508202	33.6161	17.6352	9.06324	6132.28
1049	858.223	12.1789	2.13405	15.6342	3.49511	22.8089	0.0117622	80.2945	9.61226	6.60493	1.72443	0.426618	0.777724	0.462277	17.1374	4.26702	0.178927	0.212869	3.61546	3.2035	26.3656	0.364875	66.9573	13.011	15.6245	858.223
1050	29.9993	17.3489	3.18492	10.4361	4.39095	6.49498	0.0346378	92.9141	4.12074	4.44293	2.06782	0.574267	0.745517	0.555399	19.0712	2.90425	0.235445	0.39708	1.94977	4.55585	39.3824	0.330978	34.2904	33.2967	10.7029	29.9993
1051	9620.66	12.1944	3.03498	14.1609	4.08116	7.76678	0.00589524	127.405	7.35091	8.43521	1.41644	0.522665	0.727002	0.62381	18.5544	2.24	0.316504	0.841767	5.16549	8.35588	22.4108	0.733304	35.75	4.10677	12.4209	9620.66
1052	593.17	8.41873	2.93785	10.8046	4.07054	7.27512	0.00802462	114.569	4.99824	9.55586	1.00774	0.647438	0.691118	0.184763	15.978	2.82509	0.300791	0.978522	7.3861	9.52747	21.4482	0.442994	58.5038	8.10118	10.1099	593.17
