Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
971	4967.12	11.6705	3.10385	15.973	5.12745	8.81507	0.0229488	67.9531	9.50511	6.15547	1.50218	0.245105	0.265361	0.741839	0.461757	18.2835	4.38704	0.380273	0.084996	13.3378	5.46834	33.0169	0.555933	29.941	0.165847	0.209205	4967.12
972	5872.52	9.51424	3.05974	18.4754	4.05186	9.63054	0.00698568	91.1457	7.11139	4.49306	1.7583	0.364009	0.80154	0.616213	0.780341	15.3703	4.13879	0.072392	0.423271	6.60384	8.44077	40.6812	0.13628	48.5773	0.166718	13.3633	5872.52
973	455.821	11.2983	2.91023	16.0098	2.80398	7.48274	0.0215894	71.0438	4.52771	4.99691	2.63068	0.557249	0.301327	0.701247	0.434905	20.7408	4.80304	0.0981155	0.279274	8.46815	7.3276	58.3429	0.26316	42.9196	0.217769	0.256399	455.821
974	5747.35	20.8953	2.26354	7.76955	4.94041	6.70553	0.0249481	72.9818	6.76066	5.07826	1.24414	0.407624	0.853687	0.745174	0.00600775	18.869	5.06544	0.0881377	0.509797	6.8822	5.95606	41.9421	0.552874	90.7541	0.41522	2.41133	5747.35
975	23.6908	8.31662	4.44291	13.516	5.55942	5.76574	0.0148212	71.2493	1.66174	9.31139	1.71891	0.490663	0.59489	0.617271	0.478081	15.3471	3.12099	0.0424798	0.256238	12.0959	1.96706	35.7435	0.778629	86.145	2.46468	2.55282	23.6908
976	166.362	20.735	2.14244	13.1139	4.19655	7.04135	0.0117529	90.5271	13.2768	6.71157	2.56317	0.189541	0.494007	0.665942	0.161032	16.8509	4.35811	0.233298	0.273407	7.67755	5.26963	59.5829	0.673343	91.1456	22.75	0.10414	166.362
977	2544.92	12.0791	3.13549	12.1541	3.2508	11.135	0.00340045	84.7319	11.1356	8.28636	1.07778	0.255046	0.736773	0.90829	0.0401374	16.5467	4.73335	0.315631	0.221336	5.55685	4.16245	51.2753	0.614859	33.7906	0.456457	0.22783	2544.92
978	433.489	14.2509	3.71285	7.23732	3.97258	7.1579	0.00923657	74.9695	5.00888	8.45163	1.88318	0.420275	0.171424	0.633333	0.359162	17.4575	4.67317	0.164298	0.203872	8.87026	7.91168	56.0344	0.249097	92.3734	1.66453	1.57175	433.489
979	1547.19	13.2384	3.63341	15.8014	3.58837	15.4817	0.00425348	82.1521	6.00992	6.46965	2.45853	0.553723	0.660164	0.620475	0.383793	16.4558	1.60826	0.135258	0.236176	1.92211	3.70188	45.829	0.583039	32.6054	0.768879	17.0274	1547.19
980	2282.79	9.04308	3.69343	12.5151	4.14076	15.7156	0.0107629	66.8459	6.55745	10.2753	2.64376	0.373702	0.531139	0.66706	0.379779	19.0855	2.5707	0.166194	0.173939	5.33209	8.01157	48.4082	0.242852	80.486	0.839867	3.22485	2282.79
981	1858.47	14.0592	3.92034	8.09843	5.87654	18.3108	0.0210374	89.0956	3.33657	8.58011	2.52611	0.184413	0.277286	0.685975	0.314452	16.544	4.35237	0.136087	0.0856828	6.98675	5.81145	35.2766	0.517746	55.2351	0.117907	0.152956	1858.47
982	3576.01	8.17089	3.58929	15.7803	3.71115	6.14996	0.014725	99.0007	10.0359	2.1317	1.50206	0.0982023	0.175895	0.616941	0.396445	19.8271	4.82519	0.123215	0.472938	4.03619	6.15053	47.2124	0.492581	73.3738	0.135068	0.451628	3576.01
983	784.56	9.75404	3.2629	10.8523	3.78807	6.82026	0.00798248	93.7142	6.7591	10.929	1.67881	0.0703487	0.391487	0.637791	0.742657	17.7794	3.50792	0.235324	0.600249	13.5989	6.77464	50.8519	0.584057	50.7	0.304736	7.42181	784.56
984	2930.59	7.10798	3.6613	9.07526	3.746	9.73086	0.00312037	90.8626	6.1904	3.53286	1.69875	0.280903	0.301648	0.733017	0.670798	18.4211	3.89651	0.267035	0.224993	4.74245	6.12709	37.0062	0.564108	66.9191	1.71468	8.04834	2930.59
985	100.006	9.81939	2.04932	18.1067	4.68225	15.4216	0.011883	84.6982	6.00661	10.1949	2.61401	0.118539	0.712085	0.604194	0.197095	17.1894	4.84492	0.216405	0.321401	7.50324	5.48283	51.7905	0.457171	29.3775	0.172284	27.6372	100.006
986	9050.24	7.35732	2.93908	16.6946	4.67859	10.5663	0.00420207	91.3926	10.01	4.9492	2.09549	0.554177	0.182394	0.659053	0.326859	15.0811	6.06049	0.0982535	0.141865	5.74524	7.04797	56.0851	0.606928	46.7536	3.49749	0.588428	9050.24
987	12.3382	14.4001	3.18563	14.543	3.59178	9.71646	0.00674592	96.56	4.72671	3.27091	1.83638	0.48889	0.624854	0.756125	0.118236	18.1376	3.63396	0.245018	0.249313	11.6918	5.09272	29.4201	0.68568	88.5561	1.36482	3.44094	12.3382
988	13.2406	12.2586	3.64905	16.5293	4.53247	8.01994	0.00805309	88.8138	10.3113	3.57825	2.03447	0.163057	0.375899	0.813504	0.516994	17.7483	4.75607	0.468871	0.494155	2.38561	11.8637	77.7658	0.404325	29.9675	10.9903	0.200653	13.2406
989	6469.57	12.5982	3.10271	17.7534	4.35479	12.6265	0.0226708	71.9096	7.61659	7.12367	2.65891	0.446285	0.0772717	0.677614	0.0267004	17.4418	3.26762	0.0721611	0.12212	3.02045	11.8336	76.5535	0.464653	40.579	17.568	24.6955	6469.57
990	3918.7	19.6098	2.12242	19.2892	2.06927	22.6506	0.0189699	105.812	7.83389	8.89597	2.3702	0.245801	0.541253	0.657885	0.0595359	15.9292	3.84978	0.180112	0.494824	2.64722	4.96515	76.7448	0.408494	41.9175	0.499187	0.266679	3918.7
991	108.497	20.7118	2.91069	15.1213	2.54337	15.0743	0.0085553	86.4017	7.51083	9.27161	2.36534	0.292198	0.790322	0.6406	0.932857	18.2967	4.8339	0.554121	0.843995	3.66337	3.98834	63.8817	0.560339	81.2476	3.62421	0.221627	108.497
992	20.4121	17.8861	2.26997	8.3804	3.89403	9.6829	0.00889573	68.8498	8.60053	10.1349	1.07823	0.474158	0.515704	0.73187	0.571946	17.542	5.92828	0.221461	0.455646	10.2431	7.50968	73.7767	0.227982	60.1824	4.30288	4.59728	20.4121
993	2004.19	9.79339	2.78031	11.1139	4.78619	18.1103	0.0104557	92.7131	9.53005	8.02287	2.76728	0.550269	0.540096	0.663328	0.540563	19.0638	4.4778	0.204969	0.355536	12.1085	7.44539	28.1509	0.747627	74.8093	0.428624	5.08367	2004.19
994	4296.99	18.2607	2.78092	12.2296	5.14635	9.23672	0.00312497	76.4503	7.31463	6.45584	1.31184	0.386872	0.840251	0.636327	0.517965	15.5123	4.0467	0.279706	0.296563	8.83453	3.16848	73.6393	0.438467	43.2384	3.72931	0.721966	4296.99
995	1319.71	14.1881	1.58663	11.053	4.28037	9.62353	0.0096844	93.9476	4.64912	3.74869	1.57009	0.153749	0.601091	0.647537	0.926593	16.2989	6.44052	0.320846	0.202452	1.64706	6.35626	24.6675	0.375676	91.7199	3.43724	2.78228	1319.71
996	7584.74	12.8143	4.09955	11.9479	3.94085	5.84693	0.0193163	77.5939	8.07816	7.35683	2.32016	0.324599	0.631314	0.872921	0.304322	19.4119	3.33987	0.107813	0.0786932	3.86084	12.9445	63.7302	0.43805	33.1098	0.237536	18.7296	7584.74
997	1559.69	18.6997	2.39162	13.7326	3.47347	7.03864	0.00817276	92.6654	9.64898	7.67333	2.8687	0.0380366	0.539913	0.906359	0.29503	18.2577	7.2035	0.144846	0.276996	6.5485	5.73552	29.8004	0.379413	63.4118	0.173074	9.94633	1559.69
998	938.455	20.0993	2.04159	18.5577	3.76202	7.05575	0.0080112	81.6817	11.565	9.53092	2.74728	0.438352	0.377559	0.730827	0.0493506	16.7488	3.09289	0.528231	0.137211	5.3857	7.80191	32.6449	0.714288	57.3331	2.30072	1.36062	938.455
999	2135.41	19.6921	2.27769	10.5293	4.35524	10.6994	0.00242893	84.606	10.8199	9.59145	1.69633	0.426739	0.145721	0.673005	0.417199	15.8409	5.35572	0.553136	0.506345	9.45762	11.4746	27.3688	0.891272	21.8311	0.873429	1.93666	2135.41
1000	194.649	9.33576	2.27148	12.3356	2.30529	14.5936	0.0101915	90.7121	5.73161	4.13506	1.9431	0.526168	0.329378	0.631208	0.281828	18.6217	3.70263	0.41937	0.0738613	10.3511	4.84486	34.5317	0.465675	45.9716	2.88682	0.110868	194.649
1001	469.741	11.1086	2.37213	18.3962	4.15011	7.9845	0.00766838	63.6135	7.87157	4.72773	1.93605	0.0423051	0.485423	0.775224	0.667173	16.8644	3.93753	0.244689	0.186377	8.62246	7.15792	28.9933	0.46406	91.0431	0.607829	2.41231	469.741
1002	200.951	13.9708	1.62859	12.3637	5.12225	12.51	0.00460944	98.7949	7.27328	5.49675	1.96095	0.216377	0.80323	0.727395	0.0415417	22.7553	2.56561	0.570567	0.580428	4.99565	13.9013	34.066	0.459189	58.9437	36.0983	0.182247	200.951
1003	176.89	8.5264	2.89409	17.2987	5.11722	8.12213	0.0173057	74.6344	10.324	4.29432	2.98661	0.330815	0.21938	0.880424	0.417466	12.8017	4.59559	0.489624	0.433968	6.79936	6.05273	69.4664	0.616935	63.1049	19.4951	20.1753	176.89
1004	529.263	10.1278	2.51999	9.25446	2.80492	12.3008	0.00776106	78.7535	8.38041	11.7456	1.80252	0.15861	0.305207	0.762685	0.296547	18.7972	3.34707	0.0947074	0.110999	2.248	5.33741	52.8922	0.617914	54.2475	1.87204	0.117209	529.263
1005	1806.44	11.1846	2.59042	16.8212	4.52658	6.57422	0.0347652	86.9552	10.4321	4.62002	1.41183	0.51284	0.600676	0.680811	0.036424	18.7053	3.95552	0.142238	0.705672	6.59772	7.60481	65.054	0.861126	97.1014	2.77995	0.329795	1806.44
1006	5516.71	10.8142	2.54975	10.7714	2.82827	5.8328	0.0232752	76.4074	8.78096	6.4876	2.33025	0.0587851	0.18073	0.709694	0.402584	19.6325	3.8794	0.109159	0.414648	6.41156	6.87436	23.551	0.562001	93.0239	12.0483	26.3002	5516.71
1007	4795.58	12.2366	3.47943	9.78557	4.56007	13.1117	0.00723734	105.009	6.3726	10.1731	1.83595	0.383976	0.649336	0.805284	0.710027	21.1854	2.12818	0.504445	0.16921	5.15525	10.1771	38.2235	0.63132	55.2431	16.0894	0.5855	4795.58
1008	2.28427	15.5808	2.73027	13.3102	4.56306	12.9698	0.0169874	77.4843	7.24155	9.67841	1.40728	0.134758	0.304296	0.751107	0.315017	19.9722	4.33584	0.461858	0.77415	6.55749	12.4728	31.8321	0.591944	86.3159	3.73199	0.778459	2.28427
1009	6238.34	16.6269	2.05757	11.083	3.41016	13.8676	0.0106263	83.8925	8.51566	7.67014	1.45213	0.42041	0.714102	0.667869	0.428981	14.3579	6.73727	0.536805	0.355035	1.65125	2.60901	36.672	0.30338	54.7942	2.0786	4.46793	6238.34
1010	3802.64	16.4496	2.88973	10.7363	4.42257	9.40987	0.0225845	71.4937	7.2622	8.96787	1.7176	0.226433	0.331007	0.74065	0.390449	19.2355	6.18801	0.366154	0.20343	6.89987	2.35698	21.2032	0.565185	65.9338	3.29948	12.6748	3802.64
1011	2242.95	8.79443	2.1347	13.5396	3.45028	13.4056	0.0085332	95.3683	6.64833	6.1267	2.22508	0.195972	0.132159	0.77189	0.427528	17.762	4.88235	0.141279	0.399098	4.00757	8.31636	39.0374	0.611785	92.3183	7.76427	0.930962	2242.95
1012	31.5351	11.3582	2.96068	8.42052	4.86324	7.97079	0.00635073	67.2543	11.5482	6.14575	1.08699	0.249376	0.46125	0.769232	0.466019	14.69	4.64854	0.119283	0.285568	13.5771	2.8132	27.1588	0.432338	52.3421	1.01973	26.22	31.5351
1013	75.9085	8.8859	3.45578	9.4473	3.27053	6.78845	0.00566209	87.6579	11.3128	11.3748	1.5777	0.55364	0.337424	0.653685	0.279268	16.0467	7.01711	0.400945	0.190391	5.57356	9.59053	87.5096	0.33318	88.2536	11.3387	5.05482	75.9085
1014	1234.3	11.2155	4.372	7.26876	2.49767	9.14002	0.0122671	81.2863	8.0893	7.69698	1.34718	0.185562	0.325054	0.847704	0.352027	23.0238	5.65437	0.0829676	0.183428	1.04153	3.13222	62.9563	0.670413	72.1075	1.46869	0.744173	1234.3
1015	543.317	9.11088	1.72593	18.6245	4.44259	7.96846	0.0245099	65.8054	6.88018	6.08438	2.61989	0.182897	0.609269	0.855216	0.262817	16.4154	2.64822	0.244039	0.301902	7.72689	5.5843	28.1485	0.241919	80.1763	38.8549	2.29275	543.317
1016	24.008	15.1495	2.78298	16.2171	3.94252	8.43686	0.00629937	102.263	7.92367	3.43756	1.60441	0.142169	0.571605	0.639812	0.190136	19.9503	5.18548	0.159189	0.9543	5.46676	6.68592	37.9317	0.338595	82.7106	19.8795	5.30252	24.008
1017	1056.08	13.9646	3.72663	12.9911	4.95755	13.979	0.00742519	96.2441	5.96607	5.37577	2.35832	0.320058	0.874924	0.67272	0.4214	18.3219	3.9966	0.200777	0.132925	10.8071	6.14087	62.0745	0.245593	48.8344	1.42564	20.1215	1056.08
1018	4604.35	13.6135	3.42718	12.432	3.50104	28.7474	0.00766564	84.7795	8.88368	2.30272	2.93508	0.146352	0.8798	0.814973	0.808643	15.682	5.20049	0.149982	0.190795	8.47866	1.58966	66.8629	0.452643	47.664	3.45015	0.152998	4604.35
1019	6505.98	18.9147	3.55251	11.1613	3.51012	10.8334	0.0158467	90.2017	4.71415	6.11061	1.82057	0.491902	0.665107	0.700399	0.686931	14.4532	3.35224	0.0250376	0.0864739	3.71846	4.3033	38.9635	0.61811	58.1894	0.154965	8.90824	6505.98
1020	1151.13	16.837	3.51602	12.3888	5.45846	7.01646	0.0443261	66.2755	10.8635	3.3619	2.17729	0.198003	0.441436	0.727416	0.691754	17.7662	6.35023	0.386702	0.813409	6.92385	5.19406	29.9761	0.541947	66.6942	0.449184	0.164633	1151.13
1021	6.15273	16.8762	2.91104	18.7898	2.94384	12.7417	0.00799408	64.273	2.50976	9.94109	2.37627	0.459639	0.461541	0.798712	0.165416	19.4343	3.93899	0.319618	0.164808	2.7531	7.36124	58.0156	0.268768	100.589	1.01888	3.26755	6.15273
1022	4.46435	13.7432	3.60695	11.9294	4.94729	10.1215	0.00794136	88.8485	6.53213	4.35266	2.45456	0.553422	0.619649	0.687089	0.492991	16.3453	5.59861	0.195868	0.0775274	8.17619	12.736	28.5782	0.539672	64.8999	30.5445	1.63273	4.46435
1023	43.2801	9.6455	2.1371	16.7215	4.16117	26.878	0.0127616	68.015	8.68678	8.81546	1.05084	0.249754	0.594626	0.724673	0.519696	19.2413	4.20934	0.53798	0.266457	3.85982	2.69826	23.5503	0.807224	50.1855	2.43697	13.8218	43.2801
1024	63.3458	8.23362	2.86376	11.8642	4.58369	12.9225	0.0120614	61.78	3.90276	3.54376	1.21054	0.130269	0.210937	0.619437	0.0356092	20.1166	5.44545	0.550782	0.196057	5.46391	11.3348	24.484	0.683703	49.1703	5.53647	8.25636	63.3458
1025	322.957	17.3511	3.68887	14.8572	3.55285	9.53985	0.0184199	94.9196	11.8745	5.27936	2.45921	0.38187	0.287802	0.710993	0.0143484	17.825	4.78017	0.59493	0.152718	5.27851	5.71762	37.2537	0.250935	94.4835	0.561565	1.55404	322.957
1026	1345.01	12.1784	4.04444	11.9747	5.00061	11.1453	0.00874125	96.1592	1.47517	3.6197	1.83634	0.357231	0.18983	0.723842	0.375889	20.1736	2.67776	0.11708	0.269747	11.9932	3.67257	24.3438	0.676453	37.998	1.41405	36.159	1345.01
1027	3394.38	10.1958	3.33431	13.5713	3.57305	18.3324	0.0147124	87.857	8.57544	3.40203	1.71189	0.227404	0.524546	0.83052	0.054139	19.5135	4.62898	0.414512	0.13806	5.15143	2.68227	54.8785	0.314588	60.5036	0.144846	0.628064	3394.38
1028	332.759	10.8351	2.98888	12.6917	5.48044	7.07713	0.00902956	103.32	7.95087	10.3008	1.122	0.288569	0.857877	0.759591	0.468694	17.3161	3.60358	0.472165	0.0732628	11.2379	2.4095	42.1757	0.849778	18.7117	0.118223	3.27362	332.759
1029	346.793	15.7045	2.67724	19.5947	3.9166	7.02615	0.00539344	105.387	6.56149	6.05319	2.4767	0.271387	0.571826	0.659227	0.250942	17.5574	3.66072	0.67469	0.137544	11.763	9.50747	29.6328	0.493788	56.3942	1.89907	0.407299	346.793
1030	220.408	13.1532	3.99212	7.90028	2.20799	7.277	0.00924484	63.9333	6.73654	2.36779	2.21195	0.335533	0.614367	0.914282	0.202604	21.2427	4.69703	0.100021	0.365349	7.75905	8.21184	58.7984	0.0167033	70.6143	0.466543	1.47334	220.408
1031	245.027	19.6255	2.11753	19.1438	3.16751	11.1405	0.00464906	61.5974	11.0853	6.20315	2.84853	0.0696874	0.278866	0.661561	0.303566	16.3463	2.94654	0.360393	0.064425	3.71395	3.93511	46.5011	0.444896	37.5052	13.9151	0.111277	245.027
1032	216.74	19.7786	3.27833	14.0908	4.59362	17.6815	0.00293046	71.1005	3.61346	3.99342	2.71482	0.289068	0.40198	0.639956	0.469016	20.1713	6.19588	0.407152	0.365258	13.0205	1.26093	35.137	0.369886	87.9853	0.156585	23.1918	216.74
1033	1809.8	20.2906	2.86793	19.1081	3.13531	5.68348	0.0196965	90.7237	8.26535	5.26377	1.78391	0.470928	0.334548	0.660581	0.332068	16.9727	3.9896	0.293914	0.281477	11.7819	4.13615	41.7139	0.199139	52.5813	14.2493	3.57913	1809.8
1034	498.056	14.0309	2.7378	14.8578	3.35499	9.38913	0.0101218	82.3431	10.8906	5.73746	2.10578	0.303102	0.308839	0.938294	0.229839	19.626	3.24599	0.485215	0.0507148	5.59841	13.4607	31.2381	0.653542	92.1541	0.40455	2.05803	498.056
1035	152.331	14.8701	3.93111	19.204	4.57878	14.5969	0.0102652	69.1452	8.18563	5.59117	1.27648	0.535394	0.27893	0.833792	0.20631	16.5204	5.58597	0.515012	0.177658	11.5654	6.54425	55.8594	0.431213	37.2011	18.6209	0.32679	152.331
1036	406.006	14.5902	3.05587	17.7522	3.82183	16.5036	0.00684854	102.525	4.25004	3.80717	2.24264	0.277268	0.670016	0.683506	0.375087	16.5111	5.80627	0.480882	0.279862	5.73287	6.79368	35.7685	0.429988	57.3015	2.75465	2.67982	406.006
1037	198.109	8.00817	2.42648	10.9955	2.40353	11.3583	0.012421	95.8455	10.3545	6.18008	2.29602	0.351285	0.251731	0.627777	0.327983	19.3128	5.36253	0.282807	0.214991	9.37684	11.9704	31.1554	0.463231	81.2017	0.583938	0.133763	198.109
1038	2179.33	8.92827	3.11899	13.5456	4.08133	23.8021	0.00989624	74.8431	9.11747	2.9794	1.22888	0.561773	0.877435	0.701211	0.210945	17.5407	5.53989	0.302299	0.349524	2.63774	13.5035	44.2159	0.786491	26.3729	0.255518	3.22655	2179.33
1039	5934.12	13.9972	3.50051	8.17431	5.75558	7.52658	0.00538396	80.5271	8.28808	4.79213	1.59164	0.475876	0.543898	0.635502	0.388183	19.1489	4.67298	0.0791077	0.258862	10.6484	5.17754	88.1646	0.496055	45.8244	1.68208	18.9491	5934.12
1040	705.208	7.50124	1.80404	15.0678	4.8838	10.7836	0.0105117	68.6476	4.93127	5.90724	1.13104	0.234672	0.600739	0.745762	0.238156	19.8822	3.76118	0.343869	0.0707756	6.73466	4.37416	53.7679	0.88261	62.5883	1.48688	17.6972	705.208
1041	33.5771	7.04155	2.76618	12.4722	4.35612	6.32505	0.00619232	99.2285	6.47943	9.19052	2.50729	0.258349	0.667699	0.621327	0.639323	16.4227	5.63379	0.391255	0.052959	2.20369	1.69574	61.4257	0.528862	27.626	6.71885	6.88757	33.5771
1042	395.129	18.0787	2.52795	9.2295	4.1769	7.08896	0.007646	82.7082	3.90821	5.00867	1.84875	0.386795	0.421844	0.808853	0.293799	17.1813	4.95261	0.223119	0.562091	8.77642	8.55707	40.8925	0.47177	75.9256	0.13216	0.349931	395.129
1043	45.8207	16.6667	3.57038	15.0293	3.22766	9.32484	0.00442154	103.006	10.3458	9.98068	2.51373	0.388993	0.462427	0.701689	0.50846	17.8605	3.12922	0.275325	0.245988	4.2462	3.68484	35.7232	0.531003	68.5316	0.404988	2.46505	45.8207
1044	4000.74	19.9843	3.38143	11.8217	4.48174	10.5419	0.0188644	71.7818	7.12288	6.38014	2.57229	0.406635	0.517941	0.619202	0.421191	16.5365	5.55696	0.558009	0.35583	2.47698	10.3553	49.2422	0.708621	50.3924	4.92956	0.124627	4000.74
1045	502.239	13.1026	4.01556	12.8855	3.22704	10.381	0.0134107	86.135	3.15167	8.66309	1.49815	0.480358	0.752376	0.719061	0.459684	17.8593	3.46286	0.252723	0.599608	7.59361	3.7981	61.4773	0.396932	57.7856	19.6828	9.97216	502.239
1046	527.004	10.9398	2.4915	17.8589	3.67974	18.5991	0.0232942	79.8442	4.97902	5.57505	1.00994	0.13555	0.660631	0.788688	0.2181	18.4244	4.876	0.398037	0.319728	6.31498	10.9881	59.2555	0.682952	58.4437	9.63522	36.8206	527.004
1047	528.691	16.5928	2.85112	15.8734	3.85072	8.94797	0.0152199	70.2834	5.25177	8.49404	2.7316	0.418494	0.564917	0.694973	0.175471	17.2825	3.48796	0.735031	0.315262	3.20867	4.87952	44.5525	0.425874	20.6582	2.08953	0.786957	528.691
1048	1850.2	7.32731	2.30499	13.3048	2.86143	10.5282	0.00581495	68.8431	5.77564	6.52898	1.94082	0.240503	0.681513	0.832733	0.0492346	19.0176	4.08509	0.0933855	0.17812	3.08407	4.86873	38.433	0.653417	36.7268	14.0409	0.476535	1850.2
1049	386.319	18.6291	3.5739	12.9829	4.78216	8.83684	0.00517504	102.998	4.66073	7.72916	2.09785	0.329567	0.339583	0.83229	0.431191	17.3849	3.32511	0.0347558	0.398022	6.52487	6.21709	52.0789	0.0135443	51.4798	14.3585	0.112606	386.319
1050	1217.65	19.9171	3.05682	12.8391	3.4536	14.5864	0.00937181	104.547	7.33597	9.0775	1.51601	0.210019	0.407017	0.612102	0.152857	14.0909	2.53627	0.0541213	0.11509	2.05019	2.45769	33.1917	0.258035	70.0569	28.2437	10.7426	1217.65
1051	354.417	16.5044	2.09841	8.82594	5.08495	7.99664	0.0164165	92.5912	4.07696	10.3344	1.30112	0.23009	0.403732	0.830461	0.484235	16.2664	2.92401	0.531321	0.308804	1.97395	3.27041	44.6007	0.616327	58.5087	2.91821	0.819951	354.417
1052	2743.08	7.13093	2.69747	12.2325	5.08109	10.9324	0.054896	74.8724	4.2804	7.8465	1.40479	0.379504	0.499863	0.663296	0.309271	18.0218	4.50079	0.355762	0.300605	13.048	2.85329	83.5021	0.348138	48.8334	2.68974	5.11444	2743.08
1053	7063.47	17.6039	1.95828	12.8082	3.42113	9.85692	0.0052639	95.5655	3.88279	5.5016	1.59954	0.329573	0.426614	0.758269	0.11736	16.816	5.23927	0.322806	0.693879	12.672	8.23188	60.6178	0.464908	55.0675	19.8038	31.7228	7063.47
1054	9217.88	20.6187	3.20914	8.52037	3.60797	6.85846	0.00522866	92.0661	8.4621	9.38878	2.18342	0.24459	0.335402	0.715515	0.899458	16.1625	2.62591	0.298213	0.0871569	10.2634	7.43939	71.9699	0.530863	19.8067	9.07194	0.103421	9217.88
1055	113.29	10.2946	3.07082	16.388	4.22336	6.39307	0.0126076	103.954	5.16353	6.76883	1.58374	0.216698	0.530931	0.846918	0.378882	16.4692	4.88328	0.303125	0.432509	11.4037	2.85	36.8872	0.321305	96.6711	0.333816	1.0639	113.29
1056	4885.29	17.9623	3.67671	14.3545	3.77987	15.4647	0.00479633	67.4267	5.19613	4.26456	2.42911	0.285578	0.773546	0.671703	0.611811	17.2409	5.5677	0.109345	0.465648	4.83497	2.76506	63.1006	0.32741	14.6047	0.174012	25.378	4885.29
1057	59.0649	18.2565	3.96626	11.6381	2.71976	9.77024	0.00627951	90.942	6.02385	3.02361	1.29778	0.437395	0.108734	0.824325	0.112637	19.2871	3.98798	0.201011	0.751895	5.13749	8.67372	65.2985	0.230079	15.3331	4.40392	8.74054	59.0649
1058	6631.87	13.7549	2.55123	13.1268	2.81806	7.63016	0.0108817	90.2035	6.46829	3.03524	1.70276	0.296095	0.874551	0.691094	0.29584	18.6416	2.46199	0.218432	0.384357	3.71691	2.87627	35.1199	0.554398	64.0006	0.101574	12.8162	6631.87
1059	324.743	10.8632	1.66731	12.3326	4.7026	16.1049	0.00318261	80.7322	9.99622	10.692	1.90254	0.149592	0.604461	0.674104	0.286367	18.3378	6.95182	0.456791	0.20191	5.51806	3.15438	74.6692	0.31381	70.1353	0.208708	28.0199	324.743
1060	47.6837	8.92564	2.77087	13.3106	2.88908	13.0695	0.0201892	102.518	7.39734	6.80081	2.32905	0.326164	0.73566	0.84727	0.455626	16.6973	2.82019	0.275693	0.711984	5.10513	13.8584	55.5323	0.511138	68.4676	0.708965	0.545831	47.6837
1061	105.632	15.785	3.20256	13.6745	4.6772	10.5368	0.0100988	87.592	9.47421	4.0755	1.34011	0.337683	0.29683	0.840903	0.519269	17.1034	3.39797	0.27356	0.387315	8.76624	9.29364	37.9851	0.548223	30.3855	0.33174	21.3423	105.632
1062	1713.16	12.1203	3.07349	15.2795	4.07355	14.4733	0.0304511	61.1565	9.89955	3.93994	2.90255	0.0881524	0.485013	0.77297	0.806817	17.889	5.68474	0.205383	0.227954	9.8008	11.7795	53.7613	0.230513	79.3307	35.9718	0.441919	1713.16
1063	7402	11.4293	2.59939	17.5855	3.52227	12.1696	0.00645874	68.1253	7.78112	6.48749	1.66259	0.48227	0.59688	0.691692	0.491299	19.9575	3.99354	0.0788248	0.210476	3.73983	1.86755	41.4339	0.487	30.3718	0.124666	1.47567	7402
1064	91.752	11.3061	3.19629	11.2805	5.22731	9.28719	0.0186305	102.769	4.97693	2.69795	2.35575	0.46175	0.291867	0.804868	0.316997	17.0305	5.54125	0.543826	0.408327	4.95838	2.50709	21.1337	0.403456	75.8598	2.74053	0.221692	91.752
1065	243.302	7.57524	1.84404	8.24132	5.14712	12.4726	0.00590808	103.203	6.03166	5.68741	2.09971	0.0960599	0.17138	0.785282	0.457257	11.4675	5.23052	0.0299252	0.245203	3.48239	5.58859	42.5207	0.609132	95.5647	0.360445	6.21208	243.302
1066	133.975	16.5992	3.39434	11.5933	4.51764	8.36697	0.00602342	62.3334	5.7416	10.1939	2.88592	0.409469	0.526086	0.705346	0.102379	18.5559	3.99177	0.301333	0.266094	3.20014	7.27178	50.3983	0.412912	67.8288	24.4665	0.142164	133.975
1067	611.141	10.7102	3.33012	15.9046	2.74006	9.8542	0.0101882	68.9783	8.81459	7.04507	2.67427	0.397619	0.661028	0.617156	0.054864	16.3998	5.67985	0.430804	0.393418	8.1906	9.40324	43.9892	0.595	40.9407	0.271992	16.1069	611.141
1068	26.1969	7.21004	3.85948	15.5626	4.5828	22.2191	0.00395084	81.9243	10.9367	7.63984	2.18886	0.172543	0.465623	0.709333	0.291509	15.4014	4.11017	0.229902	0.53192	4.66807	3.74852	68.3302	0.434042	87.7087	11.251	18.0332	26.1969
1069	7374.28	8.93533	2.33974	17.5111	4.05201	13.8675	0.00933659	105.257	9.69817	9.88455	1.1525	0.529729	0.748312	0.885838	0.219863	16.7251	3.83037	0.174111	0.334076	5.41237	2.72271	62.8803	0.935371	80.006	12.134	13.2545	7374.28
1070	22.4059	13.1653	2.20935	15.6346	3.38341	9.49807	0.00881632	92.5996	2.93085	7.80395	2.22933	0.0608084	0.422152	0.661897	0.77904	18.2323	4.13792	0.291583	0.225194	6.88748	12.4503	44.9694	0.752194	44.1623	24.9896	1.11587	22.4059
