"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
110500 372.545 20.2164 2.3353 7.53305 2.27864 8.01956 0.0137346 110.419 12.5507 5.3401 2.31842 0.67153 0.657468 0.726619 20.9048 3.0661 0.183334 0.242512 1.06427 5.79723 41.0643 0.909894 40.9681 5.73125 12.5755 -51.61409 -781.2641 -832.8782
102000 3208.88 13.4705 1.99725 14.9331 3.01155 9.11507 0.011463 116.247 12.0797 6.62515 1.51988 0.668702 0.663302 0.745448 17.291 2.79261 0.647453 0.138877 12.7589 7.62577 31.9779 0.337579 42.6514 5.32255 8.62358 -49.08825 -787.9149 -837.0032
75600 447.409 13.7258 2.70205 14.9277 4.5971 8.27913 0.0117828 101.133 12.3084 10.6811 2.16524 0.362455 0.65065 0.780389 21.5385 4.74672 0.287404 0.534935 4.47689 1.52887 38.0849 0.574965 43.4227 5.97177 9.8862 -48.01064 -782.5118 -830.5225
129100 362.192 12.6861 3.05905 16.854 4.90214 6.23805 0.0145182 112.248 13.6461 5.8085 1.05574 0.635939 0.738676 0.578653 16.7303 5.35225 0.217247 0.376579 3.71516 8.10357 45.6886 0.5327 39.6918 6.10179 10.0212 -47.78513 -780.4804 -828.2655
60800 1310.14 20.9772 2.71926 17.8058 5.10565 6.74281 0.0118536 111.298 11.2759 3.76412 1.68634 0.299008 0.845139 0.56652 19.8861 5.38606 0.357917 0.207214 7.49489 9.67178 41.6336 0.47274 43.0526 5.67525 9.24169 -48.43745 -784.1115 -832.549
195800 98.0225 7.76383 3.24805 11.4692 3.32827 7.10727 0.0163836 108.779 13.8377 2.44067 1.9615 0.53438 0.723044 0.738752 17.0949 8.2986 0.720997 0.278864 4.23666 4.42437 30.1142 0.813609 45.0973 6.83845 9.26876 -46.49086 -779.7451 -826.236
198000 2110.4 9.71522 2.1542 11.1489 3.48061 5.38677 0.00840305 116.496 11.1344 11.7176 1.66207 0.574617 0.811315 0.555559 21.292 8.18551 0.156529 0.263138 4.22797 9.47648 46.8156 0.696679 41.8855 5.62803 16.8672 -50.89025 -777.7726 -828.6628
43800 1179.48 17.1212 3.33905 9.73415 4.32437 7.09604 0.011623 119.791 11.1229 4.83519 2.6634 0.53201 0.699385 0.425044 18.2899 3.62046 0.325611 0.242788 4.35953 8.07701 46.0308 0.859011 46.0875 4.91951 8.62799 -45.86519 -780.6476 -826.5128
50700 2545.97 7.54325 3.07389 15.0546 5.62656 9.14012 0.0106603 113.73 9.73528 8.5949 2.6777 0.473582 0.730819 0.549369 20.5189 6.44966 0.716807 0.199187 1.63964 7.38729 43.0262 0.574737 47.6113 5.2644 9.14599 -46.78568 -780.601 -827.3866
198500 6869.38 20.6758 1.9297 8.90435 4.49546 7.09988 0.00969245 118.955 12.101 6.02842 1.11434 0.275082 0.740706 0.633995 15.789 5.2966 0.205197 0.278951 5.1795 10.435 38.9131 0.41481 37.1748 5.9151 11.1467 -51.2397 -786.6047 -837.8444
191800 2548.28 9.77647 2.56586 7.45347 5.38735 7.89067 0.0125904 116.542 11.2598 4.93661 2.43091 0.543072 0.742535 0.514618 17.2707 4.87303 0.134209 0.19104 5.00736 10.3425 50.2752 0.61023 43.7419 4.618 9.36338 -48.2757 -782.2148 -830.4905
42400 3497.62 9.4417 2.31466 14.4384 2.20443 7.64351 0.006999 112.606 9.9352 10.66 1.88998 0.349024 0.717404 0.576239 17.7365 6.07266 0.333301 0.198405 6.51221 7.45829 40.236 0.25911 47.1878 5.61399 8.15 -47.22295 -782.4861 -829.709
149500 2806.01 17.1601 2.30104 13.7539 4.75173 7.22746 0.0112265 118.194 10.8928 5.5371 2.30327 0.597809 0.782591 0.683229 15.8458 5.80515 0.692122 0.177465 2.31587 7.90552 42.9593 0.738248 38.2463 6.64391 11.3031 -47.70275 -781.3087 -829.0115
184100 649.232 11.1486 2.79816 16.6322 4.20577 5.43499 0.0105089 116.807 10.5281 3.69548 1.85394 0.580915 0.663471 0.521397 18.884 6.35353 0.279936 0.182375 3.81699 8.62485 48.1177 0.75957 37.1052 5.41657 9.39183 -45.51187 -776.2401 -821.752
72600 3066.75 11.1031 2.21616 14.4854 4.52768 5.94305 0.00968098 112.625 10.4302 3.63223 2.77826 0.234437 0.732226 0.52577 20.9992 5.45299 0.207766 0.15364 7.16474 10.2074 31.5485 0.413377 42.986 4.62347 9.32185 -47.94322 -783.9621 -831.9053
194300 1353.69 16.5254 2.73085 12.5177 4.43867 7.71136 0.0113902 108.191 9.90359 11.1956 1.44107 0.651917 0.811019 0.601958 18.0383 5.32624 0.495324 0.212729 5.59671 8.13358 34.2623 0.289378 41.5035 6.75553 8.4934 -45.84647 -781.3423 -827.1888
141300 562.11 7.46643 2.99041 11.7079 4.38233 10.2685 0.0111333 102.157 12.8121 10.9276 2.79118 0.57833 0.601887 0.814181 20.2334 2.89901 0.772253 0.576569 3.79014 1.3325 27.6583 0.344242 55.5095 5.93347 15.6952 -51.22045 -784.42 -835.6404
189800 110.201 7.61264 3.1125 7.22928 3.05022 5.46597 0.0140972 117.157 13.6957 2.88409 1.28516 0.617656 0.832497 0.666905 16.4193 7.15343 0.719555 0.174979 1.06067 8.62636 39.9807 0.547863 36.9146 4.6399 9.79436 -50.22945 -781.3553 -831.5847
59900 2617.42 11.1092 2.19971 16.9057 5.04515 7.36497 0.0118124 109.561 8.76532 6.84777 1.22857 0.474107 0.912536 0.695793 16.5141 2.97194 0.483382 0.218588 2.92126 5.75088 34.7657 0.879539 57.057 5.54256 31.5054 -49.94406 -787.8735 -837.8175
199200 5927.76 14.735 2.24274 11.9671 3.05766 15.0279 0.0120732 115.312 12.8938 8.31432 2.98247 0.315863 0.605026 0.653366 21.6343 3.19625 0.350127 0.412543 8.46488 4.67466 37.4981 0.616228 53.8258 7.22914 13.6459 -53.07008 -793.1847 -846.2548
145600 193.385 18.6834 3.44441 11.1096 3.40712 10.6592 0.0189769 104.023 13.2091 4.13754 2.53584 0.605845 0.705521 0.696829 17.5362 6.65939 0.294776 0.282003 6.3502 2.95037 34.2657 0.440304 42.8847 6.00105 10.4281 -46.16691 -782.2336 -828.4005
56900 973.889 15.715 3.13484 9.19477 4.26066 7.47766 0.0099901 117.803 11.4125 6.4455 1.43993 0.613807 0.681607 0.451453 20.5272 8.70577 0.241049 0.18397 1.13629 8.9199 49.3831 0.565664 42.8082 5.56137 8.234 -48.97361 -777.8557 -826.8293
64400 4549.11 15.6152 1.78359 7.92876 4.10699 5.98715 0.00959064 114.983 10.4622 6.02732 2.84041 0.400829 0.821356 0.748726 16.9422 4.55317 0.497199 0.247853 5.61832 7.52022 31.2794 0.680376 44.5462 5.56008 15.3671 -48.4482 -783.2224 -831.6706
76500 3418.53 15.2848 1.7343 10.3342 5.06793 5.55268 0.00809116 108.997 10.4123 5.47564 2.40966 0.397542 0.626125 0.814744 17.4205 8.72553 0.371815 0.243491 8.76273 8.94347 46.3182 0.523429 41.8573 6.47666 9.37786 -50.31423 -782.2743 -832.5886
122000 492.452 15.1688 3.74058 16.9593 2.72361 8.55654 0.0172203 114.185 10.3657 6.05041 2.6413 0.582425 0.806681 0.455565 16.1207 3.05382 0.411166 0.413519 5.748 7.81838 34.3732 0.778747 36.9721 5.11151 21.6992 -48.43354 -785.8898 -834.3234
187900 6125.83 14.7798 2.73133 18.9578 5.46308 9.18863 0.00886576 115.678 11.6935 10.8629 2.29398 0.332162 0.721336 0.560161 20.6986 5.96387 0.792846 0.227258 9.91892 9.77502 36.3697 0.621488 56.427 6.81178 9.12848 -50.91362 -784.9255 -835.8391
