Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
763	1423.2	13.5642	1.9873	13.6343	3.45183	9.86846	0.00713816	148.608	23.8306	9.49059	2.25484	0.103548	0.50189	0.751924	0.559485	16.4125	4.53371	0.297242	0.645093	8.09494	9.31953	21.5135	0.614659	36.4352	0.125207	3.62627	1423.2
764	199.987	15.9742	3.25429	13.3203	5.04447	9.10454	0.036034	169.662	18.2051	8.28414	1.33165	0.0961586	0.595419	0.664044	0.667531	16.7352	6.57091	0.375827	0.185815	4.7396	2.07922	45.2016	0.708838	41.1523	6.65423	3.54679	199.987
765	31.6519	18.378	3.1809	14.029	4.90942	9.90736	0.00791568	146.211	17.0796	5.53075	1.64657	0.428167	0.308114	0.739347	0.62055	17.5755	7.9821	0.158232	0.189579	1.99518	5.93096	29.6815	0.477026	34.1264	35.4452	19.5101	31.6519
766	1729.93	13.3601	3.36485	18.5029	5.49419	7.66503	0.00949251	103.529	7.25321	3.20195	1.7835	0.562972	0.454995	0.693701	0.660203	17.0832	7.84763	0.241169	0.365383	6.0787	3.60228	36.1873	0.42755	39.6323	2.29983	0.822482	1729.93
767	159.139	13.4395	2.97845	16.6629	3.46859	14.2052	0.00330804	60.5611	11.3878	7.81089	1.70849	0.0697235	0.484624	0.717879	0.606186	16.3623	5.67052	0.217861	0.429582	3.96261	9.15319	33.992	0.562926	33.8984	3.08998	11.7974	159.139
768	2070.16	13.0931	3.37872	15.5573	4.13091	8.10093	0.0108503	176.338	41.3854	6.4879	1.53194	0.076499	0.481488	0.774001	0.167577	18.4996	5.98096	0.305049	0.638005	4.12456	10.1933	34.3135	0.675904	49.3569	4.98452	0.233458	2070.16
769	2456.78	9.78725	3.15231	9.49371	4.58066	13.3029	0.00834556	137.865	30.4307	11.3429	2.7792	0.314107	0.255452	0.852179	0.347694	18.1581	6.31224	0.23182	0.494628	7.56117	6.88659	33.4761	0.678377	46.2551	0.10146	5.16999	2456.78
770	862.071	13.87	2.88163	15.8717	4.1899	6.43751	0.0243903	162.455	41.3833	5.90041	2.98858	0.516286	0.390762	0.80301	0.26775	18.5002	8.33569	0.41401	0.320827	3.35523	7.90411	41.6048	0.358693	45.2983	0.125254	4.84246	862.071
771	1640.74	12.0172	3.95742	7.95388	4.07116	23.5084	0.00615833	67.4569	19.1095	7.04224	2.47884	0.152676	0.756069	0.85103	0.413316	19.5761	5.42625	0.51338	0.156528	3.14431	7.75138	26.62	0.529174	49.4624	27.0211	4.76905	1640.74
772	77.7741	8.57071	4.18758	10.7227	4.89282	6.08588	0.00849389	78.38	25.4201	6.95134	1.15964	0.223434	0.859865	0.701677	0.0491908	17.8605	3.78425	0.279223	0.187544	3.68903	10.0548	22.2766	0.437954	44.7653	0.340471	9.8677	77.7741
773	1747.71	18.1213	3.47667	10.8641	2.78899	7.8698	0.0673103	157.707	18.1069	6.1926	1.06883	0.255785	0.262034	0.917317	0.626957	16.2461	4.49286	0.0730312	0.505851	4.56817	4.80626	25.7529	0.664343	31.7244	26.5842	24.273	1747.71
774	2437.43	7.74195	3.11893	15.2263	5.22107	15.3344	0.0206449	136.558	30.0749	6.76502	1.3589	0.343449	0.288717	0.769396	0.104495	20.0092	5.37406	0.224347	0.151025	8.2608	1.76005	26.1773	0.62249	45.57	5.60031	21.8622	2437.43
775	175.345	11.7711	2.6695	10.5533	4.09024	11.8009	0.00919693	103.836	39.9129	7.83791	1.88978	0.274974	0.152155	0.651514	0.40452	16.4683	3.109	0.501443	0.101845	10.3971	10.2999	27.4895	0.572141	42.7616	0.244138	10.531	175.345
776	2524.3	10.4618	2.18725	18.9657	5.8535	7.7056	0.00929114	167.081	22.0569	11.0782	2.34534	0.0722188	0.829676	0.676158	0.430284	16.442	7.77566	0.765774	0.154985	7.25901	12.8493	24.2476	0.492131	44.2748	1.09872	0.357335	2524.3
777	33.8399	10.6004	2.82124	19.1774	3.37237	9.01366	0.0160779	71.8925	1.58018	2.87939	1.79206	0.167529	0.280737	0.644826	0.212358	16.0585	4.86411	0.940095	0.223178	1.9894	3.46506	28.1248	0.540793	47.1616	2.06682	6.14035	33.8399
778	64.7644	8.19809	3.99961	11.5954	3.48895	12.5302	0.00976342	148.244	5.83908	6.6189	1.58358	0.432363	0.425222	0.819151	0.753159	18.2316	7.60783	0.926342	0.26943	3.41721	5.79026	27.1346	0.464262	42.2181	2.23631	10.4042	64.7644
779	50.4501	8.93177	1.51517	18.1423	3.78961	8.73213	0.00797374	96.0199	37.7755	8.44657	2.605	0.247234	0.642364	0.746335	0.494251	19.1543	6.47293	0.556095	0.413832	1.79805	4.94422	24.7572	0.364595	24.5903	3.6493	1.85108	50.4501
780	5523.34	11.3659	1.94285	18.7111	2.86606	12.4478	0.00900884	177.968	21.9027	11.7379	1.40942	0.124112	0.507542	0.707743	0.698649	18.0296	5.58136	0.148025	0.230139	8.79511	6.23699	29.9299	0.50867	55.4307	5.33156	29.3419	5523.34
781	1888.54	16.5434	3.21352	13.9157	5.44854	11.493	0.0209194	100.251	16.0024	8.90235	2.09152	0.251936	0.677527	0.616873	0.773431	15.1783	5.33004	0.447229	0.185898	4.30235	5.78253	43.2068	0.53629	39.2513	0.300522	5.04002	1888.54
782	1263.71	12.5982	3.23497	8.20275	4.23076	15.925	0.0241815	173.534	32.1884	9.59762	1.23421	0.0927933	0.048196	0.774304	0.159582	19.223	5.15447	0.356606	0.228449	4.69727	9.9536	44.2016	0.552554	42.9165	0.990932	2.88211	1263.71
783	95.6535	11.2446	3.4186	16.5086	3.31969	5.5792	0.0672355	122.082	20.2744	7.38788	2.35331	0.48283	0.605562	0.679555	0.747951	17.1621	5.51809	0.370285	0.182658	7.31464	3.24649	23.3719	0.296777	42.7327	16.8803	20.986	95.6535
784	44.081	14.7494	3.34024	14.1615	3.75045	6.75669	0.00197994	151.038	16.3967	7.64968	1.41367	0.418056	0.497759	0.823467	0.448232	17.8175	7.99145	0.474813	0.475037	8.42494	11.9271	34.4658	0.460695	62.7619	18.8838	2.31344	44.081
785	660.014	7.3727	3.09507	16.0101	3.59898	13.1506	0.0156707	116.81	8.08705	7.3488	2.05213	0.322329	0.626754	0.780812	0.432278	18.6559	5.15854	0.290472	0.261722	3.41383	5.76188	26.4581	0.71428	48.3933	6.30575	6.84958	660.014
786	737.375	20.268	4.15263	17.2951	4.26714	11.3835	0.00674622	76.4941	8.03638	10.0565	2.23948	0.526743	0.666363	0.757581	0.399553	21.0397	6.9839	0.452526	0.449556	13.8752	5.97803	33.1588	0.644515	42.8325	11.5777	0.278708	737.375
787	267.107	7.86844	1.66755	11.2795	4.71594	5.24159	0.0060493	82.1535	13.0236	11.2716	2.09638	0.0346779	0.4956	0.640438	0.392914	20.5275	5.88135	0.686781	0.0638051	2.93008	4.53948	34.2894	0.497946	39.5397	2.51147	0.587539	267.107
788	136.961	7.00146	2.43158	17.3509	4.11335	15.4964	0.00656478	134.944	9.77032	11.9084	2.25883	0.399395	0.574694	0.644136	0.397323	19.3991	7.60321	0.348727	0.353715	4.51557	2.5926	22.4384	0.429488	36.9114	0.722693	0.162309	136.961
789	940.433	17.5538	2.38438	14.3614	4.71801	9.32255	0.00918502	113.993	4.71535	4.85004	1.80775	0.0483937	0.612115	0.707947	0.337941	17.2914	6.97812	0.0970994	0.105894	3.44695	4.30055	26.2483	0.397662	48.4411	4.92887	4.81092	940.433
790	2400.62	15.1352	4.30462	10.8611	3.67713	10.0901	0.0044692	132.87	4.99036	6.42383	1.12952	0.221672	0.692587	0.727848	0.3192	18.6774	6.65816	0.220765	0.125623	12.2215	5.09254	31.653	0.539239	29.9233	0.304307	9.75002	2400.62
791	8477.01	20.6849	4.35261	16.2786	5.30832	13.8641	0.0108798	80.2069	30.8293	6.28982	2.69105	0.101575	0.664476	0.780161	0.258513	13.9661	3.90482	0.352949	0.428533	6.99007	6.85661	58.8344	0.419219	35.6671	1.07129	0.567004	8477.01
792	89.5407	8.22495	2.89189	15.9237	3.97963	14.0963	0.00369768	66.6447	34.131	8.0548	2.23213	0.558132	0.316791	0.807697	0.117439	17.4938	7.47401	0.190493	0.440926	6.74658	7.66587	40.1952	0.513795	24.1476	2.89955	0.865748	89.5407
793	225.882	11.8799	3.19258	10.4847	4.88229	6.50931	0.0208502	104.114	28.6858	5.44198	2.94506	0.478442	0.459437	0.616203	0.650742	17.8248	6.04508	0.320906	0.371548	13.0043	12.8309	33.5455	0.701645	64.622	9.54331	0.183496	225.882
794	1028.05	20.3197	4.01383	12.7379	3.22342	9.80816	0.00467515	179.724	9.88137	6.91913	1.67362	0.550286	0.242423	0.801128	0.427909	20.2406	9.24343	0.0323901	0.131822	5.24716	2.75229	32.2114	0.414552	36.1596	1.80947	5.29617	1028.05
795	454.909	9.37278	3.85154	11.7326	4.80761	11.7384	0.00870237	130.225	27.7188	4.08495	1.14264	0.0347441	0.853269	0.846101	0.522773	18.1759	5.66838	0.611453	0.229574	13.2788	5.01339	36.9224	0.494715	55.2012	0.208574	0.225288	454.909
796	652.571	10.5557	2.97854	17.4461	5.93806	9.61912	0.0136173	159.509	33.5484	8.23302	1.22547	0.356892	0.682505	0.798514	0.931826	16.2951	6.93218	0.248765	0.24677	11.2884	1.99297	22.3009	0.544577	32.7253	0.282669	16.8081	652.571
797	1857.92	10.3124	3.61017	18.5739	3.62387	8.1336	0.0130823	152.159	15.9035	9.10249	1.22553	0.199688	0.733112	0.674181	0.448466	15.9977	5.06757	0.464509	0.145165	8.85648	2.20718	22.8457	0.53273	49.7967	14.716	0.10314	1857.92
798	1902.34	11.4094	3.33645	15.1614	2.87505	9.67109	0.013507	76.7315	9.89241	9.80373	1.71842	0.166354	0.922179	0.923873	0.439613	18.2719	6.48905	0.235403	0.321746	8.03166	5.09435	21.9868	0.595296	37.3446	9.01784	0.394805	1902.34
799	554.047	12.1768	2.59898	18.672	3.95681	11.492	0.0111099	123.526	23.0918	4.33012	2.17013	0.101358	0.464644	0.607961	0.704556	16.1469	3.62923	0.257751	0.413858	5.28514	11.084	36.9847	0.743217	36.7282	15.3313	23.347	554.047
800	8946.76	14.4258	3.27957	8.9933	4.02752	7.53789	0.0148428	105.801	26.9995	10.397	1.76458	0.50515	0.426815	0.627967	0.106224	16.6885	5.30715	0.303153	0.190951	9.24459	4.81355	24.7935	0.512234	47.838	13.1957	0.208328	8946.76
801	1900.99	17.281	4.05886	16.8877	4.63713	5.8294	0.015277	144.496	33.9577	6.04804	2.1034	0.12579	0.661345	0.743025	0.294848	15.5252	5.19758	0.464681	0.0923345	4.73513	3.54602	30.1407	0.558584	48.8679	39.8232	3.05375	1900.99
802	238.492	15.2483	3.0982	18.9383	5.4029	5.29551	0.0201417	151.072	19.8041	8.85607	2.36592	0.275561	0.684153	0.941615	0.520636	17.3547	6.93849	0.0886381	0.202792	6.77407	12.2583	28.3643	0.695392	44.8229	0.368271	28.2934	238.492
803	100.94	7.86048	3.62597	7.2172	4.17269	6.80791	0.0193284	110.549	5.54389	6.34589	2.02893	0.209121	0.560434	0.718545	0.0817213	18.6716	7.74964	0.422658	0.252438	12.4833	5.65229	37.7868	0.484354	31.9965	23.9224	32.146	100.94
804	1377.67	17.1034	2.88127	11.2819	3.57628	21.5122	0.0132365	133.274	12.252	8.21129	2.63721	0.405205	0.379544	0.660824	0.358057	19.0793	7.76943	0.513606	0.500013	7.35186	3.9894	55.9007	0.550771	50.7457	0.165075	0.115093	1377.67
805	184.262	9.92443	2.92277	13.5512	4.78881	12.4816	0.00920245	104.897	30.2183	5.81394	1.22235	0.313792	0.598182	0.733272	0.531767	17.7933	5.03841	0.241825	0.419091	5.56143	5.45453	35.6664	0.632551	50.6459	8.68605	0.156114	184.262
806	1235.1	11.6223	2.24697	17.7105	4.38652	14.7167	0.0160123	149.086	11.9971	11.7337	2.44157	0.566576	0.387264	0.764812	0.527401	15.7685	7.02063	0.321292	0.169844	6.96208	4.38932	29.6194	0.368853	60.5588	0.11753	0.177973	1235.1
807	7053.18	8.6542	2.50706	11.1085	6.31863	8.06596	0.0163315	156.139	27.4186	5.18571	1.9891	0.0342516	0.606346	0.772374	0.477167	18.8832	5.91047	0.485036	0.353965	5.8215	6.77284	22.5121	0.572533	33.9779	3.02099	1.47685	7053.18
808	5757.2	9.30288	2.07744	13.3019	3.68297	7.75744	0.0230228	111.364	10.6728	11.6469	1.96039	0.055396	0.868326	0.881816	0.165053	19.173	7.55837	0.649071	0.713109	3.19936	3.21941	29.9567	0.672526	40.6356	13.4599	7.5563	5757.2
809	489.156	8.84123	3.42405	19.1348	4.0771	9.62911	0.00731915	74.6253	9.98685	8.57189	2.28393	0.127977	0.421889	0.837431	0.481078	18.8273	8.8405	0.350308	0.771611	5.78239	5.7491	48.8606	0.539751	32.8465	0.109064	1.00396	489.156
810	540.45	11.4689	1.77937	14.7235	4.59959	10.0029	0.0263455	80.6133	28.3756	4.00934	2.75732	0.419283	0.466877	0.709617	0.456426	17.1163	3.888	0.126907	0.277555	6.97712	4.6442	36.7175	0.737255	37.4728	0.718911	0.882351	540.45
811	1315.38	7.04107	4.02695	9.80368	2.91593	8.91337	0.00746732	136.442	11.2687	6.25487	1.83507	0.0386938	0.355609	0.718626	0.475011	16.4935	3.09035	0.604473	0.217083	6.84177	6.08854	28.2334	0.400485	45.5063	0.424942	1.51788	1315.38
812	6033.23	19.5393	3.83187	13.8261	3.82003	18.5627	0.00963543	138.763	20.1928	8.36265	1.57689	0.111295	0.525989	0.672484	0.852777	20.323	5.21858	0.744958	0.164439	5.56659	3.35432	30.8081	0.451333	34.3575	3.82309	38.2363	6033.23
813	1033.79	17.6785	2.63402	7.72237	3.65888	6.31919	0.00765128	137.557	5.15844	8.61433	1.87584	0.532902	0.822205	0.747482	0.635833	20.25	3.67961	0.121536	0.0977827	5.70996	4.235	34.2414	0.537344	25.2056	7.31952	22.5433	1033.79
814	20.6522	9.33306	2.24026	16.3496	5.37465	11.2319	0.0118675	119.853	31.8919	4.94111	2.48765	0.205674	0.741149	0.781557	0.918083	21.4814	6.38658	0.161381	0.143753	5.3559	2.08462	36.9009	0.502861	44.5526	10.9217	2.76703	20.6522
815	8152.27	8.08666	3.71567	17.9163	4.59842	6.53697	0.00683564	144.762	4.73088	7.20562	2.06255	0.0950723	0.788973	0.713309	0.811108	17.5144	5.2507	0.298178	0.171072	8.08227	3.08286	34.5743	0.492513	51.7308	4.09259	0.160202	8152.27
816	3936.01	20.2357	3.82159	14.9153	3.56437	6.08291	0.00574874	117.105	29.2527	7.46068	1.47049	0.304726	0.510917	0.75643	0.715698	22.0761	9.53944	0.72636	0.259821	7.97124	11.9654	30.2983	0.536155	37.9079	4.3279	22.1532	3936.01
817	448.812	8.40669	2.5606	18.1621	4.22693	15.4909	0.0163929	164.359	10.4553	5.75635	2.09672	0.111243	0.869153	0.777751	0.724629	17.6119	9.35013	0.323932	0.778874	5.00908	3.62124	26.1308	0.449591	44.3526	0.767183	5.34361	448.812
818	541.84	15.1772	1.51833	9.87759	4.90007	7.52027	0.0911731	136.567	37.3143	4.00491	2.52623	0.490457	0.341853	0.787341	0.284906	17.2151	6.30752	0.223314	0.351168	4.55155	6.59701	42.7385	0.557506	44.9367	3.95613	29.5465	541.84
819	3809.65	11.3592	1.60919	14.2762	5.6861	10.7195	0.00125801	119.315	24.631	5.13056	1.89011	0.560693	0.185788	0.812018	0.25729	17.66	7.52011	0.443194	0.611089	3.44348	9.05838	22.6105	0.553314	37.1688	0.505712	3.43336	3809.65
820	283.146	10.6796	2.87717	10.4082	4.26036	21.0695	0.00255291	116.635	10.2243	11.3805	2.05757	0.295495	0.0878295	0.706622	0.522479	18.4379	7.26317	0.24809	0.220296	9.84888	6.23948	32.5134	0.529483	57.942	7.51122	1.29234	283.146
821	87.8318	10.9642	2.91525	8.33087	4.61263	5.81539	0.0298315	89.696	14.6131	6.38611	1.44812	0.216277	0.142094	0.886119	0.380658	17.8299	9.12843	0.0575454	0.676636	7.54054	2.20218	22.8178	0.468335	26.6605	25.5732	0.24875	87.8318
822	2822.62	12.4413	2.70709	10.0569	2.05513	6.38198	0.0078925	77.4797	3.18746	6.76271	1.87871	0.106539	0.767981	0.775148	0.536654	19.2679	7.51144	0.413657	0.393456	6.53239	4.65835	37.3935	0.536309	25.172	15.6624	15.6648	2822.62
823	3726.76	9.39801	3.28212	12.0447	3.36504	11.2896	0.0500018	117.882	5.2214	7.51849	1.54985	0.381904	0.613672	0.673633	0.672042	19.6913	7.07522	0.482147	0.263424	11.1272	8.06042	43.1749	0.640524	51.3491	0.180118	5.39697	3726.76
824	1751.76	8.29438	1.84399	9.09386	2.88417	7.88088	0.00385198	152.965	15.4237	6.77347	2.18194	0.293278	0.761789	0.74161	0.36568	17.1929	7.05281	0.301559	0.298136	10.0459	6.32402	24.6819	0.643985	39.5681	2.55368	0.12966	1751.76
825	64.5372	14.0029	2.5439	8.98651	2.77599	25.9421	0.0261792	101.734	20.3863	6.75504	2.56189	0.0537507	0.466675	0.632967	0.697039	17.468	9.57186	0.210314	0.494244	7.15295	5.55309	35.5935	0.312572	39.2886	2.06538	8.1055	64.5372
826	1561.84	9.55461	3.12443	15.6137	3.56255	17.5568	0.00743698	110.818	34.0127	11.9822	1.01099	0.123126	0.134792	0.902956	0.581598	18.1101	5.64476	0.513409	0.395257	12.8086	9.06153	28.1247	0.439803	31.8542	0.312949	0.68214	1561.84
827	37.6254	15.555	3.31443	15.0866	4.27657	8.76601	0.0198843	130.093	38.0601	8.84868	1.96855	0.223597	0.526466	0.645988	0.496159	19.3909	7.7679	0.318345	0.464433	3.61257	2.24705	37.7297	0.693881	48.0132	0.245091	6.81473	37.6254
828	561.218	19.0148	2.26366	9.15707	2.25247	10.6186	0.0127432	107.732	21.1217	5.97866	2.20732	0.298656	0.421774	0.624983	0.519146	19.1844	8.67459	0.444749	0.310614	2.90745	1.94487	30.0164	0.793545	22.1627	0.136557	0.101552	561.218
829	4707.04	13.6387	2.09916	9.95537	3.58119	15.4612	0.00686169	104.081	35.4993	6.57805	2.13534	0.408919	0.233572	0.900129	0.176541	20.2583	2.57008	0.737313	0.0971217	4.52407	5.88455	36.3688	0.613733	56.0746	3.8235	0.57879	4707.04
830	2365.61	8.82643	2.37059	10.9309	5.21897	5.24209	0.0301196	171.213	4.73458	6.57617	1.20087	0.32575	0.209373	0.734983	0.118281	19.8858	4.37534	0.536098	0.334902	8.26756	11.0523	35.6733	0.518292	42.978	0.142433	0.308644	2365.61
831	11.0041	15.6149	2.55235	10.6722	4.22087	14.829	0.0165628	125.36	20.9965	8.45589	1.73395	0.164763	0.908985	0.691949	0.543841	16.3262	6.25605	0.39378	0.313342	5.00726	4.5661	38.8878	0.371651	47.7941	0.721382	37.3789	11.0041
832	750.019	15.3547	3.67699	13.1709	5.15267	11.7345	0.00593525	105.794	25.9086	6.62428	2.46001	0.380799	0.693343	0.630029	0.348353	17.5125	6.45275	0.233557	0.42253	6.00729	3.09224	47.4376	0.410642	42.6438	1.60943	0.124463	750.019
833	655.812	17.1196	3.06078	12.863	4.75289	6.55679	0.00594547	67.7221	7.67625	3.12811	1.46649	0.0382454	0.123267	0.63676	0.406589	18.8262	4.2516	0.128571	0.286676	5.875	7.03488	45.7141	0.597856	35.5054	1.47253	5.18207	655.812
834	3425.26	20.0665	2.30893	9.94406	4.5503	16.7389	0.016865	125.367	34.9071	3.27066	2.61205	0.299414	0.386358	0.759011	0.50982	19.6276	1.14382	0.649485	0.101791	4.42112	7.77601	34.8514	0.453091	44.0958	18.3323	0.903283	3425.26
835	134.826	16.3968	4.00769	8.01421	3.48377	8.16662	0.00590268	128.862	17.9437	5.65036	1.12681	0.314078	0.436106	0.673322	0.533396	18.7856	7.98386	0.257634	0.0503676	9.94178	7.61446	27.548	0.406058	21.8581	6.80614	23.6593	134.826
836	937.016	19.8187	2.9063	12.4212	4.70151	16.0008	0.0229508	139.608	28.2068	7.62692	1.4668	0.269834	0.563635	0.891645	0.188279	17.2613	2.78629	0.572601	0.282825	3.91824	2.92563	37.7545	0.614254	42.9318	0.272103	38.0589	937.016
837	6680.41	11.6302	2.76128	18.6442	4.03379	12.2241	0.00541049	127.074	10.5503	8.93731	2.65962	0.19416	0.423941	0.679028	0.331088	17.0042	2.24268	0.53561	0.193365	6.12244	2.5888	36.8203	0.624801	48.5554	23.1535	0.687916	6680.41
838	133.956	14.1681	3.48834	7.13525	3.5776	6.83144	0.00362112	128.121	19.4399	9.41406	1.40238	0.170566	0.739723	0.670699	0.497785	16.8939	6.90382	0.46906	0.268131	10.4231	2.07174	23.2542	0.550652	49.9868	0.372119	0.183804	133.956
839	164.936	12.0661	1.77778	7.34583	4.53237	6.45389	0.021543	122.837	14.3387	10.2385	1.41031	0.431092	0.190533	0.804337	0.324847	18.5636	7.0583	0.122708	0.487477	8.87785	4.1419	31.0658	0.636067	31.5284	31.0305	8.68734	164.936
840	5955.98	12.0004	4.39945	15.5878	2.19336	8.24429	0.0107663	125.138	28.5561	9.43477	1.38687	0.403841	0.567136	0.66086	0.354792	20.6643	9.33923	0.301467	0.286827	4.02876	12.786	22.5934	0.619646	38.2834	0.271893	13.9626	5955.98
841	638.301	13.1067	4.26106	8.96092	2.73122	11.158	0.00523945	109.823	37.9964	7.79651	2.09691	0.0981712	0.182361	0.796743	0.401656	18.7872	4.69378	0.281289	0.123577	8.78867	2.16586	21.165	0.638687	51.3731	0.104476	15.3064	638.301
842	420.728	11.2481	1.89721	14.0804	4.1656	14.2477	0.00783163	120.241	31.4537	9.13287	2.51854	0.239419	0.534777	0.813842	0.398785	19.4746	6.58482	0.0684873	0.205513	4.53119	6.27733	48.5061	0.598048	26.0675	33.0801	0.271269	420.728
843	176.751	14.3178	1.489	18.4262	3.13329	5.27193	0.0257479	104.699	39.0203	6.9432	1.03478	0.4797	0.376934	0.796749	0.5756	20.6107	5.6956	0.446169	0.346312	1.25644	5.58764	44.5243	0.589425	27.4355	33.4148	1.15921	176.751
844	1931.04	13.6476	2.00123	17.9016	3.19663	17.3567	0.0226851	174.896	30.3155	2.29535	2.99061	0.262163	0.658023	0.609934	0.666947	17.3688	3.22159	0.218487	0.183128	8.8954	3.7172	34.8791	0.73702	46.8926	11.9753	21.2161	1931.04
845	1572.49	8.66351	3.68964	9.25646	4.04591	8.4128	0.00748497	105.058	31.0193	10.7288	1.76576	0.323437	0.217925	0.697351	0.336063	17.084	7.56561	0.141085	0.296326	6.87484	12.5686	21.9712	0.498234	45.3812	0.162761	1.29718	1572.49
846	4211.43	18.0987	2.11065	17.9111	3.61571	11.4175	0.0253091	176.919	38.1473	7.20658	2.08063	0.123487	0.289611	0.709328	0.391099	19.3811	6.37701	0.413898	0.142685	4.2569	4.5149	22.4428	0.327243	47.2974	0.221714	2.27182	4211.43
847	27.6292	11.5595	3.02348	17.2448	3.22147	11.5604	0.00755717	137.734	18.4159	7.70402	2.10766	0.212879	0.45622	0.804329	0.374034	16.1579	6.08667	0.379307	0.139791	10.7225	13.4602	34.507	0.644768	41.9286	1.52517	0.308799	27.6292
848	628.962	18.1855	4.33778	11.7076	4.57267	7.81815	0.00639348	131.23	31.2537	11.6289	1.68762	0.0835095	0.633546	0.81742	0.899245	17.3176	5.66929	0.136918	0.544935	7.99241	4.89194	21.0398	0.494607	27.7133	2.10181	10.3436	628.962
849	216.728	20.6491	3.79684	15.659	3.60723	15.197	0.00707283	115.154	21.921	2.25112	2.35329	0.335834	0.245377	0.620197	0.592321	17.8642	5.4173	0.439434	0.141498	6.06239	13.6874	50.9272	0.627914	31.9616	1.0215	11.3204	216.728
850	1694.95	8.09989	2.44061	13.4273	3.41246	14.9579	0.0101014	91.9558	16.8669	8.04262	1.56208	0.0889307	0.224781	0.721351	0.531404	18.9185	8.06883	0.152006	0.134744	5.4143	6.46934	22.9043	0.521631	50.8752	0.12133	0.880994	1694.95
851	9837.4	11.7471	3.3831	12.9598	3.40696	8.81246	0.0116737	130.874	16.2631	9.36359	1.29482	0.550875	0.755242	0.672143	0.239836	19.7509	6.55921	0.712522	0.257162	3.64252	8.71709	37.129	0.386821	26.5098	0.467724	2.49831	9837.4
852	6.80756	11.3256	3.88529	10.6378	2.35787	7.33272	0.0155346	100.761	11.614	7.38339	2.8475	0.126871	0.620689	0.92623	0.551235	20.5897	7.26619	0.74025	0.134445	3.15401	9.13529	39.2314	0.522324	43.3454	3.79104	0.958395	6.80756
853	540.466	16.3077	3.28584	7.36102	4.24893	6.28652	0.00959429	107.709	30.2656	5.86634	2.79658	0.320455	0.45184	0.754495	0.00864974	14.3611	4.83632	0.124059	0.239329	2.205	1.77336	26.5777	0.622419	36.6032	1.1735	23.5741	540.466
854	622.966	14.8858	3.89236	12.5375	4.90378	9.65795	0.00837995	150.263	21.6646	4.45473	1.26853	0.309704	0.492215	0.619169	0.260066	19.2243	2.89535	0.369138	0.474288	1.99244	5.0496	36.325	0.474177	54.3828	18.2893	10.8152	622.966
855	1548.45	11.0324	2.56	17.4657	2.90618	9.88744	0.0175812	118.433	28.0899	9.22088	2.57459	0.476951	0.345301	0.925598	0.106753	15.966	6.5932	0.0872897	0.642569	1.83626	13.4745	42.2772	0.406639	42.176	0.302778	4.40487	1548.45
856	2551.83	10.3057	2.60251	15.0281	2.93982	15.0111	0.0123661	169.573	2.73618	3.93256	2.95994	0.164254	0.570824	0.766899	0.197912	20.8532	10.4202	0.433678	0.383515	5.62285	5.99205	30.3241	0.453024	42.0016	0.10413	2.2618	2551.83
857	2718.99	13.085	3.39646	9.69632	3.37806	5.12578	0.00987473	110.771	34.4638	6.88392	2.36181	0.158498	0.226827	0.705176	0.766037	18.8575	10.1221	0.352858	0.0905996	4.80221	5.06736	42.6196	0.185782	32.4776	17.7608	2.34588	2718.99
858	241.231	20.2772	2.33664	15.7921	3.08122	5.60014	0.0180773	170.687	29.0669	4.67893	2.77908	0.322787	0.59996	0.711117	0.440936	17.6103	5.73909	0.07211	0.144746	12.6822	2.22535	34.2925	0.45754	53.3186	1.32778	1.09018	241.231
859	67.9025	8.35398	2.06595	15.6963	2.68523	6.61066	0.00299221	130.746	9.06149	5.33274	2.34941	0.191681	0.0616701	0.675306	0.740281	18.9485	6.38212	0.392363	0.146275	3.24179	12.5035	32.4589	0.442206	31.1157	6.19876	6.55794	67.9025
860	113.329	15.3122	3.42133	9.7586	2.894	8.15982	0.0253583	116.133	15.7832	6.95514	1.89162	0.536562	0.462824	0.658399	0.195697	15.5735	6.19052	0.306784	0.19242	9.4531	1.89951	23.1867	0.597544	63.0706	3.11927	0.467003	113.329
861	2202.99	8.80313	2.34376	13.9158	4.24166	18.4754	0.0835875	126.211	39.3295	7.56174	2.13467	0.376883	0.545386	0.790719	0.441786	17.0393	7.24158	0.315202	0.58368	10.216	4.02739	27.1673	0.660054	33.6576	14.0821	1.74094	2202.99
862	129.876	10.4595	2.57263	9.07791	3.71256	6.78516	0.00821745	137.309	10.6747	4.46493	2.34291	0.150094	0.433929	0.730157	0.859947	22.2751	7.05729	0.578445	0.336981	9.50973	8.04275	30.5111	0.549506	47.0744	0.220421	0.199737	129.876
863	1154.26	15.0383	2.76498	10.8623	3.79146	5.9802	0.0195263	80.021	24.2155	9.01119	1.05165	0.114575	0.134169	0.82461	0.150968	16.5764	4.42137	0.269072	0.17048	5.3112	7.69129	24.1952	0.571143	35.9617	20.3137	0.526791	1154.26
