"date","numDate","state","fips","variable","value"
2020-05-11,132,"CO",8,"positive",19899
2020-05-11,132,"CT",9,"positive",33765
2020-05-11,132,"DC",11,"positive",6389
2020-05-11,132,"DE",10,"positive",6565
2020-05-11,132,"FL",12,"positive",40982
2020-05-11,132,"GA",13,"positive",33927
2020-05-11,132,"GU",66,"positive",151
2020-05-11,132,"HI",15,"positive",632
2020-05-11,132,"IA",19,"positive",12373
2020-05-11,132,"ID",16,"positive",2230
2020-05-11,132,"IL",17,"positive",79007
2020-05-11,132,"IN",18,"positive",24627
2020-05-11,132,"KS",20,"positive",7116
2020-05-11,132,"KY",21,"positive",6440
2020-05-11,132,"LA",22,"positive",31815
2020-05-11,132,"MA",25,"positive",78462
2020-05-11,132,"MD",24,"positive",33373
2020-05-11,132,"ME",23,"positive",1462
2020-05-11,132,"MI",26,"positive",54004
2020-05-11,132,"MN",27,"positive",14379
2020-05-11,132,"MO",29,"positive",9918
2020-05-11,132,"MP",69,"positive",19
2020-05-11,132,"MS",28,"positive",9674
2020-05-11,132,"MT",30,"positive",459
2020-05-11,132,"NC",37,"positive",15045
2020-05-11,132,"ND",38,"positive",1518
2020-05-11,132,"NE",31,"positive",8315
2020-05-11,132,"NH",33,"positive",3160
2020-05-11,132,"NJ",34,"positive",139945
2020-05-11,132,"NM",35,"positive",4863
2020-05-11,132,"NV",32,"positive",6152
2020-05-11,132,"NY",36,"positive",337055
2020-05-11,132,"OH",39,"positive",24777
2020-05-11,132,"OK",40,"positive",4613
2020-05-11,132,"OR",41,"positive",3286
2020-05-11,132,"PA",42,"positive",57154
2020-05-11,132,"RI",44,"positive",11788
2020-05-11,132,"SC",45,"positive",7653
2020-05-11,132,"SD",46,"positive",3614
2020-05-11,132,"TN",47,"positive",15544
2020-05-11,132,"TX",48,"positive",39869
2020-05-11,132,"UT",49,"positive",6362
2020-05-11,132,"VA",51,"positive",25070
2020-05-11,132,"VI",78,"positive",69
2020-05-11,132,"VT",50,"positive",927
2020-05-11,132,"WA",53,"positive",18741
2020-05-11,132,"WI",55,"positive",11920
2020-05-11,132,"WV",54,"positive",1366
2020-05-11,132,"WY",56,"positive",662
2020-05-12,133,"AK",2,"positive",383
2020-05-12,133,"AL",1,"positive",10310
2020-05-12,133,"AR",5,"positive",4164
2020-05-12,133,"AZ",4,"positive",11736
2020-05-12,133,"CA",6,"positive",69382
2020-05-12,133,"CO",8,"positive",19879
2020-05-12,133,"CT",9,"positive",34333
2020-05-12,133,"DC",11,"positive",6485
2020-05-12,133,"DE",10,"positive",6741
2020-05-12,133,"FL",12,"positive",41923
2020-05-12,133,"GA",13,"positive",34635
2020-05-12,133,"GU",66,"positive",152
2020-05-12,133,"HI",15,"positive",634
2020-05-12,133,"IA",19,"positive",12912
2020-05-12,133,"ID",16,"positive",2260
2020-05-12,133,"IL",17,"positive",83021
2020-05-12,133,"IN",18,"positive",25127
2020-05-12,133,"KS",20,"positive",7116
2020-05-12,133,"KY",21,"positive",6677
2020-05-12,133,"LA",22,"positive",32050
2020-05-12,133,"MA",25,"positive",79332
2020-05-12,133,"MD",24,"positive",34061
2020-05-12,133,"ME",23,"positive",1477
2020-05-12,133,"MI",26,"positive",55641
2020-05-12,133,"MN",27,"positive",15043
2020-05-12,133,"MO",29,"positive",10006
2020-05-12,133,"MP",69,"positive",19
2020-05-12,133,"MS",28,"positive",9908
2020-05-12,133,"MT",30,"positive",461
2020-05-12,133,"NC",37,"positive",15346
2020-05-12,133,"ND",38,"positive",1571
2020-05-12,133,"NE",31,"positive",8572
2020-05-12,133,"NH",33,"positive",3160
2020-05-12,133,"NJ",34,"positive",140743
2020-05-12,133,"NM",35,"positive",5069
2020-05-12,133,"NV",32,"positive",6311
2020-05-12,133,"NY",36,"positive",338485
2020-05-12,133,"OH",39,"positive",25250
2020-05-12,133,"OK",40,"positive",4732
2020-05-12,133,"OR",41,"positive",3286
2020-05-12,133,"PA",42,"positive",57991
2020-05-12,133,"RI",44,"positive",12007
2020-05-12,133,"SC",45,"positive",7927
2020-05-12,133,"SD",46,"positive",3663
2020-05-12,133,"TN",47,"positive",16111
2020-05-12,133,"TX",48,"positive",41048
2020-05-12,133,"UT",49,"positive",6432
2020-05-12,133,"VA",51,"positive",25800
2020-05-12,133,"VI",78,"positive",69
2020-05-12,133,"VT",50,"positive",929
2020-05-12,133,"WA",53,"positive",18952
2020-05-12,133,"WI",55,"positive",12131
2020-05-12,133,"WV",54,"positive",1371
2020-05-12,133,"WY",56,"positive",675
2020-05-13,134,"AK",2,"positive",383
2020-05-13,134,"AL",1,"positive",10617
2020-05-13,134,"AR",5,"positive",4164
2020-05-13,134,"AZ",4,"positive",12176
2020-05-13,134,"CA",6,"positive",71141
2020-05-13,134,"CO",8,"positive",20157
2020-05-13,134,"CT",9,"positive",34855
2020-05-13,134,"DC",11,"positive",6584
2020-05-13,134,"DE",10,"positive",6952
2020-05-13,134,"FL",12,"positive",42402
2020-05-13,134,"GA",13,"positive",35332
2020-05-13,134,"GU",66,"positive",152
2020-05-13,134,"HI",15,"positive",635
2020-05-13,134,"IA",19,"positive",13289
2020-05-13,134,"ID",16,"positive",2293
2020-05-13,134,"IL",17,"positive",84698
2020-05-13,134,"IN",18,"positive",25473
2020-05-13,134,"KS",20,"positive",7468
2020-05-13,134,"KY",21,"positive",6853
2020-05-13,134,"LA",22,"positive",32662
2020-05-13,134,"MA",25,"positive",80497
2020-05-13,134,"MD",24,"positive",34812
2020-05-13,134,"ME",23,"positive",1515
2020-05-13,134,"MI",26,"positive",56458
2020-05-13,134,"MN",27,"positive",15772
2020-05-13,134,"MO",29,"positive",10142
2020-05-13,134,"MP",69,"positive",19
2020-05-13,134,"MS",28,"positive",10090
2020-05-13,134,"MT",30,"positive",462
2020-05-13,134,"NC",37,"positive",15816
2020-05-13,134,"ND",38,"positive",1647
2020-05-13,134,"NE",31,"positive",8692
2020-05-13,134,"NH",33,"positive",3239
2020-05-13,134,"NJ",34,"positive",141560
2020-05-13,134,"NM",35,"positive",5212
2020-05-13,134,"NV",32,"positive",6394
2020-05-13,134,"NY",36,"positive",340661
2020-05-13,134,"OH",39,"positive",25721
2020-05-13,134,"OK",40,"positive",4852
2020-05-13,134,"OR",41,"positive",3416
2020-05-13,134,"PA",42,"positive",58698
2020-05-13,134,"RI",44,"positive",12203
2020-05-13,134,"SC",45,"positive",7927
2020-05-13,134,"SD",46,"positive",3732
2020-05-13,134,"TN",47,"positive",16370
2020-05-13,134,"TX",48,"positive",42403
2020-05-13,134,"UT",49,"positive",6620
2020-05-13,134,"VA",51,"positive",26746
2020-05-13,134,"VI",78,"positive",69
2020-05-13,134,"VT",50,"positive",930
2020-05-13,134,"WA",53,"positive",19179
2020-05-13,134,"WI",55,"positive",12449
2020-05-13,134,"WV",54,"positive",1398
2020-05-13,134,"WY",56,"positive",675
2020-05-14,135,"AK",2,"positive",387
2020-05-14,135,"AL",1,"positive",10968
2020-05-14,135,"AR",5,"positive",4236
2020-05-14,135,"AZ",4,"positive",12674
2020-05-14,135,"CA",6,"positive",73164
2020-05-14,135,"CO",8,"positive",20475
2020-05-14,135,"CT",9,"positive",35464
2020-05-14,135,"DC",11,"positive",6736
2020-05-14,135,"DE",10,"positive",7223
2020-05-14,135,"FL",12,"positive",43210
2020-05-14,135,"GA",13,"positive",35858
2020-05-14,135,"GU",66,"positive",153
2020-05-14,135,"HI",15,"positive",638
2020-05-14,135,"IA",19,"positive",13675
2020-05-14,135,"ID",16,"positive",2324
2020-05-14,135,"IL",17,"positive",87937
2020-05-14,135,"IN",18,"positive",26053
2020-05-14,135,"KS",20,"positive",7468
2020-05-14,135,"KY",21,"positive",7080
2020-05-14,135,"LA",22,"positive",33489
2020-05-14,135,"MA",25,"positive",82182
2020-05-14,135,"MD",24,"positive",35903
2020-05-14,135,"ME",23,"positive",1565
2020-05-14,135,"MI",26,"positive",57036
2020-05-14,135,"MN",27,"positive",16565
2020-05-14,135,"MO",29,"positive",10317
2020-05-14,135,"MP",69,"positive",19
2020-05-14,135,"MS",28,"positive",10483
2020-05-14,135,"MT",30,"positive",462
2020-05-14,135,"NC",37,"positive",16507
2020-05-14,135,"ND",38,"positive",1647
2020-05-14,135,"NE",31,"positive",9075
2020-05-14,135,"NH",33,"positive",3299
2020-05-14,135,"NJ",34,"positive",142704
2020-05-14,135,"NM",35,"positive",5364
2020-05-14,135,"NV",32,"positive",6499
2020-05-14,135,"NY",36,"positive",343051
2020-05-14,135,"OH",39,"positive",26357
2020-05-14,135,"OK",40,"positive",4962
2020-05-14,135,"OR",41,"positive",3479
2020-05-14,135,"PA",42,"positive",59636
2020-05-14,135,"RI",44,"positive",12431
2020-05-14,135,"SC",45,"positive",8189
2020-05-14,135,"SD",46,"positive",3792
2020-05-14,135,"TN",47,"positive",16699
2020-05-14,135,"TX",48,"positive",43851
2020-05-14,135,"UT",49,"positive",6749
2020-05-14,135,"VA",51,"positive",27813
2020-05-14,135,"VI",78,"positive",69
2020-05-14,135,"VT",50,"positive",931
2020-05-14,135,"WA",53,"positive",19424
2020-05-14,135,"WI",55,"positive",12869
2020-05-14,135,"WV",54,"positive",1427
2020-05-14,135,"WY",56,"positive",701
2020-05-15,136,"AK",2,"positive",388
2020-05-15,136,"AL",1,"positive",11216
2020-05-15,136,"AR",5,"positive",4463
2020-05-15,136,"AZ",4,"positive",13169
2020-05-15,136,"CA",6,"positive",74936
2020-05-15,136,"CO",8,"positive",20838
2020-05-15,136,"CT",9,"positive",36085
2020-05-15,136,"DC",11,"positive",6871
2020-05-15,136,"DE",10,"positive",7373
2020-05-15,136,"FL",12,"positive",43210
2020-05-15,136,"GA",13,"positive",36681
2020-05-15,136,"GU",66,"positive",154
2020-05-15,136,"HI",15,"positive",637
2020-05-15,136,"IA",19,"positive",14049
2020-05-15,136,"ID",16,"positive",2351
2020-05-15,136,"IL",17,"positive",90369
2020-05-15,136,"IN",18,"positive",26655
2020-05-15,136,"KS",20,"positive",7886
2020-05-15,136,"KY",21,"positive",7225
2020-05-15,136,"LA",22,"positive",33837
2020-05-15,136,"MA",25,"positive",83421
2020-05-15,136,"MD",24,"positive",36986
2020-05-15,136,"ME",23,"positive",1603
2020-05-15,136,"MI",26,"positive",57687
2020-05-15,136,"MN",27,"positive",17363
2020-05-15,136,"MO",29,"positive",10456
2020-05-15,136,"MP",69,"positive",19
2020-05-15,136,"MS",28,"positive",10801
2020-05-15,136,"MT",30,"positive",466
2020-05-15,136,"NC",37,"positive",17129
2020-05-15,136,"ND",38,"positive",1761
2020-05-15,136,"NE",31,"positive",9416
2020-05-15,136,"NH",33,"positive",3464
2020-05-15,136,"NJ",34,"positive",143905
2020-05-15,136,"NM",35,"positive",5503
2020-05-15,136,"NV",32,"positive",6614
2020-05-15,136,"NY",36,"positive",345813
2020-05-15,136,"OH",39,"positive",26954
2020-05-15,136,"OK",40,"positive",5086
2020-05-15,136,"OR",41,"positive",3541
2020-05-15,136,"PA",42,"positive",60622
2020-05-15,136,"RI",44,"positive",12663
2020-05-15,136,"SC",45,"positive",8407
2020-05-15,136,"SD",46,"positive",3887
2020-05-15,136,"TN",47,"positive",16970
2020-05-15,136,"TX",48,"positive",45198
2020-05-15,136,"UT",49,"positive",6913
2020-05-15,136,"VA",51,"positive",28672
2020-05-15,136,"VI",78,"positive",69
2020-05-15,136,"VT",50,"positive",932
2020-05-15,136,"WA",53,"positive",19650
2020-05-15,136,"WI",55,"positive",13344
2020-05-15,136,"WV",54,"positive",1441
2020-05-15,136,"WY",56,"positive",715
2020-05-16,137,"AK",2,"positive",392
2020-05-16,137,"AL",1,"positive",11523
2020-05-16,137,"AR",5,"positive",4578
2020-05-16,137,"AZ",4,"positive",13631
2020-05-16,137,"CA",6,"positive",76793
2020-05-16,137,"CO",8,"positive",21232
2020-05-16,137,"CT",9,"positive",36703
2020-05-16,137,"DC",11,"positive",7042
2020-05-16,137,"DE",10,"positive",7547
2020-05-16,137,"FL",12,"positive",44811
2020-05-16,137,"GA",13,"positive",37147
2020-05-16,137,"GU",66,"positive",154
2020-05-16,137,"HI",15,"positive",638
2020-05-16,137,"IA",19,"positive",14328
2020-05-16,137,"ID",16,"positive",2389
2020-05-16,137,"IL",17,"positive",92457
2020-05-16,137,"IN",18,"positive",27280
2020-05-16,137,"KS",20,"positive",7886
2020-05-16,137,"KY",21,"positive",7444
2020-05-16,137,"LA",22,"positive",34117
2020-05-16,137,"MA",25,"positive",84933
2020-05-16,137,"MD",24,"positive",37968
2020-05-16,137,"ME",23,"positive",1648
2020-05-16,137,"MI",26,"positive",58023
2020-05-16,137,"MN",27,"positive",17705
2020-05-16,137,"MO",29,"positive",10675
2020-05-16,137,"MP",69,"positive",21
2020-05-16,137,"MS",28,"positive",11123
2020-05-16,137,"MT",30,"positive",468
2020-05-16,137,"NC",37,"positive",17982
2020-05-16,137,"ND",38,"positive",1848
2020-05-16,137,"NE",31,"positive",9772
2020-05-16,137,"NH",33,"positive",3464
2020-05-16,137,"NJ",34,"positive",145089
2020-05-16,137,"NM",35,"positive",5662
2020-05-16,137,"NV",32,"positive",6662
2020-05-16,137,"NY",36,"positive",348232
2020-05-16,137,"OH",39,"positive",27474
2020-05-16,137,"OK",40,"positive",5237
2020-05-16,137,"OR",41,"positive",3612
2020-05-16,137,"PA",42,"positive",61611
2020-05-16,137,"RI",44,"positive",12915
2020-05-16,137,"SC",45,"positive",8407
2020-05-16,137,"SD",46,"positive",3959
2020-05-16,137,"TN",47,"positive",17288
2020-05-16,137,"TX",48,"positive",46999
2020-05-16,137,"UT",49,"positive",7068
2020-05-16,137,"VA",51,"positive",29683
2020-05-16,137,"VI",78,"positive",69
2020-05-16,137,"VT",50,"positive",940
2020-05-16,137,"WA",53,"positive",19838
2020-05-16,137,"WI",55,"positive",13878
2020-05-16,137,"WV",54,"positive",1457
2020-05-16,137,"WY",56,"positive",716
2020-05-17,138,"AK",2,"positive",396
2020-05-17,138,"AL",1,"positive",11771
2020-05-17,138,"AR",5,"positive",4759
2020-05-17,138,"AZ",4,"positive",13937
2020-05-17,138,"CA",6,"positive",78839
2020-05-17,138,"CO",8,"positive",21633
2020-05-17,138,"CT",9,"positive",37419
2020-05-17,138,"DC",11,"positive",7123
2020-05-17,138,"DE",10,"positive",7670
2020-05-17,138,"FL",12,"positive",45588
2020-05-17,138,"GA",13,"positive",37701
2020-05-17,138,"GU",66,"positive",154
2020-05-17,138,"HI",15,"positive",639
2020-05-17,138,"IA",19,"positive",14651
2020-05-17,138,"ID",16,"positive",2419
2020-05-17,138,"IL",17,"positive",94191
2020-05-17,138,"IN",18,"positive",27778
2020-05-17,138,"KS",20,"positive",7886
2020-05-17,138,"KY",21,"positive",7688
2020-05-17,138,"LA",22,"positive",34432
2020-05-17,138,"MA",25,"positive",86010
2020-05-17,138,"MD",24,"positive",38804
2020-05-17,138,"ME",23,"positive",1687
2020-05-17,138,"MI",26,"positive",58278
2020-05-17,138,"MN",27,"positive",18016
2020-05-17,138,"MO",29,"positive",10789
2020-05-17,138,"MP",69,"positive",21
2020-05-17,138,"MS",28,"positive",11296
2020-05-17,138,"MT",30,"positive",468
2020-05-17,138,"NC",37,"positive",18512
2020-05-17,138,"ND",38,"positive",1900
2020-05-17,138,"NE",31,"positive",10220
2020-05-17,138,"NH",33,"positive",3556
2020-05-17,138,"NJ",34,"positive",146334
2020-05-17,138,"NM",35,"positive",5857
2020-05-17,138,"NV",32,"positive",6857
2020-05-17,138,"NY",36,"positive",350121
2020-05-17,138,"OH",39,"positive",27923
2020-05-17,138,"OK",40,"positive",5310
2020-05-17,138,"OR",41,"positive",3623
2020-05-17,138,"PA",42,"positive",62234
2020-05-17,138,"RI",44,"positive",13040
2020-05-17,138,"SC",45,"positive",8816
2020-05-17,138,"SD",46,"positive",3987
2020-05-17,138,"TN",47,"positive",17388
2020-05-17,138,"TX",48,"positive",47784
2020-05-17,138,"UT",49,"positive",7238
2020-05-17,138,"VA",51,"positive",30388
2020-05-17,138,"VI",78,"positive",69
2020-05-17,138,"VT",50,"positive",940
2020-05-17,138,"WA",53,"positive",19991
2020-05-17,138,"WI",55,"positive",14257
2020-05-17,138,"WV",54,"positive",1490
2020-05-17,138,"WY",56,"positive",754
2020-05-18,139,"AK",2,"positive",399
2020-05-18,139,"AL",1,"positive",12086
2020-05-18,139,"AR",5,"positive",4813
2020-05-18,139,"AZ",4,"positive",14170
2020-05-18,139,"CA",6,"positive",80430
2020-05-18,139,"CO",8,"positive",21938
2020-05-18,139,"CT",9,"positive",38116
2020-05-18,139,"DC",11,"positive",7270
2020-05-18,139,"DE",10,"positive",7869
2020-05-18,139,"FL",12,"positive",46442
2020-05-18,139,"GA",13,"positive",38081
2020-05-18,139,"GU",66,"positive",154
2020-05-18,139,"HI",15,"positive",640
2020-05-18,139,"IA",19,"positive",14955
2020-05-18,139,"ID",16,"positive",2419
2020-05-18,139,"IL",17,"positive",96485
2020-05-18,139,"IN",18,"positive",28255
2020-05-18,139,"KS",20,"positive",8340
2020-05-18,139,"KY",21,"positive",7688
2020-05-18,139,"LA",22,"positive",34709
2020-05-18,139,"MA",25,"positive",87052
2020-05-18,139,"MD",24,"positive",39762
2020-05-18,139,"ME",23,"positive",1713
2020-05-18,139,"MI",26,"positive",58812
2020-05-18,139,"MN",27,"positive",18987
2020-05-18,139,"MO",29,"positive",10945
2020-05-18,139,"MP",69,"positive",21
2020-05-18,139,"MS",28,"positive",11432
2020-05-18,139,"MT",30,"positive",470
2020-05-18,139,"NC",37,"positive",19023
2020-05-18,139,"ND",38,"positive",1931
2020-05-18,139,"NE",31,"positive",10348
2020-05-18,139,"NH",33,"positive",3596
2020-05-18,139,"NJ",34,"positive",148039
2020-05-18,139,"NM",35,"positive",5938
2020-05-18,139,"NV",32,"positive",6906
2020-05-18,139,"NY",36,"positive",351371
2020-05-18,139,"OH",39,"positive",28454
2020-05-18,139,"OK",40,"positive",5398
2020-05-18,139,"OR",41,"positive",3687
2020-05-18,139,"PA",42,"positive",63056
2020-05-18,139,"RI",44,"positive",13177
2020-05-18,139,"SC",45,"positive",8942
2020-05-18,139,"SD",46,"positive",4027
2020-05-18,139,"TN",47,"positive",18011
2020-05-18,139,"TX",48,"positive",48693
2020-05-18,139,"UT",49,"positive",7384
2020-05-18,139,"VA",51,"positive",31140
2020-05-18,139,"VI",78,"positive",69
2020-05-18,139,"VT",50,"positive",944
2020-05-18,139,"WA",53,"positive",20286
2020-05-18,139,"WI",55,"positive",14442
2020-05-18,139,"WV",54,"positive",1491
2020-05-18,139,"WY",56,"positive",754
2020-05-19,140,"AK",2,"positive",399
2020-05-19,140,"AL",1,"positive",12376
2020-05-19,140,"AR",5,"positive",4923
2020-05-19,140,"AZ",4,"positive",14566
2020-05-19,140,"CA",6,"positive",81795
2020-05-19,140,"CO",8,"positive",22202
2020-05-19,140,"CT",9,"positive",38430
2020-05-19,140,"DC",11,"positive",7434
2020-05-19,140,"DE",10,"positive",8037
2020-05-19,140,"FL",12,"positive",46944
2020-05-19,140,"GA",13,"positive",38721
2020-05-19,140,"GU",66,"positive",154
2020-05-19,140,"HI",15,"positive",640
2020-05-19,140,"IA",19,"positive",15349
2020-05-19,140,"ID",16,"positive",2455
2020-05-19,140,"IL",17,"positive",98030
2020-05-19,140,"IN",18,"positive",28705
2020-05-19,140,"KS",20,"positive",8340
2020-05-19,140,"KY",21,"positive",8069
2020-05-19,140,"LA",22,"positive",35038
2020-05-19,140,"MA",25,"positive",87925
2020-05-19,140,"MD",24,"positive",41546
2020-05-19,140,"ME",23,"positive",1741
2020-05-19,140,"MI",26,"positive",59576
2020-05-19,140,"MN",27,"positive",19842
2020-05-19,140,"MO",29,"positive",11080
2020-05-19,140,"MP",69,"positive",21
2020-05-19,140,"MS",28,"positive",11704
2020-05-19,140,"MT",30,"positive",471
2020-05-19,140,"NC",37,"positive",19700
2020-05-19,140,"ND",38,"positive",1994
2020-05-19,140,"NE",31,"positive",10625
2020-05-19,140,"NH",33,"positive",3652
2020-05-19,140,"NJ",34,"positive",149013
2020-05-19,140,"NM",35,"positive",6096
2020-05-19,140,"NV",32,"positive",7046
2020-05-19,140,"NY",36,"positive",352845
2020-05-19,140,"OH",39,"positive",28952
2020-05-19,140,"OK",40,"positive",5489
2020-05-19,140,"OR",41,"positive",3726
2020-05-19,140,"PA",42,"positive",63666
2020-05-19,140,"RI",44,"positive",13392
2020-05-19,140,"SC",45,"positive",9056
2020-05-19,140,"SD",46,"positive",4085
2020-05-19,140,"TN",47,"positive",18378
2020-05-19,140,"TX",48,"positive",49912
2020-05-19,140,"UT",49,"positive",7518
2020-05-19,140,"VA",51,"positive",32145
2020-05-19,140,"VI",78,"positive",69
2020-05-19,140,"VT",50,"positive",944
2020-05-19,140,"WA",53,"positive",20535
2020-05-19,140,"WI",55,"positive",14692
2020-05-19,140,"WV",54,"positive",1509
2020-05-19,140,"WY",56,"positive",766
2020-05-20,141,"AK",2,"positive",402
2020-05-20,141,"AL",1,"positive",12744
2020-05-20,141,"AR",5,"positive",5003
2020-05-20,141,"AZ",4,"positive",14897
2020-05-20,141,"CA",6,"positive",84057
2020-05-20,141,"CO",8,"positive",22482
2020-05-20,141,"CT",9,"positive",39017
2020-05-20,141,"DC",11,"positive",7551
2020-05-20,141,"DE",10,"positive",8194
2020-05-20,141,"FL",12,"positive",47471
2020-05-20,141,"GA",13,"positive",39647
2020-05-20,141,"GU",66,"positive",165
2020-05-20,141,"HI",15,"positive",641
2020-05-20,141,"IA",19,"positive",15614
2020-05-20,141,"ID",16,"positive",2476
2020-05-20,141,"IL",17,"positive",100418
2020-05-20,141,"IN",18,"positive",29274
2020-05-20,141,"KS",20,"positive",8539
2020-05-20,141,"KY",21,"positive",8069
2020-05-20,141,"LA",22,"positive",35316
2020-05-20,141,"MA",25,"positive",88970
2020-05-20,141,"MD",24,"positive",42323
2020-05-20,141,"ME",23,"positive",1819
2020-05-20,141,"MI",26,"positive",60151
2020-05-20,141,"MN",27,"positive",20609
2020-05-20,141,"MO",29,"positive",11232
2020-05-20,141,"MP",69,"positive",21
2020-05-20,141,"MS",28,"positive",11967
2020-05-20,141,"MT",30,"positive",478
2020-05-20,141,"NC",37,"positive",20122
2020-05-20,141,"ND",38,"positive",2095
2020-05-20,141,"NE",31,"positive",10846
2020-05-20,141,"NH",33,"positive",3721
2020-05-20,141,"NJ",34,"positive",150399
2020-05-20,141,"NM",35,"positive",6192
2020-05-20,141,"NV",32,"positive",7166
2020-05-20,141,"NY",36,"positive",354370
2020-05-20,141,"OH",39,"positive",29436
2020-05-20,141,"OK",40,"positive",5532
2020-05-20,141,"OR",41,"positive",3801
2020-05-20,141,"PA",42,"positive",63666
2020-05-20,141,"RI",44,"positive",13579
2020-05-20,141,"SC",45,"positive",9056
2020-05-20,141,"SD",46,"positive",4177
2020-05-20,141,"TN",47,"positive",18532
2020-05-20,141,"TX",48,"positive",51323
2020-05-20,141,"UT",49,"positive",7710
2020-05-20,141,"VA",51,"positive",32908
2020-05-20,141,"VI",78,"positive",69
2020-05-20,141,"VT",50,"positive",944
2020-05-20,141,"WA",53,"positive",20784
2020-05-20,141,"WI",55,"positive",15269
2020-05-20,141,"WV",54,"positive",1545
2020-05-20,141,"WY",56,"positive",787
2020-05-21,142,"AK",2,"positive",402
2020-05-21,142,"AL",1,"positive",13119
2020-05-21,142,"AR",5,"positive",5458
2020-05-21,142,"AZ",4,"positive",15315
2020-05-21,142,"CA",6,"positive",86197
2020-05-21,142,"CO",8,"positive",22797
2020-05-21,142,"CT",9,"positive",39208
2020-05-21,142,"DC",11,"positive",7788
2020-05-21,142,"DE",10,"positive",8386
2020-05-21,142,"FL",12,"positive",48675
2020-05-21,142,"GA",13,"positive",40405
2020-05-21,142,"GU",66,"positive",165
2020-05-21,142,"HI",15,"positive",643
2020-05-21,142,"IA",19,"positive",16170
2020-05-21,142,"ID",16,"positive",2506
2020-05-21,142,"IL",17,"positive",102686
2020-05-21,142,"IN",18,"positive",29936
2020-05-21,142,"KS",20,"positive",8539
2020-05-21,142,"KY",21,"positive",8167
2020-05-21,142,"LA",22,"positive",36504
2020-05-21,142,"MA",25,"positive",90084
2020-05-21,142,"MD",24,"positive",43531
2020-05-21,142,"ME",23,"positive",1877
2020-05-21,142,"MI",26,"positive",60610
2020-05-21,142,"MN",27,"positive",21582
2020-05-21,142,"MO",29,"positive",11340
2020-05-21,142,"MP",69,"positive",22
2020-05-21,142,"MS",28,"positive",12222
2020-05-21,142,"MT",30,"positive",479
2020-05-21,142,"NC",37,"positive",20860
2020-05-21,142,"ND",38,"positive",2229
2020-05-21,142,"NE",31,"positive",11122
2020-05-21,142,"NH",33,"positive",3868
2020-05-21,142,"NJ",34,"positive",151472
2020-05-21,142,"NM",35,"positive",6317
2020-05-21,142,"NV",32,"positive",7255
2020-05-21,142,"NY",36,"positive",356458
2020-05-21,142,"OH",39,"positive",30167
2020-05-21,142,"OK",40,"positive",5680
2020-05-21,142,"OR",41,"positive",3817
2020-05-21,142,"PA",42,"positive",65392
2020-05-21,142,"PR",72,"positive",2913
2020-05-21,142,"RI",44,"positive",13748
2020-05-21,142,"SC",45,"positive",9175
2020-05-21,142,"SD",46,"positive",4250
2020-05-21,142,"TN",47,"positive",18961
2020-05-21,142,"TX",48,"positive",52268
2020-05-21,142,"UT",49,"positive",7874
2020-05-21,142,"VA",51,"positive",34137
2020-05-21,142,"VI",78,"positive",69
2020-05-21,142,"VT",50,"positive",950
2020-05-21,142,"WA",53,"positive",20988
2020-05-21,142,"WI",55,"positive",15792
2020-05-21,142,"WV",54,"positive",1593
2020-05-21,142,"WY",56,"positive",787
2020-05-22,143,"AK",2,"positive",404
2020-05-22,143,"AL",1,"positive",13563
2020-05-22,143,"AR",5,"positive",5612
2020-05-22,143,"AZ",4,"positive",15608
2020-05-22,143,"CA",6,"positive",88444
2020-05-22,143,"CO",8,"positive",23191
2020-05-22,143,"CT",9,"positive",39640
2020-05-22,143,"DC",11,"positive",7893
2020-05-22,143,"DE",10,"positive",8529
2020-05-22,143,"FL",12,"positive",49451
2020-05-22,143,"GA",13,"positive",41218
2020-05-22,143,"GU",66,"positive",165
2020-05-22,143,"HI",15,"positive",647
2020-05-22,143,"IA",19,"positive",16504
2020-05-22,143,"ID",16,"positive",2534
2020-05-22,143,"IL",17,"positive",105444
2020-05-22,143,"IN",18,"positive",30409
2020-05-22,143,"KS",20,"positive",8958
2020-05-22,143,"KY",21,"positive",8286
2020-05-22,143,"LA",22,"positive",36925
2020-05-22,143,"MA",25,"positive",90889
2020-05-22,143,"MD",24,"positive",44424
2020-05-22,143,"ME",23,"positive",1948
2020-05-22,143,"MI",26,"positive",61075
2020-05-22,143,"MN",27,"positive",22374
2020-05-22,143,"MO",29,"positive",11558
2020-05-22,143,"MP",69,"positive",22
2020-05-22,143,"MS",28,"positive",12624
2020-05-22,143,"MT",30,"positive",479
2020-05-22,143,"NC",37,"positive",21618
2020-05-22,143,"ND",38,"positive",2317
2020-05-22,143,"NE",31,"positive",11425
2020-05-22,143,"NH",33,"positive",3935
2020-05-22,143,"NJ",34,"positive",152719
2020-05-22,143,"NM",35,"positive",6472
2020-05-22,143,"NV",32,"positive",7401
2020-05-22,143,"NY",36,"positive",358154
2020-05-22,143,"OH",39,"positive",30794
2020-05-22,143,"OK",40,"positive",5849
2020-05-22,143,"OR",41,"positive",3864
2020-05-22,143,"PA",42,"positive",66258
2020-05-22,143,"PR",72,"positive",3030
2020-05-22,143,"RI",44,"positive",13949
2020-05-22,143,"SC",45,"positive",9638
2020-05-22,143,"SD",46,"positive",4356
2020-05-22,143,"TN",47,"positive",19394
2020-05-22,143,"TX",48,"positive",53449
2020-05-22,143,"UT",49,"positive",8057
