"","Date","Output_Var","state","Data","Training","Prediction.2.5.","Prediction.25.","Prediction.50.","Prediction.75.","Prediction.97.5.","in.IQR","in.CI"
"1515",2020-03-31,"death","CT",69,"Training",105.046109834243,176.13141705225,234.1049445801,300.83267780775,510.495886491525,FALSE,FALSE
"1516",2020-03-31,"positive","CT",3128,"Training",1167.96680774235,1852.6924763325,2343.1012684695,2945.02421607075,4377.08413214325,FALSE,TRUE
"1517",2020-04-01,"death","CT",85,"Training",122.848514799862,199.5872619609,262.7103117672,333.51637679415,574.257122670825,FALSE,FALSE
"1518",2020-04-01,"positive","CT",3557,"Training",1480.82965520985,2260.08623463975,2845.020589686,3557.63500277625,5214.6119405655,TRUE,TRUE
"1519",2020-04-02,"death","CT",112,"Training",144.50746397373,226.355169360375,292.95731535345,375.3730244385,639.5786175735,FALSE,FALSE
"1520",2020-04-02,"positive","CT",3824,"Training",1848.38364872865,2746.72830106125,3447.532700964,4282.5425254425,6172.4441195505,TRUE,TRUE
"1521",2020-04-03,"death","CT",131,"Training",168.7689211329,255.0542144634,328.35633691905,417.80261370375,707.13955837305,FALSE,FALSE
"1522",2020-04-03,"positive","CT",4914,"Training",2272.20357556665,3348.90349271775,4112.148546495,5024.5678823175,7266.85798689675,TRUE,TRUE
"1523",2020-04-04,"death","CT",165,"Training",196.37582969565,288.521117871525,365.8786651575,471.313114965,774.423030711825,FALSE,FALSE
"1524",2020-04-04,"positive","CT",5276,"Training",2733.87963063848,3966.7650558525,4849.25380731,5917.3513999875,8524.57358602575,TRUE,TRUE
"1525",2020-04-05,"death","CT",189,"Training",228.473279627422,324.04590493605,408.638934792,524.2914971415,849.31250807205,FALSE,FALSE
"1526",2020-04-05,"positive","CT",5675,"Training",3280.86168383407,4685.9190966225,5676.79257288,6979.2899593725,9934.10801883225,TRUE,TRUE
"1527",2020-04-06,"death","CT",206,"Training",264.202232852002,364.17178400625,456.549261498,575.7885025695,917.5572709182,FALSE,FALSE
"1528",2020-04-06,"positive","CT",6906,"Training",3824.062661034,5528.387501505,6607.76031432,8052.931573335,11656.0632035182,TRUE,TRUE
"1529",2020-04-07,"death","CT",277,"Training",304.65238368807,408.54356336475,507.6558679995,633.544369326,993.00569614785,FALSE,FALSE
"1530",2020-04-07,"positive","CT",7781,"Training",4537.59870081375,6480.19434546,7626.523248135,9202.04139987,13531.4879497627,TRUE,TRUE
"1531",2020-04-08,"death","CT",277,"Training",343.05098816538,456.481521045,562.7787703065,694.54910386125,1071.5616255267,FALSE,FALSE
"1532",2020-04-08,"positive","CT",7781,"Training",5308.85406315825,7453.499870025,8714.755799145,10492.2831123,15313.4344361542,TRUE,TRUE
"1533",2020-04-09,"death","CT",380,"Training",386.846920194075,508.17550857975,620.0551059615,765.673905546,1161.7608909258,FALSE,FALSE
"1534",2020-04-09,"positive","CT",9784,"Training",6070.73806862325,8560.9047518775,9874.91801538,11840.5053045675,17033.4126691988,TRUE,TRUE
"1535",2020-04-10,"death","CT",448,"Training",435.3561259839,564.5221956495,684.937981431,837.12136570425,1264.68190253047,FALSE,TRUE
"1536",2020-04-10,"positive","CT",10538,"Training",6927.40344633975,9676.884148965,11152.39600035,13236.9569167275,18788.153341815,TRUE,TRUE
"1537",2020-04-11,"death","CT",494,"Training",488.260974116025,624.12933768075,753.305924943,915.7350527325,1367.07534079132,FALSE,TRUE
"1538",2020-04-11,"positive","CT",11510,"Training",7863.789532698,10828.6946804025,12425.7382524,14700.49831701,20730.9397293157,TRUE,TRUE
"1539",2020-04-12,"death","CT",554,"Training",544.5384054858,688.603096467,824.8202342325,992.5455958605,1474.8554820483,FALSE,TRUE
"1540",2020-04-12,"positive","CT",12035,"Training",8859.1053565575,12047.6484792675,13793.257560555,16233.767817795,22615.4185218968,FALSE,TRUE
"1541",2020-04-13,"death","CT",602,"Training",603.56904060915,758.33921886525,899.019204633,1077.0928117785,1583.86315161938,FALSE,FALSE
"1542",2020-04-13,"positive","CT",13381,"Training",9815.987386557,13299.51879036,15251.388637815,17771.6632784625,24488.070366177,TRUE,TRUE
"1543",2020-04-14,"death","CT",671,"Training",668.30288708205,827.26334714925,977.3824302495,1164.45927839175,1699.92438499125,FALSE,TRUE
"1544",2020-04-14,"positive","CT",13989,"Training",10853.1712669792,14613.7816239525,16745.992601085,19396.4536965375,26473.8665934023,FALSE,TRUE
"1545",2020-04-15,"death","CT",868,"Training",736.5886507287,905.19873832575,1053.2873904795,1255.833127593,1820.90963623882,FALSE,TRUE
"1546",2020-04-15,"positive","CT",14755,"Training",11859.3826079108,15867.9426319425,18248.547154365,21005.6103311175,28455.6768297615,FALSE,TRUE
"1547",2020-04-16,"death","CT",971,"Training",807.3018400293,982.2918304485,1137.8702592675,1350.48882347775,1944.2704382145,FALSE,TRUE
"1548",2020-04-16,"positive","CT",15884,"Training",12855.8419975755,17228.447237925,19708.853056695,22670.6171865525,30566.3766477795,FALSE,TRUE
"1549",2020-04-17,"death","CT",1036,"Training",875.9657023623,1064.76137536725,1222.497694143,1444.10612952375,2069.57699557042,FALSE,TRUE
"1550",2020-04-17,"positive","CT",16809,"Training",13868.727555771,18590.5205701875,21231.284085,24249.4510551975,32540.4216890527,FALSE,TRUE
"1551",2020-04-18,"death","CT",1036,"Training",945.11426546295,1149.6000534975,1314.6977986065,1544.0277543075,2196.42295472078,FALSE,TRUE
"1552",2020-04-18,"positive","CT",16809,"Training",14880.8135983567,19930.328685135,22679.343226485,25875.3823651125,34291.2539157952,FALSE,TRUE
"1553",2020-04-19,"death","CT",1086,"Training",1023.66966004875,1234.46368863675,1408.7892878235,1649.084283693,2324.34616533817,FALSE,TRUE
"1554",2020-04-19,"positive","CT",17550,"Training",15920.7739460303,21236.685494805,24207.90654843,27565.141225545,36217.36189071,FALSE,TRUE
"1555",2020-04-20,"death","CT",1331,"Training",1104.60800333318,1324.9836516015,1503.506484909,1749.28578350625,2432.6466602328,TRUE,TRUE
"1556",2020-04-20,"positive","CT",19815,"Training",16952.9619680437,22482.4948179975,25744.063931685,29081.2527826425,38016.280925865,FALSE,TRUE
"1557",2020-04-21,"death","CT",1423,"Training",1191.47238840465,1418.6900898225,1599.580273698,1853.69877858825,2542.97241640777,TRUE,TRUE
"1558",2020-04-21,"positive","CT",20360,"Training",17996.3628176722,23701.1277410325,27221.483211615,30625.1824915575,39904.706491155,FALSE,TRUE
"1559",2020-04-22,"death","CT",1544,"Training",1283.55269922495,1506.3997153095,1690.840925037,1956.10095180225,2664.79051869855,TRUE,TRUE
"1560",2020-04-22,"positive","CT",22469,"Training",19009.7564292652,24953.6487170025,28564.812047475,32062.0288054275,41914.19137653,FALSE,TRUE
"1561",2020-04-23,"death","CT",1639,"Training",1364.04582729525,1594.78407136125,1784.586581415,2057.470083108,2782.4209240113,TRUE,TRUE
"1562",2020-04-23,"positive","CT",23100,"Training",20025.3667580505,26227.1870598375,29913.274896615,33530.38334316,43816.9939616475,FALSE,TRUE
"1563",2020-04-24,"death","CT",1764,"Training",1445.04460219433,1687.83449677425,1879.4820428505,2163.05873157825,2896.13913989895,TRUE,TRUE
"1564",2020-04-24,"positive","CT",23921,"Training",21081.0740870813,27406.2631236075,31295.821889475,34948.11971871,45644.9522594175,FALSE,TRUE
"1565",2020-04-25,"death","CT",1862,"Training",1525.55698281443,1781.70850348425,1977.768092223,2266.73549489475,3009.22728044152,TRUE,TRUE
"1566",2020-04-25,"positive","CT",24582,"Training",22053.5827700018,28511.600139,32619.006853785,36415.66315365,47205.0505448775,FALSE,TRUE
"1567",2020-04-26,"death","CT",1924,"Training",1602.04976973855,1871.25068648925,2075.039817444,2367.03949670925,3116.76195168855,TRUE,TRUE
"1568",2020-04-26,"positive","CT",25269,"Training",22960.02044556,29555.62313121,33765.032707065,37692.5706927,48632.93907516,FALSE,TRUE
"1569",2020-04-27,"death","CT",1998,"Training",1679.39982992183,1954.04021591625,2166.9903518175,2474.965190808,3226.71647235465,TRUE,TRUE
"1570",2020-04-27,"positive","CT",25269,"Training",23808.1300257982,30624.5407398975,34829.912628225,38826.599355225,50104.6449826725,FALSE,TRUE
"1571",2020-04-28,"death","CT",2089,"Training",1751.52727944315,2036.7539829945,2261.85372567,2574.73529089425,3339.69765428722,TRUE,TRUE
"1572",2020-04-28,"positive","CT",26312,"Training",24629.5926509985,31559.920524,35976.06326655,39995.300433825,51503.60120895,FALSE,TRUE
"1573",2020-04-29,"death","CT",2168,"Training",1820.59615837935,2120.84662482,2353.502993292,2671.92501451425,3441.3422931459,TRUE,TRUE
"1574",2020-04-29,"positive","CT",26767,"Training",25514.395273719,32759.8267770675,37099.3069359,41096.974116825,52844.3719513875,FALSE,TRUE
"1575",2020-04-30,"death","CT",2257,"Training",1891.58280519285,2201.001407154,2436.428003625,2764.295361432,3536.83021614862,TRUE,TRUE
"1576",2020-04-30,"positive","CT",27700,"Training",26439.002543151,33682.852841715,38184.5802987,42126.0050772,53939.5211591775,FALSE,TRUE
"1577",2020-05-01,"death","CT",2339,"Training",1961.353510875,2281.573328067,2525.442524154,2853.031789575,3639.94678374525,TRUE,TRUE
"1578",2020-05-01,"positive","CT",28764,"Training",27208.1686473135,34580.841678405,39174.12570555,43195.680309375,54978.1962208875,FALSE,TRUE
"1579",2020-05-02,"death","CT",2339,"Training",2034.41435253293,2362.19783696325,2605.864703013,2939.7983966505,3742.73222531175,FALSE,TRUE
"1580",2020-05-02,"positive","CT",28764,"Training",27926.386800246,35410.4393972175,40107.16131345,44163.03180465,55962.687833415,FALSE,TRUE
"1581",2020-05-03,"death","CT",2436,"Training",2108.99471951025,2436.56972378325,2689.199721351,3028.54106404575,3842.10925250625,FALSE,TRUE
"1582",2020-05-03,"positive","CT",29287,"Training",28678.890535614,36342.57477015,40997.77000605,45135.1073052,56897.1762957675,FALSE,TRUE
"1583",2020-05-04,"death","CT",2495,"Training",2181.74627252092,2514.1993915995,2772.249516729,3112.85831895225,3938.07608268525,FALSE,TRUE
"1584",2020-05-04,"positive","CT",29287,"Training",29443.854949047,37259.120925675,41838.82120935,45972.860618025,57949.123138335,FALSE,FALSE
"1585",2020-05-05,"death","CT",2633,"Training",2244.51243709852,2586.54441276,2848.635790704,3192.439981401,4030.45801678575,TRUE,TRUE
"1586",2020-05-05,"positive","CT",30621,"Training",30171.4631766158,38029.8468429,42653.13276015,46871.134677675,58996.461847455,FALSE,TRUE
"1587",2020-05-06,"death","CT",2718,"Training",2306.77429182998,2660.449246983,2921.9648310765,3269.20863240675,4119.307642791,TRUE,TRUE
"1588",2020-05-06,"positive","CT",30995,"Training",30801.6953943188,38655.465579225,43435.891521,47674.750367475,59996.7120285225,FALSE,TRUE
"1589",2020-05-07,"death","CT",2797,"Training",2360.5868620323,2728.89117020025,2993.079828222,3341.0999707965,4203.3575011725,TRUE,TRUE
"1590",2020-05-07,"positive","CT",31784,"Training",31337.2130889015,39356.31187125,44200.82384685,48469.096311075,60958.6977668625,FALSE,TRUE
"1591",2020-05-08,"death","CT",2874,"Training",2414.78893983937,2789.9244270315,3064.0129957305,3411.72563230125,4281.9863406705,TRUE,TRUE
"1592",2020-05-08,"positive","CT",32411,"Training",31847.878059129,39951.35827155,44956.8429552,49183.8472224,61873.006704795,FALSE,TRUE
"1593",2020-05-09,"death","CT",2932,"Training",2469.63374976037,2851.95596422275,3127.569584436,3484.30417976025,4357.19874390075,TRUE,TRUE
"1594",2020-05-09,"positive","CT",32984,"Training",32336.290290546,40577.868329625,45639.238887,49867.580136825,62741.6086633875,FALSE,TRUE
"1595",2020-05-10,"death","CT",2967,"Training",2524.98304779187,2912.47136311725,3191.434570467,3551.36722823025,4429.03392902025,TRUE,TRUE
"1596",2020-05-10,"positive","CT",33554,"Training",32863.040053074,41149.383835725,46267.0859277,50532.41703015,63399.1188919275,FALSE,TRUE
"1597",2020-05-11,"death","CT",3008,"Training",2578.4986295871,2968.38575913825,3251.3117829885,3616.59147993,4497.61757239575,TRUE,TRUE
"1598",2020-05-11,"positive","CT",33765,"Training",33370.590745107,41683.1964318,46821.4880562,51148.3203594,63997.026435045,FALSE,TRUE
"1599",2020-05-12,"death","CT",3041,"Training",2629.25521403738,3026.35197782775,3310.0926697575,3683.7347473575,4562.98710954075,TRUE,TRUE
"1600",2020-05-12,"positive","CT",34333,"Training",33875.18224893,42250.25532915,47396.2123206,51717.6966933,64565.5649265,FALSE,TRUE
"1601",2020-05-13,"death","CT",3125,"Training",2676.336165855,3080.126310327,3366.9447362595,3749.8708212075,4628.352190077,TRUE,TRUE
"1602",2020-05-13,"positive","CT",34855,"Training",34356.7758689595,42742.62146385,47923.8747966,52269.692253075,65106.8913649275,FALSE,TRUE
"1603",2020-05-14,"death","CT",3219,"Training",2721.52207849995,3132.00569278575,3422.343948309,3803.145122205,4691.6164252485,TRUE,TRUE
"1604",2020-05-14,"positive","CT",35464,"Training",34816.0962497782,43238.285489025,48448.86330735,52799.58303345,65622.619042695,FALSE,TRUE
"1605",2020-05-15,"death","CT",3285,"Training",2764.70973691357,3181.0150192095,3474.129741984,3852.36390924,4751.875123479,TRUE,TRUE
"1606",2020-05-15,"positive","CT",36085,"Training",35254.8689902942,43679.0440944,48932.31622455,53267.8834809,66114.3255993,FALSE,TRUE
"1607",2020-05-16,"death","CT",3339,"Training",2806.27180271955,3227.32364073075,3522.282508206,3903.3920794275,4809.65149063575,TRUE,TRUE
"1608",2020-05-16,"positive","CT",36703,"Training",35693.97775911,44099.7479604,49402.7558442,53750.534208525,66583.8293311125,FALSE,TRUE
"1609",2020-05-17,"death","CT",3408,"Training",2846.218526118,3269.58298754175,3566.7131148,3948.1720841475,4864.5649323315,TRUE,TRUE
"1610",2020-05-17,"positive","CT",37419,"Training",36111.027205935,44511.71687325,49834.69036425,54239.60245275,67055.38310295,FALSE,TRUE
"1611",2020-05-18,"death","CT",3449,"Training",2885.87173726417,3312.15073167825,3613.24011015,3992.2925107725,4916.7036894195,TRUE,TRUE
"1612",2020-05-18,"positive","CT",38116,"Training",36507.6386450325,44918.51611995,50275.35983745,54726.62065695,67532.1243673725,FALSE,TRUE
"1613",2020-05-19,"death","CT",3472,"Training",2926.4285704005,3353.68454258475,3659.44622967,4035.9137972175,4969.43339282775,TRUE,TRUE
"1614",2020-05-19,"positive","CT",38430,"Training",36884.373609105,45322.81966575,50659.5195117,55180.749088575,68019.9804140175,FALSE,TRUE
"1615",2020-05-20,"death","CT",3529,"Training",2965.23734332072,3392.08090093125,3702.247500105,4077.779179815,5019.9615315135,TRUE,TRUE
"1616",2020-05-20,"positive","CT",39017,"Training",37242.2660313825,45718.7447871,51030.6658884,55590.222300525,68485.74059448,FALSE,TRUE
"1617",2020-05-21,"death","CT",3582,"Training",3002.49584032117,3428.24895490275,3741.26956632,4117.7014809975,5068.0429919955,TRUE,TRUE
"1618",2020-05-21,"positive","CT",39208,"Training",37587.1005900225,46092.56512905,51397.177392,55977.5016009,68971.172245965,FALSE,TRUE
"1619",2020-05-22,"death","CT",3637,"Training",3038.2798237506,3463.76812664025,3775.763718045,4153.0513016025,5112.22937643,TRUE,TRUE
"1620",2020-05-22,"positive","CT",39640,"Training",37924.6263103125,46412.37137295,51770.4629409,56356.8481377,69448.029382215,FALSE,TRUE
"1621",2020-05-23,"death","CT",3675,"Training",3072.5985633552,3498.9958361655,3808.7961021,4184.4080007675,5152.891474665,TRUE,TRUE
"1622",2020-05-23,"positive","CT",40022,"Training",38247.489787815,46721.83828455,52130.5569279,56727.10319265,69903.2719660275,FALSE,TRUE
"1623",2020-05-24,"death","CT",3693,"Training",3105.59039227058,3534.60324875625,3840.865858665,4216.41536481,5191.5944476935,TRUE,TRUE
"1624",2020-05-24,"positive","CT",40468,"Training",38555.5038449625,47046.368533725,52467.1200207,57047.355097425,70340.58115623,FALSE,TRUE
"1625",2020-05-25,"death","CT",3742,"Training",3137.2293730338,3565.590049395,3872.72169801,4247.7809771925,5228.35701327225,TRUE,TRUE
"1626",2020-05-25,"positive","CT",40873,"Training",38829.43375839,47324.5500519,52777.83478275,57366.35915175,70757.8356070575,FALSE,TRUE
"1627",2020-05-26,"death","CT",3769,"Training",3167.6013399294,3595.7078113275,3903.2762076,4276.6063225875,5263.3387179945,TRUE,TRUE
"1628",2020-05-26,"positive","CT",41303,"Training",39091.09017132,47623.053705975,53078.5667412,57668.428092825,71155.766202345,FALSE,TRUE
"1629",2020-05-27,"death","CT",3803,"Training",3196.03646466225,3625.4601313425,3932.992874745,4308.8186906325,5296.61265024375,TRUE,TRUE
"1630",2020-05-27,"positive","CT",41288,"Training",39341.7031077675,47910.594102525,53366.9984595,57974.507981775,71535.7990568925,FALSE,TRUE
"1631",2020-05-28,"death","CT",3826,"Training",3223.00242375457,3653.7685101225,3961.3903857,4339.02558474,5328.30270374325,TRUE,TRUE
"1632",2020-05-28,"positive","CT",41559,"Training",39574.7837453925,48191.2713216,53643.48646635,58281.122663775,71898.4600505325,FALSE,TRUE
"1633",2020-05-29,"death","CT",3868,"Training",3247.6873122243,3680.641860885,3988.70048412,4365.961328025,5358.46324911975,TRUE,TRUE
"1634",2020-05-29,"positive","CT",41762,"Training",39802.6590639975,48456.70693875,53908.5655548,58568.3956638,72245.1931245,FALSE,TRUE
"1635",2020-05-30,"death","CT",3912,"Training",3271.36286794432,3705.26016762,4014.530988435,4391.3729111175,5387.1825272265,TRUE,TRUE
"1636",2020-05-30,"positive","CT",42022,"Training",40033.0122570675,48708.77272965,54163.30531095,58859.947008225,72588.191560335,FALSE,TRUE
"1637",2020-05-31,"death","CT",3944,"Training",3294.08087670832,3730.2617427075,4039.18494804,4417.4529855225,5414.5674966735,TRUE,TRUE
"1638",2020-05-31,"positive","CT",42201,"Training",40253.248948275,48952.4600961,54407.88399915,59181.001102575,72921.4121965725,FALSE,TRUE
"1639",2020-06-01,"death","CT",3964,"Training",3315.6730569699,3752.8478358525,4062.25235493,4443.185444445,5440.65559297425,TRUE,TRUE
"1640",2020-06-01,"positive","CT",42740,"Training",40463.72566632,49187.679905925,54642.83641245,59483.78310105,73239.8279785425,FALSE,TRUE
"1641",2020-06-02,"death","CT",3972,"Training",3336.20688178553,3774.9882681225,4084.46409294,4464.577166445,5465.55020945175,TRUE,TRUE
"1642",2020-06-02,"positive","CT",42979,"Training",40664.7811134675,49405.2515451,54869.0538726,59741.107690275,73544.3213147775,FALSE,TRUE
"1643",2020-06-03,"death","CT",3989,"Training",3355.92238410248,3797.155440045,4105.71320346,4486.5304211475,5489.30749937625,TRUE,TRUE
"1644",2020-06-03,"positive","CT",43091,"Training",40856.210285715,49617.20785725,55074.23613945,59975.07964965,73818.0283977675,FALSE,TRUE
"1645",2020-06-04,"death","CT",4007,"Training",3374.86225823258,3817.014088635,4126.64143815,4509.6513073425,5511.9818333745,TRUE,TRUE
"1646",2020-06-04,"positive","CT",43239,"Training",41038.7084140275,49821.587934525,55264.97899395,60197.7318228,74068.7572060425,FALSE,TRUE
"1647",2020-06-05,"death","CT",4038,"Training",3393.06527667195,3835.25053164,4147.81924293,4530.9360707325,5533.642734543,TRUE,TRUE
"1648",2020-06-05,"positive","CT",43460,"Training",41212.988555805,50019.01570215,55457.50449195,60412.18383585,74309.761694025,FALSE,TRUE
"1649",2020-06-06,"death","CT",4055,"Training",3410.5596051879,3854.0841602175,4168.24833744,4548.6198942525,5554.36150862175,TRUE,TRUE
"1650",2020-06-06,"positive","CT",43818,"Training",41379.93311958,50205.034551375,55650.02998995,60618.4356888,74541.2112128475,FALSE,TRUE
"1651",2020-06-07,"death","CT",4071,"Training",3427.81265290613,3872.3206032225,4186.3599954,4566.52654821,5574.2103526725,TRUE,TRUE
"1652",2020-06-07,"positive","CT",43968,"Training",41539.747109355,50372.1573795,55832.39442,60817.289571225,74763.46229121,FALSE,TRUE
"1653",2020-06-08,"death","CT",4084,"Training",3445.18576166408,3888.37330794,4203.33076152,4584.263851035,5593.2561158265,TRUE,TRUE
"1654",2020-06-08,"positive","CT",44092,"Training",41692.769227395,50533.932277125,56009.9457126,61008.923747475,74977.397337645,FALSE,TRUE
"1655",2020-06-09,"death","CT",4097,"Training",3461.9988529665,3903.6059966475,4218.144529005,4599.61241157,5611.49701544025,TRUE,TRUE
"1656",2020-06-09,"positive","CT",44179,"Training",41839.5431799675,50690.270112075,56181.25775295,61193.783878425,75183.20352972,FALSE,TRUE
"1657",2020-06-10,"death","CT",4120,"Training",3478.21190646682,3917.483876295,4231.906536825,4614.747054885,5628.96870438375,TRUE,TRUE
"1658",2020-06-10,"positive","CT",44347,"Training",41966.2000006425,50841.52741305,56346.68706975,61372.226492775,75381.2195697,FALSE,TRUE
"1659",2020-06-11,"death","CT",4146,"Training",3493.85380098975,3932.40460239,4246.6133457,4629.02602932,5645.7050528835,TRUE,TRUE
"1660",2020-06-11,"positive","CT",44461,"Training",42086.305606455,50987.8824444,56506.5901917,61544.251590525,75571.801986285,FALSE,TRUE
"1661",2020-06-12,"death","CT",4159,"Training",3508.9444130103,3946.8529279575,4260.91014657,4644.338936985,5661.7809319665,TRUE,TRUE
"1662",2020-06-12,"positive","CT",44689,"Training",42202.0972149975,51129.513470475,56660.9671188,61710.572229075,75755.4766593075,FALSE,TRUE
"1663",2020-06-13,"death","CT",4186,"Training",3523.50531251483,3959.7770933325,4274.81476587,4659.4735803,5677.23021185925,TRUE,TRUE
"1664",2020-06-13,"positive","CT",44994,"Training",42322.7287006425,51266.598755625,56801.7959553,61871.188408425,75932.430766335,FALSE,TRUE
"1665",2020-06-14,"death","CT",4201,"Training",3537.5733110916,3972.2021185275,4288.202418555,4673.8149472575,5692.034174805,TRUE,TRUE
"1666",2020-06-14,"positive","CT",45088,"Training",42441.871678965,51404.575362525,56937.09859695,62021.643519825,76103.0208360675,FALSE,TRUE
"1667",2020-06-15,"death","CT",4204,"Training",3551.161332906,3984.2706150225,4301.073104625,4685.4021300075,5706.26590918725,TRUE,TRUE
"1668",2020-06-15,"positive","CT",45235,"Training",42557.58306855,51538.095360675,57076.50131865,62165.859378975,76267.3983932025,FALSE,TRUE
"1669",2020-06-16,"death","CT",4210,"Training",3564.20288535548,3995.9825828175,4313.42682408,4696.4188668375,5719.97800298925,TRUE,TRUE
"1670",2020-06-16,"positive","CT",45349,"Training",42669.5241671325,51667.693543125,57212.8735464,62304.8164398,76426.1249704425,FALSE,TRUE
"1671",2020-06-17,"death","CT",4219,"Training",3576.043470879,4007.2667161725,4325.317056225,4707.03450888,5732.1240444765,TRUE,TRUE
"1672",2020-06-17,"positive","CT",45429,"Training",42778.0515034125,51793.2807777,57338.54991315,62438.960363175,76578.995563785,FALSE,TRUE
"1673",2020-06-18,"death","CT",4226,"Training",3587.43367152225,4018.1230150875,4336.761627495,4717.284709005,5743.5971380425,TRUE,TRUE
"1674",2020-06-18,"positive","CT",45440,"Training",42883.6909572225,51915.03532875,57454.77826935,62568.6476778,76726.5538794975,FALSE,TRUE
"1675",2020-06-19,"death","CT",4238,"Training",3598.351471638,4028.5871324325,4348.04576085,4727.1694672125,5754.66111492525,TRUE,TRUE
"1676",2020-06-19,"positive","CT",45557,"Training",42986.27317743,52033.135460625,57558.7063854,62694.1457802,76868.9692687125,FALSE,TRUE
"1677",2020-06-20,"death","CT",4251,"Training",3608.85569846175,4038.6590682075,4358.973365505,4736.73334959,5765.2954747245,TRUE,TRUE
"1678",2020-06-20,"positive","CT",45715,"Training",43085.9675151675,52148.0268342,57660.13880055,62815.18727385,77006.24173143,FALSE,TRUE
"1679",2020-06-21,"death","CT",4260,"Training",3619.02033169875,4048.7666568525,4369.08095415,4745.9763561375,5775.5563707105,TRUE,TRUE
"1680",2020-06-21,"positive","CT",45755,"Training",43182.6046193025,52259.531185125,57758.89725045,62932.217819625,77139.08432505,FALSE,TRUE
"1681",2020-06-22,"death","CT",4263,"Training",3628.83021887925,4058.50880358,4379.117237055,4754.9430529425,5785.47767310975,TRUE,TRUE
"1682",2020-06-22,"positive","CT",45782,"Training",43277.0668983675,52368.628967325,57854.9817351,63045.50481405,77267.32769844,FALSE,TRUE
"1683",2020-06-23,"death","CT",4277,"Training",3639.20876933625,4067.867681955,4389.028734915,4763.6067003525,5795.05938192225,TRUE,TRUE
"1684",2020-06-23,"positive","CT",45899,"Training",43368.9978236625,52478.8854678,57948.3922545,63152.017763175,77391.1233762975,FALSE,TRUE
"1685",2020-06-24,"death","CT",4287,"Training",3648.64430138175,4076.94133737,4398.53022477,4772.011864455,5804.75072331,TRUE,TRUE
"1686",2020-06-24,"positive","CT",45913,"Training",43458.584572755,52585.66581345,58043.9419461,63247.567454775,77510.8457137575,FALSE,TRUE
"1687",2020-06-25,"death","CT",4298,"Training",3657.79282782375,4085.67629052,4407.354310095,4780.925081955,5815.20681875925,TRUE,TRUE
"1688",2020-06-25,"positive","CT",45994,"Training",43545.9964967775,52689.41566515,58138.4220516,63335.71917585,77626.3075332525,FALSE,TRUE
"1689",2020-06-26,"death","CT",4307,"Training",3666.61691314875,4094.1171074925,4416.28535403,4790.373092505,5825.375908605,TRUE,TRUE
"1690",2020-06-26,"positive","CT",46059,"Training",43631.251422165,52790.045890725,58236.28917975,63420.483874275,77738.2218921825,FALSE,TRUE
"1691",2020-06-27,"death","CT",4311,"Training",3675.137057757,4102.0676975025,4424.521167,4798.73369052,5835.205404864,TRUE,TRUE
"1692",2020-06-27,"positive","CT",46206,"Training",43714.6702247475,52873.830135225,58330.9475496,63501.86155005,77846.2322618475,FALSE,TRUE
"1693",2020-06-28,"death","CT",4316,"Training",3683.33454389175,4109.92024212,4432.026096135,4806.6575408775,5844.746112876,TRUE,TRUE
"1694",2020-06-28,"positive","CT",46303,"Training",43795.91420226,52969.29069465,58424.0015403,63580.29786405,77950.86452208,FALSE,TRUE
"1695",2020-06-29,"death","CT",4320,"Training",3691.220067414,4117.318212645,4439.299281615,4813.868333835,5854.001597928,TRUE,TRUE
"1696",2020-06-29,"positive","CT",46362,"Training",43875.52706097,53070.18831675,58519.9077606,63655.7036841,78051.9493217475,FALSE,TRUE
"1697",2020-06-30,"death","CT",4322,"Training",3698.85780348975,4124.4933527325,4446.394202745,4821.2395647075,5863.0057302465,TRUE,TRUE
"1698",2020-06-30,"positive","CT",46514,"Training",43953.5088008775,53158.42917,58611.5356365,63728.4355389,78149.84318955,FALSE,TRUE
"1699",2020-07-01,"death","CT",4324,"Training",3706.23081700575,4131.4278359475,4453.275206655,4828.43253123,5871.7585098315,TRUE,TRUE
"1700",2020-07-01,"positive","CT",46572,"Training",44029.8415955475,53233.211064825,58693.71550185,63798.226031925,78250.2862375575,FALSE,TRUE
"1701",2020-07-02,"death","CT",4326,"Training",3713.374760832,4138.2018812475,4460.74448292,4835.5987581,5880.2617193265,TRUE,TRUE
"1702",2020-07-02,"positive","CT",46646,"Training",44104.543271415,53306.7451092,58774.1127237,63908.30426805,78357.717248085,FALSE,TRUE
"1703",2020-07-03,"death","CT",4335,"Training",3720.287852325,4144.75309611,4468.356370665,4842.604547055,5888.513576088,TRUE,TRUE
"1704",2020-07-03,"positive","CT",46717,"Training",44170.16237865,53388.7467102,58856.4708534,64017.75857895,78461.9395003125,FALSE,TRUE
"1705",2020-07-04,"death","CT",4335,"Training",3726.990591885,4151.0903937525,4475.78999406,4849.36076592,5896.5515156295,TRUE,TRUE
"1706",2020-07-04,"positive","CT",46717,"Training",44230.932695565,53471.372236425,58932.4114665,64105.732035675,78564.0314935575,FALSE,TRUE
"1707",2020-07-05,"death","CT",4335,"Training",3733.46247911175,4157.2761666975,4482.617518665,4855.7693693025,5904.35682019425,TRUE,TRUE
"1708",2020-07-05,"positive","CT",46717,"Training",44290.0897201125,53540.538804225,59004.7867926,64181.40525225,78664.438888695,FALSE,TRUE
