"date","numDate","state","fips","variable","value"
2020-03-21,81,"VT",50,"deathIncrease",0
2020-03-21,81,"WA",53,"deathIncrease",7
2020-03-21,81,"WI",55,"deathIncrease",1
2020-03-21,81,"WV",54,"deathIncrease",0
2020-03-21,81,"WY",56,"deathIncrease",0
2020-03-22,82,"AK",2,"deathIncrease",0
2020-03-22,82,"AL",1,"deathIncrease",0
2020-03-22,82,"AR",5,"deathIncrease",0
2020-03-22,82,"AZ",4,"deathIncrease",1
2020-03-22,82,"CA",6,"deathIncrease",3
2020-03-22,82,"CO",8,"deathIncrease",1
2020-03-22,82,"CT",9,"deathIncrease",1
2020-03-22,82,"DC",11,"deathIncrease",0
2020-03-22,82,"DE",10,"deathIncrease",0
2020-03-22,82,"FL",12,"deathIncrease",1
2020-03-22,82,"GA",13,"deathIncrease",9
2020-03-22,82,"GU",66,"deathIncrease",1
2020-03-22,82,"HI",15,"deathIncrease",0
2020-03-22,82,"IA",19,"deathIncrease",0
2020-03-22,82,"ID",16,"deathIncrease",0
2020-03-22,82,"IL",17,"deathIncrease",3
2020-03-22,82,"IN",18,"deathIncrease",2
2020-03-22,82,"KS",20,"deathIncrease",0
2020-03-22,82,"KY",21,"deathIncrease",1
2020-03-22,82,"LA",22,"deathIncrease",4
2020-03-22,82,"MA",25,"deathIncrease",4
2020-03-22,82,"MD",24,"deathIncrease",1
2020-03-22,82,"ME",23,"deathIncrease",0
2020-03-22,82,"MI",26,"deathIncrease",13
2020-03-22,82,"MN",27,"deathIncrease",0
2020-03-22,82,"MO",29,"deathIncrease",0
2020-03-22,82,"MS",28,"deathIncrease",0
2020-03-22,82,"MT",30,"deathIncrease",0
2020-03-22,82,"NC",37,"deathIncrease",0
2020-03-22,82,"ND",38,"deathIncrease",0
2020-03-22,82,"NE",31,"deathIncrease",0
2020-03-22,82,"NH",33,"deathIncrease",0
2020-03-22,82,"NJ",34,"deathIncrease",4
2020-03-22,82,"NM",35,"deathIncrease",0
2020-03-22,82,"NV",32,"deathIncrease",2
2020-03-22,82,"NY",36,"deathIncrease",70
2020-03-22,82,"OH",39,"deathIncrease",0
2020-03-22,82,"OK",40,"deathIncrease",1
2020-03-22,82,"OR",41,"deathIncrease",1
2020-03-22,82,"PA",42,"deathIncrease",0
2020-03-22,82,"PR",72,"deathIncrease",1
2020-03-22,82,"RI",44,"deathIncrease",0
2020-03-22,82,"SC",45,"deathIncrease",2
2020-03-22,82,"SD",46,"deathIncrease",0
2020-03-22,82,"TN",47,"deathIncrease",0
2020-03-22,82,"TX",48,"deathIncrease",0
2020-03-22,82,"UT",49,"deathIncrease",1
2020-03-22,82,"VA",51,"deathIncrease",1
2020-03-22,82,"VT",50,"deathIncrease",0
2020-03-22,82,"WA",53,"deathIncrease",15
2020-03-22,82,"WI",55,"deathIncrease",0
2020-03-22,82,"WV",54,"deathIncrease",0
2020-03-22,82,"WY",56,"deathIncrease",0
2020-03-23,83,"AK",2,"deathIncrease",0
2020-03-23,83,"AL",1,"deathIncrease",0
2020-03-23,83,"AR",5,"deathIncrease",0
2020-03-23,83,"AZ",4,"deathIncrease",0
2020-03-23,83,"CA",6,"deathIncrease",0
2020-03-23,83,"CO",8,"deathIncrease",1
2020-03-23,83,"CT",9,"deathIncrease",5
2020-03-23,83,"DC",11,"deathIncrease",1
2020-03-23,83,"DE",10,"deathIncrease",0
2020-03-23,83,"FL",12,"deathIncrease",1
2020-03-23,83,"GA",13,"deathIncrease",2
2020-03-23,83,"GU",66,"deathIncrease",0
2020-03-23,83,"HI",15,"deathIncrease",0
2020-03-23,83,"IA",19,"deathIncrease",0
2020-03-23,83,"ID",16,"deathIncrease",0
2020-03-23,83,"IL",17,"deathIncrease",3
2020-03-23,83,"IN",18,"deathIncrease",1
2020-03-23,83,"KS",20,"deathIncrease",0
2020-03-23,83,"KY",21,"deathIncrease",0
2020-03-23,83,"LA",22,"deathIncrease",14
2020-03-23,83,"MA",25,"deathIncrease",6
2020-03-23,83,"MD",24,"deathIncrease",0
2020-03-23,83,"ME",23,"deathIncrease",0
2020-03-23,83,"MI",26,"deathIncrease",21
2020-03-23,83,"MN",27,"deathIncrease",0
2020-03-23,83,"MO",29,"deathIncrease",0
2020-03-23,83,"MS",28,"deathIncrease",0
2020-03-23,83,"MT",30,"deathIncrease",0
2020-03-23,83,"NC",37,"deathIncrease",0
2020-03-23,83,"ND",38,"deathIncrease",0
2020-03-23,83,"NE",31,"deathIncrease",0
2020-03-23,83,"NH",33,"deathIncrease",0
2020-03-23,83,"NJ",34,"deathIncrease",7
2020-03-23,83,"NM",35,"deathIncrease",0
2020-03-23,83,"NV",32,"deathIncrease",1
2020-03-23,83,"NY",36,"deathIncrease",0
2020-03-23,83,"OH",39,"deathIncrease",3
2020-03-23,83,"OK",40,"deathIncrease",0
2020-03-23,83,"OR",41,"deathIncrease",1
2020-03-23,83,"PA",42,"deathIncrease",4
2020-03-23,83,"PR",72,"deathIncrease",1
2020-03-23,83,"RI",44,"deathIncrease",0
2020-03-23,83,"SC",45,"deathIncrease",2
2020-03-23,83,"SD",46,"deathIncrease",0
2020-03-23,83,"TN",47,"deathIncrease",2
2020-03-23,83,"TX",48,"deathIncrease",3
2020-03-23,83,"UT",49,"deathIncrease",0
2020-03-23,83,"VA",51,"deathIncrease",3
2020-03-23,83,"VT",50,"deathIncrease",3
2020-03-23,83,"WA",53,"deathIncrease",11
2020-03-23,83,"WI",55,"deathIncrease",1
2020-03-23,83,"WV",54,"deathIncrease",0
2020-03-23,83,"WY",56,"deathIncrease",0
2020-03-24,84,"AK",2,"deathIncrease",0
2020-03-24,84,"AL",1,"deathIncrease",0
2020-03-24,84,"AR",5,"deathIncrease",0
2020-03-24,84,"AZ",4,"deathIncrease",3
2020-03-24,84,"CA",6,"deathIncrease",13
2020-03-24,84,"CO",8,"deathIncrease",1
2020-03-24,84,"CT",9,"deathIncrease",2
2020-03-24,84,"DC",11,"deathIncrease",0
2020-03-24,84,"DE",10,"deathIncrease",1
2020-03-24,84,"FL",12,"deathIncrease",4
2020-03-24,84,"GA",13,"deathIncrease",7
2020-03-24,84,"GU",66,"deathIncrease",0
2020-03-24,84,"HI",15,"deathIncrease",0
2020-03-24,84,"IA",19,"deathIncrease",0
2020-03-24,84,"ID",16,"deathIncrease",0
2020-03-24,84,"IL",17,"deathIncrease",4
2020-03-24,84,"IN",18,"deathIncrease",5
2020-03-24,84,"KS",20,"deathIncrease",0
2020-03-24,84,"KY",21,"deathIncrease",1
2020-03-24,84,"LA",22,"deathIncrease",12
2020-03-24,84,"MA",25,"deathIncrease",9
2020-03-24,84,"MD",24,"deathIncrease",1
2020-03-24,84,"ME",23,"deathIncrease",0
2020-03-24,84,"MI",26,"deathIncrease",29
2020-03-24,84,"MN",27,"deathIncrease",0
2020-03-24,84,"MO",29,"deathIncrease",0
2020-03-24,84,"MS",28,"deathIncrease",0
2020-03-24,84,"MT",30,"deathIncrease",0
2020-03-24,84,"NC",37,"deathIncrease",0
2020-03-24,84,"ND",38,"deathIncrease",0
2020-03-24,84,"NE",31,"deathIncrease",0
2020-03-24,84,"NH",33,"deathIncrease",1
2020-03-24,84,"NJ",34,"deathIncrease",17
2020-03-24,84,"NM",35,"deathIncrease",0
2020-03-24,84,"NV",32,"deathIncrease",5
2020-03-24,84,"NY",36,"deathIncrease",96
2020-03-24,84,"OH",39,"deathIncrease",2
2020-03-24,84,"OK",40,"deathIncrease",1
2020-03-24,84,"OR",41,"deathIncrease",3
2020-03-24,84,"PA",42,"deathIncrease",1
2020-03-24,84,"PR",72,"deathIncrease",0
2020-03-24,84,"RI",44,"deathIncrease",0
2020-03-24,84,"SC",45,"deathIncrease",0
2020-03-24,84,"SD",46,"deathIncrease",0
2020-03-24,84,"TN",47,"deathIncrease",0
2020-03-24,84,"TX",48,"deathIncrease",1
2020-03-24,84,"UT",49,"deathIncrease",0
2020-03-24,84,"VA",51,"deathIncrease",1
2020-03-24,84,"VT",50,"deathIncrease",2
2020-03-24,84,"WA",53,"deathIncrease",9
2020-03-24,84,"WI",55,"deathIncrease",0
2020-03-24,84,"WV",54,"deathIncrease",0
2020-03-24,84,"WY",56,"deathIncrease",0
2020-03-25,85,"AK",2,"deathIncrease",1
2020-03-25,85,"AL",1,"deathIncrease",0
2020-03-25,85,"AR",5,"deathIncrease",2
2020-03-25,85,"AZ",4,"deathIncrease",1
2020-03-25,85,"CA",6,"deathIncrease",13
2020-03-25,85,"CO",8,"deathIncrease",4
2020-03-25,85,"CT",9,"deathIncrease",7
2020-03-25,85,"DC",11,"deathIncrease",0
2020-03-25,85,"DE",10,"deathIncrease",1
2020-03-25,85,"FL",12,"deathIncrease",4
2020-03-25,85,"GA",13,"deathIncrease",8
2020-03-25,85,"GU",66,"deathIncrease",0
2020-03-25,85,"HI",15,"deathIncrease",0
2020-03-25,85,"IA",19,"deathIncrease",1
2020-03-25,85,"ID",16,"deathIncrease",0
2020-03-25,85,"IL",17,"deathIncrease",3
2020-03-25,85,"IN",18,"deathIncrease",2
2020-03-25,85,"KS",20,"deathIncrease",1
2020-03-25,85,"KY",21,"deathIncrease",0
2020-03-25,85,"LA",22,"deathIncrease",19
2020-03-25,85,"MA",25,"deathIncrease",7
2020-03-25,85,"MD",24,"deathIncrease",0
2020-03-25,85,"ME",23,"deathIncrease",0
2020-03-25,85,"MI",26,"deathIncrease",25
2020-03-25,85,"MN",27,"deathIncrease",0
2020-03-25,85,"MO",29,"deathIncrease",5
2020-03-25,85,"MS",28,"deathIncrease",1
2020-03-25,85,"MT",30,"deathIncrease",0
2020-03-25,85,"NC",37,"deathIncrease",1
2020-03-25,85,"ND",38,"deathIncrease",0
2020-03-25,85,"NE",31,"deathIncrease",0
2020-03-25,85,"NH",33,"deathIncrease",0
2020-03-25,85,"NJ",34,"deathIncrease",18
2020-03-25,85,"NM",35,"deathIncrease",1
2020-03-25,85,"NV",32,"deathIncrease",0
2020-03-25,85,"NY",36,"deathIncrease",75
2020-03-25,85,"OH",39,"deathIncrease",2
2020-03-25,85,"OK",40,"deathIncrease",2
2020-03-25,85,"OR",41,"deathIncrease",0
2020-03-25,85,"PA",42,"deathIncrease",4
2020-03-25,85,"PR",72,"deathIncrease",0
2020-03-25,85,"RI",44,"deathIncrease",0
2020-03-25,85,"SC",45,"deathIncrease",2
2020-03-25,85,"SD",46,"deathIncrease",0
2020-03-25,85,"TN",47,"deathIncrease",1
2020-03-25,85,"TX",48,"deathIncrease",3
2020-03-25,85,"UT",49,"deathIncrease",0
2020-03-25,85,"VA",51,"deathIncrease",2
2020-03-25,85,"VI",78,"deathIncrease",0
2020-03-25,85,"VT",50,"deathIncrease",1
2020-03-25,85,"WA",53,"deathIncrease",13
2020-03-25,85,"WI",55,"deathIncrease",2
2020-03-25,85,"WV",54,"deathIncrease",0
2020-03-25,85,"WY",56,"deathIncrease",0
2020-03-26,86,"AK",2,"deathIncrease",0
2020-03-26,86,"AL",1,"deathIncrease",1
2020-03-26,86,"AR",5,"deathIncrease",1
2020-03-26,86,"AZ",4,"deathIncrease",2
2020-03-26,86,"CA",6,"deathIncrease",12
2020-03-26,86,"CO",8,"deathIncrease",8
2020-03-26,86,"CT",9,"deathIncrease",2
2020-03-26,86,"DC",11,"deathIncrease",1
2020-03-26,86,"DE",10,"deathIncrease",1
2020-03-26,86,"FL",12,"deathIncrease",6
2020-03-26,86,"GA",13,"deathIncrease",8
2020-03-26,86,"GU",66,"deathIncrease",0
2020-03-26,86,"HI",15,"deathIncrease",0
2020-03-26,86,"IA",19,"deathIncrease",0
2020-03-26,86,"ID",16,"deathIncrease",0
2020-03-26,86,"IL",17,"deathIncrease",7
2020-03-26,86,"IN",18,"deathIncrease",3
2020-03-26,86,"KS",20,"deathIncrease",0
2020-03-26,86,"KY",21,"deathIncrease",0
2020-03-26,86,"LA",22,"deathIncrease",18
2020-03-26,86,"MA",25,"deathIncrease",9
2020-03-26,86,"MD",24,"deathIncrease",2
2020-03-26,86,"ME",23,"deathIncrease",0
2020-03-26,86,"MI",26,"deathIncrease",48
2020-03-26,86,"MN",27,"deathIncrease",1
2020-03-26,86,"MO",29,"deathIncrease",0
2020-03-26,86,"MS",28,"deathIncrease",4
2020-03-26,86,"MT",30,"deathIncrease",0
2020-03-26,86,"NC",37,"deathIncrease",1
2020-03-26,86,"ND",38,"deathIncrease",0
2020-03-26,86,"NE",31,"deathIncrease",0
2020-03-26,86,"NH",33,"deathIncrease",0
2020-03-26,86,"NJ",34,"deathIncrease",19
2020-03-26,86,"NM",35,"deathIncrease",0
2020-03-26,86,"NV",32,"deathIncrease",4
2020-03-26,86,"NY",36,"deathIncrease",100
2020-03-26,86,"OH",39,"deathIncrease",5
2020-03-26,86,"OK",40,"deathIncrease",2
2020-03-26,86,"OR",41,"deathIncrease",3
2020-03-26,86,"PA",42,"deathIncrease",5
2020-03-26,86,"PR",72,"deathIncrease",0
2020-03-26,86,"RI",44,"deathIncrease",0
2020-03-26,86,"SC",45,"deathIncrease",2
2020-03-26,86,"SD",46,"deathIncrease",0
2020-03-26,86,"TN",47,"deathIncrease",0
2020-03-26,86,"TX",48,"deathIncrease",6
2020-03-26,86,"UT",49,"deathIncrease",0
2020-03-26,86,"VA",51,"deathIncrease",4
2020-03-26,86,"VI",78,"deathIncrease",0
2020-03-26,86,"VT",50,"deathIncrease",1
2020-03-26,86,"WA",53,"deathIncrease",24
2020-03-26,86,"WI",55,"deathIncrease",1
2020-03-26,86,"WV",54,"deathIncrease",0
2020-03-26,86,"WY",56,"deathIncrease",0
2020-03-27,87,"AK",2,"deathIncrease",0
2020-03-27,87,"AL",1,"deathIncrease",2
2020-03-27,87,"AR",5,"deathIncrease",0
2020-03-27,87,"AZ",4,"deathIncrease",5
2020-03-27,87,"CA",6,"deathIncrease",13
2020-03-27,87,"CO",8,"deathIncrease",5
2020-03-27,87,"CT",9,"deathIncrease",6
2020-03-27,87,"DC",11,"deathIncrease",0
2020-03-27,87,"DE",10,"deathIncrease",2
2020-03-27,87,"FL",12,"deathIncrease",6
2020-03-27,87,"GA",13,"deathIncrease",16
2020-03-27,87,"GU",66,"deathIncrease",0
2020-03-27,87,"HI",15,"deathIncrease",0
2020-03-27,87,"IA",19,"deathIncrease",2
2020-03-27,87,"ID",16,"deathIncrease",3
2020-03-27,87,"IL",17,"deathIncrease",8
2020-03-27,87,"IN",18,"deathIncrease",7
2020-03-27,87,"KS",20,"deathIncrease",1
2020-03-27,87,"KY",21,"deathIncrease",2
2020-03-27,87,"LA",22,"deathIncrease",36
2020-03-27,87,"MA",25,"deathIncrease",15
2020-03-27,87,"MD",24,"deathIncrease",3
2020-03-27,87,"ME",23,"deathIncrease",1
2020-03-27,87,"MI",26,"deathIncrease",53
2020-03-27,87,"MN",27,"deathIncrease",2
2020-03-27,87,"MO",29,"deathIncrease",0
2020-03-27,87,"MS",28,"deathIncrease",2
2020-03-27,87,"MT",30,"deathIncrease",0
2020-03-27,87,"NC",37,"deathIncrease",1
2020-03-27,87,"ND",38,"deathIncrease",0
2020-03-27,87,"NE",31,"deathIncrease",0
2020-03-27,87,"NH",33,"deathIncrease",0
2020-03-27,87,"NJ",34,"deathIncrease",27
2020-03-27,87,"NM",35,"deathIncrease",0
2020-03-27,87,"NV",32,"deathIncrease",4
2020-03-27,87,"NY",36,"deathIncrease",134
2020-03-27,87,"OH",39,"deathIncrease",4
2020-03-27,87,"OK",40,"deathIncrease",1
2020-03-27,87,"OR",41,"deathIncrease",1
2020-03-27,87,"PA",42,"deathIncrease",6
2020-03-27,87,"PR",72,"deathIncrease",1
2020-03-27,87,"RI",44,"deathIncrease",0
2020-03-27,87,"SC",45,"deathIncrease",0
2020-03-27,87,"SD",46,"deathIncrease",0
2020-03-27,87,"TN",47,"deathIncrease",3
2020-03-27,87,"TX",48,"deathIncrease",5
2020-03-27,87,"UT",49,"deathIncrease",1
2020-03-27,87,"VA",51,"deathIncrease",1
2020-03-27,87,"VI",78,"deathIncrease",0
2020-03-27,87,"VT",50,"deathIncrease",1
2020-03-27,87,"WA",53,"deathIncrease",16
2020-03-27,87,"WI",55,"deathIncrease",5
2020-03-27,87,"WV",54,"deathIncrease",0
2020-03-27,87,"WY",56,"deathIncrease",0
2020-03-28,88,"AK",2,"deathIncrease",1
2020-03-28,88,"AL",1,"deathIncrease",0
2020-03-28,88,"AR",5,"deathIncrease",2
2020-03-28,88,"AZ",4,"deathIncrease",2
2020-03-28,88,"CA",6,"deathIncrease",23
2020-03-28,88,"CO",8,"deathIncrease",7
2020-03-28,88,"CT",9,"deathIncrease",0
2020-03-28,88,"DC",11,"deathIncrease",1
2020-03-28,88,"DE",10,"deathIncrease",4
2020-03-28,88,"FL",12,"deathIncrease",20
2020-03-28,88,"GA",13,"deathIncrease",5
2020-03-28,88,"GU",66,"deathIncrease",0
2020-03-28,88,"HI",15,"deathIncrease",0
2020-03-28,88,"IA",19,"deathIncrease",0
2020-03-28,88,"ID",16,"deathIncrease",1
2020-03-28,88,"IL",17,"deathIncrease",13
2020-03-28,88,"IN",18,"deathIncrease",7
2020-03-28,88,"KS",20,"deathIncrease",1
2020-03-28,88,"KY",21,"deathIncrease",2
2020-03-28,88,"LA",22,"deathIncrease",18
2020-03-28,88,"MA",25,"deathIncrease",15
2020-03-28,88,"MD",24,"deathIncrease",7
2020-03-28,88,"ME",23,"deathIncrease",0
2020-03-28,88,"MI",26,"deathIncrease",71
2020-03-28,88,"MN",27,"deathIncrease",1
2020-03-28,88,"MO",29,"deathIncrease",2
2020-03-28,88,"MS",28,"deathIncrease",5
2020-03-28,88,"MT",30,"deathIncrease",1
2020-03-28,88,"NC",37,"deathIncrease",1
2020-03-28,88,"ND",38,"deathIncrease",1
2020-03-28,88,"NE",31,"deathIncrease",2
2020-03-28,88,"NH",33,"deathIncrease",1
2020-03-28,88,"NJ",34,"deathIncrease",32
2020-03-28,88,"NM",35,"deathIncrease",0
2020-03-28,88,"NV",32,"deathIncrease",4
2020-03-28,88,"NY",36,"deathIncrease",209
2020-03-28,88,"OH",39,"deathIncrease",6
2020-03-28,88,"OK",40,"deathIncrease",7
2020-03-28,88,"OR",41,"deathIncrease",1
2020-03-28,88,"PA",42,"deathIncrease",12
2020-03-28,88,"PR",72,"deathIncrease",0
2020-03-28,88,"RI",44,"deathIncrease",0
2020-03-28,88,"SC",45,"deathIncrease",4
2020-03-28,88,"SD",46,"deathIncrease",0
2020-03-28,88,"TN",47,"deathIncrease",0
2020-03-28,88,"TX",48,"deathIncrease",4
2020-03-28,88,"UT",49,"deathIncrease",0
2020-03-28,88,"VA",51,"deathIncrease",3
2020-03-28,88,"VI",78,"deathIncrease",0
2020-03-28,88,"VT",50,"deathIncrease",2
2020-03-28,88,"WA",53,"deathIncrease",21
2020-03-28,88,"WI",55,"deathIncrease",0
2020-03-28,88,"WV",54,"deathIncrease",0
2020-03-28,88,"WY",56,"deathIncrease",0
2020-03-29,89,"AK",2,"deathIncrease",0
2020-03-29,89,"AL",1,"deathIncrease",1
2020-03-29,89,"AR",5,"deathIncrease",1
2020-03-29,89,"AZ",4,"deathIncrease",2
2020-03-29,89,"CA",6,"deathIncrease",22
2020-03-29,89,"CO",8,"deathIncrease",13
2020-03-29,89,"CT",9,"deathIncrease",7
2020-03-29,89,"DC",11,"deathIncrease",1
2020-03-29,89,"DE",10,"deathIncrease",1
2020-03-29,89,"FL",12,"deathIncrease",2
2020-03-29,89,"GA",13,"deathIncrease",11
2020-03-29,89,"GU",66,"deathIncrease",0
2020-03-29,89,"HI",15,"deathIncrease",0
2020-03-29,89,"IA",19,"deathIncrease",1
2020-03-29,89,"ID",16,"deathIncrease",1
2020-03-29,89,"IL",17,"deathIncrease",18
2020-03-29,89,"IN",18,"deathIncrease",1
2020-03-29,89,"KS",20,"deathIncrease",1
2020-03-29,89,"KY",21,"deathIncrease",1
2020-03-29,89,"LA",22,"deathIncrease",14
2020-03-29,89,"MA",25,"deathIncrease",27
2020-03-29,89,"MD",24,"deathIncrease",7
2020-03-29,89,"ME",23,"deathIncrease",2
2020-03-29,89,"MI",26,"deathIncrease",68
2020-03-29,89,"MN",27,"deathIncrease",4
2020-03-29,89,"MO",29,"deathIncrease",0
2020-03-29,89,"MS",28,"deathIncrease",1
2020-03-29,89,"MT",30,"deathIncrease",0
2020-03-29,89,"NC",37,"deathIncrease",0
2020-03-29,89,"ND",38,"deathIncrease",0
2020-03-29,89,"NE",31,"deathIncrease",0
2020-03-29,89,"NH",33,"deathIncrease",0
2020-03-29,89,"NJ",34,"deathIncrease",21
2020-03-29,89,"NM",35,"deathIncrease",1
2020-03-29,89,"NV",32,"deathIncrease",3
2020-03-29,89,"NY",36,"deathIncrease",237
2020-03-29,89,"OH",39,"deathIncrease",4
2020-03-29,89,"OK",40,"deathIncrease",1
2020-03-29,89,"OR",41,"deathIncrease",0
2020-03-29,89,"PA",42,"deathIncrease",4
2020-03-29,89,"PR",72,"deathIncrease",2
2020-03-29,89,"RI",44,"deathIncrease",3
2020-03-29,89,"SC",45,"deathIncrease",3
2020-03-29,89,"SD",46,"deathIncrease",0
2020-03-29,89,"TN",47,"deathIncrease",1
2020-03-29,89,"TX",48,"deathIncrease",7
2020-03-29,89,"UT",49,"deathIncrease",0
2020-03-29,89,"VA",51,"deathIncrease",5
2020-03-29,89,"VI",78,"deathIncrease",0
2020-03-29,89,"VT",50,"deathIncrease",0
2020-03-29,89,"WA",53,"deathIncrease",17
2020-03-29,89,"WI",55,"deathIncrease",0
2020-03-29,89,"WV",54,"deathIncrease",0
2020-03-29,89,"WY",56,"deathIncrease",0
2020-03-30,90,"AK",2,"deathIncrease",1
2020-03-30,90,"AL",1,"deathIncrease",2
2020-03-30,90,"AR",5,"deathIncrease",1
2020-03-30,90,"AZ",4,"deathIncrease",3
2020-03-30,90,"CA",6,"deathIncrease",10
2020-03-30,90,"CO",8,"deathIncrease",7
2020-03-30,90,"CT",9,"deathIncrease",2
2020-03-30,90,"DC",11,"deathIncrease",4
2020-03-30,90,"DE",10,"deathIncrease",1
2020-03-30,90,"FL",12,"deathIncrease",7
2020-03-30,90,"GA",13,"deathIncrease",7
2020-03-30,90,"GU",66,"deathIncrease",0
2020-03-30,90,"HI",15,"deathIncrease",0
2020-03-30,90,"IA",19,"deathIncrease",2
2020-03-30,90,"ID",16,"deathIncrease",1
2020-03-30,90,"IL",17,"deathIncrease",8
2020-03-30,90,"IN",18,"deathIncrease",3
2020-03-30,90,"KS",20,"deathIncrease",2
2020-03-30,90,"KY",21,"deathIncrease",0
2020-03-30,90,"LA",22,"deathIncrease",34
2020-03-30,90,"MA",25,"deathIncrease",25
2020-03-30,90,"MD",24,"deathIncrease",11
2020-03-30,90,"ME",23,"deathIncrease",0
2020-03-30,90,"MI",26,"deathIncrease",86
2020-03-30,90,"MN",27,"deathIncrease",1
2020-03-30,90,"MO",29,"deathIncrease",3
2020-03-30,90,"MS",28,"deathIncrease",2
2020-03-30,90,"MT",30,"deathIncrease",3
2020-03-30,90,"NC",37,"deathIncrease",2
2020-03-30,90,"ND",38,"deathIncrease",1
2020-03-30,90,"NE",31,"deathIncrease",0
2020-03-30,90,"NH",33,"deathIncrease",1
2020-03-30,90,"NJ",34,"deathIncrease",37
2020-03-30,90,"NM",35,"deathIncrease",0
2020-03-30,90,"NV",32,"deathIncrease",4
2020-03-30,90,"NY",36,"deathIncrease",253
2020-03-30,90,"OH",39,"deathIncrease",10
2020-03-30,90,"OK",40,"deathIncrease",1
2020-03-30,90,"OR",41,"deathIncrease",3
2020-03-30,90,"PA",42,"deathIncrease",11
2020-03-30,90,"PR",72,"deathIncrease",1
2020-03-30,90,"RI",44,"deathIncrease",1
2020-03-30,90,"SC",45,"deathIncrease",2
2020-03-30,90,"SD",46,"deathIncrease",0
2020-03-30,90,"TN",47,"deathIncrease",6
2020-03-30,90,"TX",48,"deathIncrease",0
2020-03-30,90,"UT",49,"deathIncrease",2
2020-03-30,90,"VA",51,"deathIncrease",3
2020-03-30,90,"VI",78,"deathIncrease",0
2020-03-30,90,"VT",50,"deathIncrease",0
2020-03-30,90,"WA",53,"deathIncrease",11
2020-03-30,90,"WI",55,"deathIncrease",1
2020-03-30,90,"WV",54,"deathIncrease",1
2020-03-30,90,"WY",56,"deathIncrease",0
2020-03-31,91,"AK",2,"deathIncrease",0
2020-03-31,91,"AL",1,"deathIncrease",7
2020-03-31,91,"AR",5,"deathIncrease",1
2020-03-31,91,"AZ",4,"deathIncrease",4
2020-03-31,91,"CA",6,"deathIncrease",20
2020-03-31,91,"CO",8,"deathIncrease",0
2020-03-31,91,"CT",9,"deathIncrease",33
2020-03-31,91,"DC",11,"deathIncrease",0
2020-03-31,91,"DE",10,"deathIncrease",1
2020-03-31,91,"FL",12,"deathIncrease",14
2020-03-31,91,"GA",13,"deathIncrease",24
2020-03-31,91,"GU",66,"deathIncrease",1
2020-03-31,91,"HI",15,"deathIncrease",0
2020-03-31,91,"IA",19,"deathIncrease",1
2020-03-31,91,"ID",16,"deathIncrease",1
2020-03-31,91,"IL",17,"deathIncrease",26
2020-03-31,91,"IN",18,"deathIncrease",14
2020-03-31,91,"KS",20,"deathIncrease",1
2020-03-31,91,"KY",21,"deathIncrease",2
2020-03-31,91,"LA",22,"deathIncrease",54
2020-03-31,91,"MA",25,"deathIncrease",29
2020-03-31,91,"MD",24,"deathIncrease",8
2020-03-31,91,"ME",23,"deathIncrease",2
2020-03-31,91,"MI",26,"deathIncrease",114
2020-03-31,91,"MN",27,"deathIncrease",2
2020-03-31,91,"MO",29,"deathIncrease",1
2020-03-31,91,"MS",28,"deathIncrease",4
2020-03-31,91,"MT",30,"deathIncrease",0
2020-03-31,91,"NC",37,"deathIncrease",2
2020-03-31,91,"ND",38,"deathIncrease",1
2020-03-31,91,"NE",31,"deathIncrease",1
2020-03-31,91,"NH",33,"deathIncrease",0
2020-03-31,91,"NJ",34,"deathIncrease",69
2020-03-31,91,"NM",35,"deathIncrease",2
2020-03-31,91,"NV",32,"deathIncrease",5
2020-03-31,91,"NY",36,"deathIncrease",332
2020-03-31,91,"OH",39,"deathIncrease",16
2020-03-31,91,"OK",40,"deathIncrease",6
2020-03-31,91,"OR",41,"deathIncrease",2
2020-03-31,91,"PA",42,"deathIncrease",14
2020-03-31,91,"PR",72,"deathIncrease",2
2020-03-31,91,"RI",44,"deathIncrease",4
2020-03-31,91,"SC",45,"deathIncrease",4
2020-03-31,91,"SD",46,"deathIncrease",0
2020-03-31,91,"TN",47,"deathIncrease",10
2020-03-31,91,"TX",48,"deathIncrease",7
2020-03-31,91,"UT",49,"deathIncrease",1
2020-03-31,91,"VA",51,"deathIncrease",2
2020-03-31,91,"VI",78,"deathIncrease",0
2020-03-31,91,"VT",50,"deathIncrease",1
2020-03-31,91,"WA",53,"deathIncrease",14
2020-03-31,91,"WI",55,"deathIncrease",2
2020-03-31,91,"WV",54,"deathIncrease",0
2020-03-31,91,"WY",56,"deathIncrease",0
2020-04-01,92,"AK",2,"deathIncrease",0
2020-04-01,92,"AL",1,"deathIncrease",13
2020-04-01,92,"AR",5,"deathIncrease",2
2020-04-01,92,"AZ",4,"deathIncrease",5
2020-04-01,92,"CA",6,"deathIncrease",18
2020-04-01,92,"CO",8,"deathIncrease",18
2020-04-01,92,"CT",9,"deathIncrease",16
2020-04-01,92,"DC",11,"deathIncrease",2
2020-04-01,92,"DE",10,"deathIncrease",1
2020-04-01,92,"FL",12,"deathIncrease",10
2020-04-01,92,"GA",13,"deathIncrease",28
2020-04-01,92,"GU",66,"deathIncrease",1
2020-04-01,92,"HI",15,"deathIncrease",1
2020-04-01,92,"IA",19,"deathIncrease",2
2020-04-01,92,"ID",16,"deathIncrease",2
2020-04-01,92,"IL",17,"deathIncrease",42
