"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
171100 1334.23 9.41071 3.91025 15.8284 2.01059 5.5626 0.00671716 127.616 13.9603 7.86378 1.05526 0.336288 0.649645 0.30034 18.4424 3.74932 0.109234 0.169625 7.46862 9.71393 71.4908 0.542261 45.6739 11.6337 16.9489 -54.37911 -1238.13 -1292.509
118400 1901.83 19.4756 4.38406 7.60897 3.16291 5.22619 0.00588412 124.207 13.9647 11.5419 1.23538 0.427559 0.621949 0.28893 18.4872 2.96709 0.198187 0.148393 8.31706 10.8779 70.2326 0.617019 57.224 11.5406 14.7644 -56.33158 -1234.764 -1291.096
40600 1128.26 14.4167 4.13211 13.2463 2.34912 5.00604 0.00378771 125.192 13.9554 10.1336 1.09411 0.20162 0.865784 0.334992 19.3621 4.08612 0.207962 0.0581733 6.10016 10.1876 71.6359 0.588937 55.5892 11.6909 17.0894 -57.39015 -1229.634 -1287.025
107400 2783.51 13.0344 4.21488 15.7642 3.02789 6.13927 0.00610634 124.026 13.9069 11.4655 1.02054 0.264953 0.617382 0.281578 18.8824 3.31149 0.107856 0.231213 7.4452 9.88885 71.8846 0.602223 54.7432 12.0254 23.1264 -56.64687 -1236.18 -1292.827
129000 895.289 11.0452 4.00089 12.5011 2.73538 5.02262 0.00755306 125.245 13.8797 9.99114 1.02563 0.416517 0.685489 0.341619 19.2138 4.76255 0.258918 0.213527 5.15321 9.54716 68.8586 0.594143 47.9367 8.40697 16.4657 -52.05347 -1241.992 -1294.045
126000 1324.02 11.7809 4.38057 15.815 3.10856 5.19841 0.00632483 125.747 13.773 6.98106 1.10586 0.205807 0.652264 0.272524 18.7007 3.43871 0.0962073 0.22641 5.59785 8.95174 71.4362 0.485255 50.6489 9.75756 15.9551 -54.07298 -1238.819 -1292.892
126100 1629.1 9.14237 4.3119 17.8356 3.32001 5.22634 0.00725414 123.184 13.6076 9.03511 1.81131 0.227384 0.727474 0.313803 19.1276 4.06197 0.255439 0.235044 5.23694 8.4557 65.8486 0.544001 50.9812 9.77773 9.38522 -51.20644 -1247.353 -1298.559
173200 2382.34 14.946 4.45511 18.3762 3.2685 5.88781 0.00668594 125.483 13.7876 11.0499 1.12988 0.312562 0.738935 0.223264 19.2637 3.09024 0.0273453 0.175156 7.73984 10.2298 69.1878 0.531323 65.1175 9.94236 17.8759 -57.43893 -1238.809 -1296.248
151600 3188.26 9.1057 4.35546 15.418 3.97969 5.3663 0.00563607 123.616 13.9171 9.81146 1.28259 0.282517 0.693011 0.228606 18.7966 3.12012 0.0186218 0.118992 6.91554 10.6818 70.2052 0.489691 62.3854 13.8168 11.6387 -56.31146 -1237.695 -1294.006
48100 2173.61 16.6619 4.41968 15.8101 4.00885 5.03993 0.00564647 123.158 13.7328 9.88309 1.15915 0.450862 0.604194 0.272409 18.7798 3.73176 0.139147 0.121813 7.13164 10.6715 71.5526 0.555778 58.3627 13.9571 18.4384 -54.73703 -1238.17 -1292.907
115200 1387.13 10.8927 4.04592 10.873 3.24545 5.02759 0.00776639 127.163 13.9997 6.37231 1.06436 0.424779 0.638626 0.300627 19.1359 4.2284 0.181029 0.15215 7.88539 10.7301 67.504 0.636344 55.3102 12.0316 15.7879 -52.37496 -1238.517 -1290.892
156100 1292.86 10.356 4.32239 11.4529 3.04439 5.50161 0.00849274 128.095 13.9655 7.74295 1.23591 0.627972 0.605471 0.30453 19.1019 3.85411 0.264346 0.0975191 6.45606 10.8921 69.6785 0.542058 41.7949 14.0499 18.3989 -53.74337 -1239.122 -1292.865
110500 4543.35 19.215 4.45359 12.3215 5.39085 5.13393 0.00684122 121.202 13.7279 10.1848 1.14714 0.269977 0.749101 0.263397 18.9664 4.76913 0.181691 0.146204 12.6091 11.1824 71.3166 0.624981 51.5329 12.0957 18.3956 -58.43046 -1238.447 -1296.877
102000 2221.21 10.5551 4.4877 10.66 3.44201 5.77553 0.00734034 126.347 13.8857 11.5899 1.04607 0.337642 0.68362 0.223915 18.6089 3.78017 0.0170298 0.280103 6.94264 9.77461 70.2002 0.64488 69.7704 13.5199 20.0456 -57.89314 -1235.76 -1293.654
75600 906.37 10.2573 3.93544 14.2151 2.64969 5.05021 0.00880629 126.093 13.7528 8.0792 1.05404 0.307547 0.782454 0.293283 19.3196 3.4904 0.102542 0.254181 3.26324 8.92167 63.9142 0.495252 55.8084 10.237 21.6821 -52.33335 -1237.448 -1289.781
129100 2177.99 9.05892 4.07158 16.8187 3.3917 5.05452 0.00628856 124.401 13.8606 7.97595 1.00791 0.366401 0.687465 0.400675 19.1198 3.37504 0.5441 0.0874261 6.22913 10.228 69.9229 0.666121 42.8318 12.3427 17.5445 -53.72852 -1240.555 -1294.283
60800 706.379 20.4779 4.43688 12.0093 2.47856 5.77428 0.00726197 121.647 13.7723 10.3964 1.4143 0.338275 0.865902 0.288492 19.2402 4.49146 0.182822 0.132523 6.80864 9.59154 71.3427 0.434203 50.7363 12.6485 13.1356 -55.05959 -1240.821 -1295.88
195800 1055.58 17.542 4.41864 9.10736 2.57278 5.23352 0.00540225 125.007 13.9141 10.2272 1.11863 0.207569 0.656724 0.363015 19.0979 3.80762 0.415828 0.190897 5.7919 8.84787 65.5856 0.59432 54.2601 10.5365 30.0415 -54.32566 -1235.954 -1290.28
198000 1434.58 19.156 4.42342 10.7704 3.57274 5.06035 0.00729823 123.71 13.865 11.144 1.36125 0.411012 0.681417 0.314515 19.3868 4.07411 0.300185 0.205595 6.99685 10.7111 61.9673 0.684882 67.9366 11.6037 17.2268 -53.40078 -1239.686 -1293.087
43800 1507.15 8.62926 4.44339 10.2311 3.01251 5.63405 0.00660518 127.306 13.9376 10.326 1.03957 0.320747 0.639632 0.237724 19.2218 5.22315 0.0443183 0.212723 6.1826 9.91207 70.826 0.594544 64.3801 13.3525 35.8192 -57.63809 -1234.424 -1292.062
50700 2805.94 20.7895 4.03904 15.3523 3.81925 5.25138 0.0062835 125.393 13.8859 8.13144 1.1238 0.233263 0.628277 0.271435 19.3738 3.79864 0.0499225 0.220345 7.06787 8.84273 68.8586 0.679809 71.2827 11.6346 11.4983 -55.71263 -1237.399 -1293.111
198500 1528.71 11.2993 4.47758 13.2213 2.79085 5.4338 0.00507599 125.841 13.8823 11.4682 1.77785 0.378497 0.62476 0.342247 19.2839 3.01623 0.3681 0.143242 3.52636 9.43035 67.6018 0.66137 57.1652 9.47554 18.7471 -54.19301 -1239.068 -1293.261
191800 614.988 19.0261 4.30087 12.7401 2.07139 5.61135 0.00616833 123.612 13.5593 10.3877 1.01509 0.354877 0.679605 0.296445 19.3752 3.4894 0.166667 0.139358 5.49629 9.30149 70.3635 0.574519 66.5191 10.9083 20.9825 -54.36607 -1234.941 -1289.307
42400 867.505 17.1316 4.14722 12.4208 2.63494 5.27486 0.00771439 124.941 13.848 10.3686 1.24198 0.576569 0.685882 0.312335 19.1934 3.27193 0.211933 0.141663 6.51202 10.1455 71.2517 0.678621 55.4494 13.4135 16.7342 -54.05614 -1234.298 -1288.354
149500 782.7 18.9773 4.05782 7.568 2.11482 5.20226 0.00731893 122.347 13.8503 11.3121 1.15301 0.364826 0.677013 0.323671 18.7163 3.23299 0.230127 0.199917 9.12872 9.83084 60.9397 0.493452 60.9111 9.25759 30.068 -54.17402 -1246.149 -1300.323
184100 1510.62 11.1521 4.34694 10.8134 3.1451 5.98012 0.00828733 125.444 13.947 9.76791 1.13437 0.633702 0.636174 0.303972 19.2713 3.03927 0.257855 0.128061 6.83874 9.7276 70.3044 0.630699 51.0964 15.3753 15.1088 -54.16755 -1236.099 -1290.266
72600 1041.16 9.0702 4.24402 16.0083 2.74809 5.14388 0.00691418 125.823 13.7949 6.37134 1.37344 0.335754 0.683792 0.292459 19.2066 4.13943 0.187833 0.101034 6.80732 10.8876 67.5875 0.46562 48.593 11.6634 11.4068 -51.99168 -1237.724 -1289.715
194300 2090.39 9.7766 4.12626 18.984 4.63849 5.07085 0.00941127 124.811 13.2269 6.77606 1.47007 0.537801 0.748939 0.294989 19.1441 4.40899 0.181305 0.143421 5.53632 10.1667 70.4668 0.465921 36.9431 10.2507 12.7827 -52.93776 -1250.536 -1303.474
141300 861.964 7.19612 4.4697 13.4458 2.22627 5.47975 0.00675343 126.919 13.9997 9.43136 1.46301 0.448411 0.62588 0.28953 17.8662 4.1938 0.196148 0.155894 7.84785 10.1615 71.3622 0.617508 60.7769 10.8296 15.712 -53.72227 -1237.541 -1291.263
189800 918.831 15.0936 4.29413 16.5134 2.76108 5.01843 0.00620795 124.6 13.8063 7.68751 1.04454 0.263074 0.75911 0.345902 19.3248 5.28991 0.342927 0.146113 7.25749 10.4524 67.4309 0.561363 49.6499 13.7094 23.9436 -54.77483 -1237.14 -1291.915
59900 1824.6 15.5382 4.28438 14.6074 3.372 5.08075 0.00572304 127.548 13.8245 8.69808 1.01865 0.291669 0.721031 0.270734 19.3443 3.60356 0.117518 0.156439 6.49713 9.29513 67.8482 0.493832 56.6562 12.2833 8.9343 -52.83903 -1239.993 -1292.832
199200 1706.49 13.2878 4.08742 19.6768 2.90032 5.14848 0.00573185 123.605 13.9766 10.2447 1.68618 0.328783 0.824148 0.347561 19.2279 4.07681 0.33506 0.0640542 8.29845 10.4248 70.4315 0.632583 50.2104 17.8468 20.7502 -56.31271 -1239.672 -1295.985
145600 1343.84 11.9515 4.27558 12.107 2.57532 5.78244 0.00726629 126.438 13.9161 9.69792 2.06142 0.50909 0.728456 0.24229 18.6107 3.51198 0.0396767 0.0973766 8.37133 10.1714 71.4195 0.589277 66.2223 10.9172 13.8588 -54.76145 -1242.701 -1297.463
56900 1021.38 12.7914 4.47584 13.5421 3.014 5.03136 0.00756614 126.193 13.8874 7.34294 1.02442 0.253845 0.774296 0.29483 18.7335 3.39217 0.227191 0.187445 7.19579 9.73335 70.4236 0.541675 46.4874 14.2155 33.8353 -55.00158 -1236.829 -1291.831
64400 665.884 13.0404 4.29944 13.3691 2.228 5.59887 0.00889199 124.595 13.8091 11.069 1.12272 0.297246 0.852074 0.305572 18.9786 3.87089 0.218977 0.255247 7.53102 8.60895 61.831 0.501924 61.2994 8.80827 18.9563 -53.54771 -1240.166 -1293.714
76500 3452.74 15.8071 3.83882 8.35533 3.43663 5.90191 0.00990265 127.049 13.9087 10.8102 1.22095 0.269828 0.787485 0.253366 19.134 3.64222 0.0180839 0.381273 5.82366 9.06445 66.0484 0.571474 47.0777 11.5819 16.3979 -57.12613 -1241.666 -1298.793
122000 1521.41 17.8076 4.00503 14.541 2.84344 5.11183 0.00770084 125.91 13.9797 10.0724 1.13184 0.32826 0.898361 0.361275 19.0927 4.13879 0.372309 0.167839 7.84601 10.4146 66.676 0.614394 45.2641 12.9425 17.7253 -55.36433 -1236.645 -1292.01
187900 505.993 8.06528 4.49402 7.97292 2.7956 5.03512 0.00887736 125.076 13.7433 7.53856 1.17089 0.472998 0.756905 0.259363 19.283 3.374 0.117109 0.134943 5.88394 10.4379 67.9038 0.438983 49.5487 12.3468 17.5683 -53.24878 -1238.634 -1291.883
197000 1210.53 17.2617 4.20467 8.56674 3.01643 5.16895 0.00775649 122.901 13.6793 10.3321 1.15341 0.330496 0.683872 0.275626 18.6537 4.70196 0.104073 0.21732 7.62415 9.93186 69.1761 0.595115 65.0436 14.7876 17.4698 -54.68239 -1237.348 -1292.031
